Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.30 -0.02 1.71 -2.10 10.47 0.36 0.19 -0.18 17
0.32 -0.02 1.11 -1.01 10.84 0.54 0.25 -0.20 23
0.28 -0.02 1.18 -0.84 10.98 0.77 0.30 -0.18 29
0.30 -0.03 1.09 -0.97 11.35 1.00 0.37 -0.19 35
0.32 -0.02 1.15 -0.96 11.81 1.27 0.46 -0.22 41
0.31 -0.02 0.99 -1.36 12.49 1.51 0.53 -0.24 48
0.28 -0.03 1.19 -1.33 12.12 1.70 0.54 -0.24 54
0.28 -0.03 0.80 -1.36 12.25 1.81 0.55 -0.25 60
0.22 -0.02 0.65 -1.58 12.78 1.93 0.57 -0.25 67
0.23 -0.02 1.42 -1.60 13.39 2.10 0.68 -0.24 73
0.18 -0.01 1.32 -1.82 13.64 2.29 0.89 -0.25 79
0.14 -0.01 1.30 -2.00 14.20 2.46 1.18 -0.24 86
0.08 -0.00 1.52 -1.95 14.58 2.62 1.59 -0.24 92
0.07 -0.01 0.96 -2.41 14.31 2.72 2.06 -0.22 98
0.07 -0.01 1.14 -2.76 14.86 2.80 2.39 -0.17 104
0.05 -0.01 1.48 -2.87 14.72 2.89 2.94 -0.12 110
0.04 0.00 1.96 -2.84 14.90 2.96 3.44 -0.07 116
0.06 -0.01 2.11 -3.13 15.50 3.00 3.92 -0.01 122
0.05 -0.00 2.72 -3.94 16.44 3.02 4.27 0.05 130
0.05 -0.00 4.43 -4.06 17.96 3.01 4.28 0.13 136
0.05 -0.00 6.00 -4.25 18.55 2.97 4.28 0.19 142
0.06 -0.00 7.36 -4.37 20.30 2.89 4.28 0.22 148
0.05 -0.00 8.42 -4.67 21.68 2.72 4.28 0.19 154
0.06 -0.01 8.42 -4.51 21.25 2.58 4.28 0.07 160
0.04 -0.00 6.85 -4.45 20.99 2.46 4.28 -0.16 166
0.05 -0.01 1.62 -3.57 21.34 2.41 4.28 -0.40 173
0.04 -0.00 -1.08 -3.38 21.25 2.45 4.28 -0.62 179
0.04 -0.00 -4.41 -2.63 19.40 2.65 4.28 -0.74 186
0.05 -0.01 -5.32 -2.40 17.46 2.85 4.28 -0.77 192
0.05 -0.01 -5.68 -0.65 16.02 2.95 4.28 -0.75 198
0.05 0.00 -6.66 1.37 17.50 2.88 4.28 -0.73 204
0.04 -0.00 -15.81 6.59 14.10 2.59 3.22 -0.87 210
0.04 -0.00 -20.73 7.21 15.00 2.24 0.76 -1.77 217
0.03 -0.00 -14.40 6.51 17.32 0.83 -1.53 -2.17 223
0.03 -0.00 -6.58 8.41 12.42 -0.82 -2.81 -2.17 230
0.03 -0.00 -2.77 6.70 17.14 -1.63 -3.55 -2.19 236
0.03 -0.00 -2.18 4.83 19.61 -2.02 -3.62 -2.59 242
0.02 -0.00 -0.78 3.47 17.02 -2.21 -3.13 -3.17 248
0.02 -0.00 0.03 3.34 13.66 -2.22 -2.62 -3.89 254
0.03 0.00 -0.29 4.50 10.40 -2.22 -2.15 -4.28 261
0.04 -0.00 -1.21 6.20 8.65 -2.25 -1.83 -4.28 267
0.03 -0.00 -1.87 7.17 8.34 -2.32 -1.76 -4.28 273
0.01 -0.00 -2.14 7.53 8.76 -2.41 -1.90 -4.28 279
0.01 -0.00 -1.72 7.53 9.22 -2.54 -2.22 -4.28 285
0.03 -0.00 -0.97 7.44 9.72 -2.69 -2.58 -4.28 292
0.00 0.00 0.19 7.19 10.21 -2.86 -2.89 -4.28 299
0.03 -0.00 1.54 7.08 10.63 -3.02 -3.23 -4.28 305
0.04 -0.00 2.61 6.85 10.61 -3.21 -3.48 -4.28 311
0.05 -0.01 4.19 6.46 10.86 -3.39 -3.75 -4.28 317
0.04 -0.00 6.03 5.72 11.04 -3.58 -3.92 -4.02 323
0.04 -0.00 8.05 4.97 11.33 -3.75 -4.05 -3.69 329
0.03 -0.00 9.72 4.04 11.80 -3.91 -4.09 -3.37 335
0.04 -0.00 11.26 3.05 12.47 -4.04 -3.99 -3.05 342
0.04 -0.00 12.92 2.07 12.82 -4.13 -3.77 -2.72 349
0.04 -0.00 13.91 1.21 13.14 -4.20 -3.50 -2.40 355
0.04 0.01 14.37 0.17 13.55 -4.24 -3.15 -2.06 361
0.04 -0.00 15.34 -0.88 12.65 -4.26 -2.73 -1.71 367
0.03 -0.00 15.74 -2.15 12.42 -4.26 -2.32 -1.43 373
0.04 0.00 16.01 -3.28 12.13 -4.23 -1.97 -1.07 379
0.03 -0.00 16.27 -4.29 11.85 -4.17 -1.63 -0.71 387
0.02 -0.00 16.66 -5.18 11.68 -4.04 -1.28 -0.34 393
0.03 0.00 16.98 -5.99 11.52 -3.81 -0.86 0.00 399
0.03 -0.00 17.05 -6.81 11.66 -3.54 -0.39 0.32 405
0.03 -0.00 16.88 -7.69 12.05 -3.31 0.09 0.61 411
0.02 -0.00 16.30 -8.80 12.48 -3.03 0.56 0.85 417
0.04 -0.00 15.61 -10.01 12.75 -2.77 0.90 1.08 424
0.02 -0.00 14.36 -11.52 12.89 -2.50 1.16 1.30 431
0.03 -0.00 13.35 -11.51 12.81 -2.22 1.27 1.51 437
0.03 -0.00 12.55 -11.76 12.64 -1.92 1.29 1.70 443
0.02 -0.00 12.06 -11.70 12.67 -1.63 1.25 1.88 449
0.03 0.00 11.90 -11.49 12.69 -1.37 1.25 2.03 456
0.02 -0.00 11.72 -11.28 13.00 -1.14 1.32 2.12 462
0.01 -0.00 11.20 -11.21 13.08 -0.96 1.47 2.16 468
0.02 -0.00 10.33 -11.25 12.96 -0.80 1.65 2.15 475
0.02 -0.00 9.30 -11.25 13.00 -0.66 1.82 2.08 481
0.00 -0.00 8.31 -11.19 13.16 -0.52 1.95 1.98 488
0.02 0.00 7.34 -11.08 13.45 -0.43 2.05 1.85 494
0.02 -0.00 6.41 -10.96 13.58 -0.35 2.11 1.70 500
0.02 -0.00 5.81 -10.72 13.66 -0.29 2.13 1.54 506
0.02 -0.00 5.11 -10.65 13.80 -0.26 2.15 1.38 513
0.02 -0.00 4.53 -10.77 13.76 -0.28 2.16 1.22 519
0.03 -0.00 3.92 -11.03 12.91 -0.30 2.14 1.12 526
0.02 -0.00 3.32 -11.11 13.29 -0.34 2.11 1.00 532
0.04 -0.00 3.00 -11.14 13.28 -0.39 2.06 0.90 538
0.03 -0.00 2.93 -11.07 13.51 -0.46 2.03 0.82 544
0.02 -0.00 2.85 -11.01 13.53 -0.56 2.02 0.76 550
0.03 -0.00 2.67 -10.82 13.50 -0.64 2.05 0.72 557
0.02 -0.00 2.40 -10.49 13.44 -0.77 2.06 0.69 563
0.02 -0.00 2.20 -10.21 13.09 -0.92 2.08 0.68 570
0.03 -0.00 1.86 -10.05 12.71 -1.05 2.08 0.66 576
0.03 -0.00 1.60 -9.99 12.40 -1.17 2.07 0.64 582
0.02 -0.00 1.37 -10.09 11.89 -1.26 2.04 0.60 588
0.01 -0.00 1.30 -10.28 11.59 -1.31 2.00 0.55 594
0.02 0.00 1.12 -10.69 11.02 -1.32 1.95 0.49 601
0.03 -0.00 1.03 -10.99 10.61 -1.30 1.89 0.42 607
0.02 -0.00 0.97 -10.93 10.18 -1.25 1.85 0.35 614
0.02 -0.00 0.53 -10.65 9.61 -1.16 1.87 0.29 620
0.02 -0.00 -0.13 -10.53 9.14 -1.03 2.01 0.28 626
