Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
1.21 -0.04 1.34 -4.48 16.62 4.28 -0.73 -0.52 23
1.09 -0.06 1.67 -5.19 17.75 4.28 -0.82 -0.55 29
0.98 -0.05 1.99 -6.51 19.53 4.28 -0.85 -0.60 35
0.87 -0.04 2.02 -7.76 20.56 4.28 -0.84 -0.65 41
0.73 -0.04 2.44 -9.92 22.62 4.28 -0.81 -0.66 49
0.57 -0.04 2.16 -12.26 24.85 4.28 -0.62 -0.64 55
0.52 -0.02 2.71 -12.98 24.87 4.28 -0.27 -0.59 61
0.45 -0.03 2.59 -11.65 23.16 4.28 0.01 -0.58 67
0.39 -0.02 2.18 -9.69 21.46 4.28 0.14 -0.62 73
0.27 -0.01 2.59 -7.80 21.58 4.28 0.30 -0.65 79
0.23 -0.01 1.43 -6.32 22.58 4.28 0.35 -0.72 86
0.17 -0.01 0.29 -5.20 24.24 4.28 0.14 -0.82 93
0.16 -0.02 0.25 -3.82 24.18 4.28 -0.25 -0.90 99
0.17 -0.02 1.63 -2.13 23.92 4.28 -0.73 -0.96 105
0.16 -0.02 3.11 -0.54 24.65 4.28 -1.11 -0.99 111
0.10 -0.01 4.66 2.04 23.85 4.28 -1.21 -0.97 117
0.09 -0.01 6.53 6.41 19.86 4.28 -1.10 -0.91 123
0.07 -0.00 8.62 10.75 17.33 4.27 -0.90 -0.95 130
0.07 -0.01 9.37 14.74 9.07 3.73 -0.47 -1.08 136
0.08 -0.01 6.11 23.34 -4.83 2.49 -0.11 -1.53 142
0.07 -0.01 5.27 17.43 6.61 1.58 0.20 -1.91 149
0.09 -0.00 7.27 10.05 23.61 0.53 1.00 -1.91 155
0.05 -0.01 7.01 9.25 22.91 -1.02 1.60 -1.81 161
0.05 -0.00 4.00 10.27 16.03 -1.98 1.76 -1.78 167
0.05 -0.00 2.12 10.74 11.43 -2.50 1.59 -1.68 174
0.05 -0.01 1.42 9.74 9.44 -3.01 1.27 -1.55 180
0.04 -0.00 1.42 8.13 8.64 -3.48 0.98 -1.34 186
0.03 -0.00 1.51 6.58 8.00 -3.71 0.75 -1.15 192
