Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.07 -0.01 1.67 -3.89 16.07 3.45 3.19 0.09 17
0.05 -0.01 2.47 -4.05 16.57 3.66 3.47 0.16 23
0.08 -0.00 3.77 -4.89 18.43 3.81 3.88 0.22 29
0.07 -0.01 5.13 -5.41 19.60 3.91 4.27 0.28 35
0.07 -0.01 6.05 -5.80 20.56 3.98 4.28 0.35 41
0.06 -0.01 7.82 -6.43 21.90 4.02 4.28 0.42 48
0.04 -0.00 9.51 -6.89 23.43 3.95 4.28 0.51 54
0.06 0.01 11.60 -6.81 24.26 3.80 4.28 0.52 60
0.05 -0.01 10.65 -5.96 26.27 3.62 4.28 0.35 66
0.05 -0.00 4.54 -4.63 27.76 3.43 4.28 -0.04 72
0.04 -0.00 -0.88 -3.75 26.35 3.47 4.28 -0.42 78
0.05 0.01 -5.56 -2.11 22.23 3.71 4.28 -0.68 86
0.05 -0.01 -7.15 0.23 18.28 3.93 4.28 -0.92 92
0.04 -0.00 -6.69 3.66 12.88 3.89 4.28 -1.06 98
0.03 -0.00 -6.36 6.57 9.13 3.55 4.17 -1.13 104
0.04 -0.00 -4.58 7.78 9.06 3.08 2.89 -1.17 110
0.04 -0.00 -11.62 11.88 3.67 2.77 1.41 -1.54 116
0.04 -0.00 -10.86 11.00 24.53 1.75 -0.91 -2.36 122
0.02 -0.00 -3.54 13.14 19.77 -0.64 -1.76 -2.36 129
0.04 0.00 2.95 12.41 17.25 -1.93 -2.68 -1.90 136
0.03 -0.00 0.39 10.04 21.00 -2.56 -3.30 -1.59 142
0.02 -0.00 -1.14 8.01 17.75 -3.14 -3.12 -1.87 148
0.03 -0.00 -1.13 6.17 13.14 -3.43 -3.12 -2.36 154
0.05 -0.00 -1.05 5.87 10.70 -3.61 -3.22 -2.73 160
0.04 -0.00 -1.23 5.97 8.82 -3.69 -3.28 -3.01 166
0.04 -0.00 -0.90 5.70 8.66 -3.69 -3.32 -3.17 173
0.02 -0.00 -0.16 5.12 8.43 -3.65 -3.37 -3.36 179
0.03 -0.00 0.41 4.59 7.35 -3.58 -3.35 -3.49 185
0.02 -0.00 1.66 4.11 6.34 -3.54 -3.14 -3.60 191
0.03 -0.00 2.74 4.03 6.00 -3.45 -2.95 -3.70 197
0.04 -0.00 4.26 4.31 6.63 -3.35 -2.67 -3.69 203
0.04 -0.00 5.24 4.69 7.48 -3.27 -2.44 -3.62 209
0.04 -0.00 5.83 4.73 8.48 -3.25 -2.24 -3.43 217
0.04 -0.00 6.72 4.56 8.60 -3.33 -2.11 -3.15 223
0.03 -0.00 6.38 4.15 8.61 -3.47 -2.13 -2.84 229
0.01 -0.00 6.87 3.47 8.76 -3.63 -2.22 -2.48 235
0.03 -0.00 7.69 2.53 9.24 -3.75 -2.40 -2.05 241
0.05 -0.00 8.74 1.49 9.82 -3.84 -2.59 -1.58 247
0.04 -0.00 10.42 0.85 10.29 -3.83 -2.74 -1.11 253
0.03 -0.00 10.99 0.32 10.78 -3.85 -2.88 -0.67 260
0.03 -0.00 12.12 -0.06 11.22 -3.87 -2.89 -0.26 266
0.04 -0.00 13.18 -0.63 11.50 -3.88 -2.79 0.03 272
0.04 -0.00 13.85 -1.23 11.84 -3.89 -2.60 0.33 279
0.03 -0.00 14.24 -1.88 12.10 -3.88 -2.33 0.57 285
0.04 -0.00 14.23 -2.82 12.23 -3.86 -2.06 0.75 291
0.02 -0.00 14.00 -3.74 12.27 -3.83 -1.82 0.87 297
0.02 -0.00 13.71 -4.74 12.38 -3.76 -1.61 0.95 304
0.03 -0.00 13.46 -5.82 12.45 -3.66 -1.43 0.98 310
0.02 -0.00 13.12 -6.92 12.64 -3.53 -1.31 0.97 317
0.02 -0.00 12.92 -7.75 12.94 -3.38 -1.19 0.90 323
0.02 -0.00 12.86 -8.43 13.12 -3.22 -1.06 0.89 329
0.02 -0.00 12.72 -8.89 13.02 -3.04 -0.93 0.84 335
0.02 -0.00 12.79 -9.03 12.96 -2.86 -0.78 0.80 342
0.02 -0.00 12.80 -9.12 12.74 -2.67 -0.61 0.79 348
0.03 -0.00 12.86 -9.16 12.80 -2.47 -0.39 0.78 355
0.02 -0.00 12.86 -9.41 13.00 -2.26 -0.11 0.77 361
0.01 -0.00 12.54 -9.81 13.39 -2.08 0.21 0.73 367
0.02 -0.00 11.87 -10.27 13.29 -1.89 0.51 0.67 373
0.01 -0.00 10.83 -10.54 13.17 -1.72 0.81 0.57 379
0.01 -0.00 10.00 -10.52 13.28 -1.55 1.04 0.44 386
0.03 -0.00 9.31 -10.52 13.55 -1.42 1.21 0.34 393
0.03 -0.00 8.71 -10.50 13.83 -1.32 1.36 0.19 399
0.01 -0.00 8.11 -10.49 13.99 -1.27 1.50 0.05 405
0.02 0.01 7.52 -10.32 14.03 -1.26 1.60 -0.08 411
0.02 -0.00 6.90 -10.06 14.04 -1.29 1.67 -0.19 417
0.02 -0.00 6.17 -9.86 14.00 -1.32 1.72 -0.28 423
0.02 -0.00 5.21 -9.74 13.87 -1.34 1.75 -0.35 430
0.04 -0.00 4.51 -9.73 13.41 -1.35 1.75 -0.41 437
0.02 -0.00 3.66 -9.65 12.91 -1.34 1.73 -0.44 443
0.01 -0.00 3.02 -9.55 12.57 -1.30 1.70 -0.47 449
0.02 0.00 2.70 -9.35 12.45 -1.24 1.71 -0.48 455
0.03 -0.00 2.53 -9.17 12.59 -1.16 1.78 -0.48 461
0.02 -0.00 2.31 -9.12 12.72 -1.07 1.93 -0.47 467
0.01 -0.00 1.98 -9.11 12.62 -1.06 2.14 -0.46 474
0.03 0.00 1.53 -9.06 12.26 -1.02 2.32 -0.44 480
0.02 -0.00 0.86 -9.11 12.02 -0.99 2.49 -0.41 487
0.02 -0.00 0.20 -9.29 11.90 -0.95 2.57 -0.37 493
0.01 0.00 -0.36 -9.44 11.83 -0.89 2.56 -0.32 499
0.02 -0.00 -0.88 -9.62 12.06 -0.83 2.46 -0.24 505
0.02 -0.00 -1.37 -9.85 12.38 -0.80 2.31 -0.14 512
0.02 -0.00 -1.75 -10.23 12.36 -0.78 2.17 -0.03 518
0.03 -0.00 -2.00 -10.58 12.11 -0.80 1.96 0.10 524
0.04 -0.00 -2.24 -10.70 11.56 -0.81 1.75 0.26 530
0.02 -0.00 -2.80 -10.70 10.88 -0.80 1.60 0.42 537
0.01 -0.00 -3.62 -10.76 10.13 -0.74 1.58 0.70 543
0.02 -0.00 -4.49 -11.16 9.62 -0.63 1.57 1.06 549
0.02 -0.00 -5.18 -11.81 9.44 -0.48 1.39 1.42 556
0.02 -0.00 -5.55 -12.58 9.47 -0.36 1.03 1.76 562
0.01 -0.00 -5.58 -13.32 9.65 -0.25 0.56 2.04 568
0.02 0.01 -5.40 -13.60 9.49 -0.19 0.11 2.25 574
0.02 -0.00 -5.13 -13.86 9.28 -0.16 -0.29 2.40 580
0.02 -0.00 -4.93 -14.14 8.96 -0.13 -0.53 2.55 586
0.02 -0.00 -4.99 -14.46 8.38 -0.07 -0.63 2.65 593
0.03 -0.00 -5.17 -14.96 7.67 0.05 -0.65 2.69 600
0.01 -0.00 -5.30 -15.24 7.20 0.17 -0.61 2.67 606
0.02 -0.00 -5.60 -15.81 6.74 0.36 -0.57 2.60 612
0.02 -0.00 -19.64 -22.24 28.92 1.23 -1.75 2.78 618
0.03 -0.00 -5.58 -12.26 5.57 1.86 -2.65 3.03 624
0.02 -0.00 -1.83 0.08 4.45 1.86 -3.28 2.70 630
0.02 -0.00 -3.29 2.01 11.99 2.11 -2.84 2.29 636
0.02 -0.00 -0.72 4.23 15.24 2.14 -2.13 2.09 643
0.03 0.02 -0.64 12.15 16.06 1.90 -1.65 2.01 650
0.01 0.01 -3.83 11.41 12.01 1.49 -1.47 1.95 656
0.02 0.03 -5.69 7.26 7.20 1.30 -1.27 1.73 662
0.02 0.08 -5.37 2.69 6.11 1.48 -1.00 1.45 668
0.02 0.16 -7.70 -0.92 8.78 1.90 -0.65 1.20 674
0.01 0.22 -11.05 -1.81 10.23 2.27 -0.52 0.81 680
0.01 0.27 -11.10 -1.81 10.91 2.58 -0.60 0.21 688
0.01 0.41 -7.30 -0.45 12.62 2.74 -0.71 -0.39 694
0.01 0.42 -3.76 -0.06 14.31 2.73 -0.72 -0.86 700
0.01 0.46 -1.05 -0.66 15.42 2.60 -0.63 -1.18 706
-0.00 0.54 2.30 -1.43 14.97 2.46 -0.46 -1.34 712
0.00 0.44 5.28 -2.17 15.09 2.34 -0.36 -1.28 718
0.01 0.52 10.05 -4.68 22.81 2.14 -0.84 -1.01 726
0.01 0.57 8.74 -4.05 17.23 0.87 -1.76 -0.36 732
0.00 0.58 3.78 -2.79 13.05 0.63 -1.08 0.15 738
0.01 0.55 0.40 -1.60 11.49 0.39 -0.74 0.29 744
0.03 0.52 -0.35 -1.24 12.07 0.27 -0.55 0.29 750
0.01 0.56 -0.47 -0.52 11.78 0.13 -0.32 0.15 756
0.00 0.57 0.34 -0.62 10.64 0.01 -0.08 0.06 763
0.01 0.58 0.92 -0.98 10.22 -0.02 0.03 0.05 770
0.02 0.57 1.02 -1.03 9.99 -0.02 0.07 0.09 776
0.02 0.56 0.90 -0.84 10.08 -0.01 0.11 0.10 782
0.02 0.55 0.79 -0.61 10.20 -0.00 0.13 0.09 788
0.02 0.58 0.80 -0.61 10.20 -0.00 0.15 0.07 794
0.02 0.54 0.85 -0.75 9.90 -0.00 0.15 0.06 800
0.03 0.52 1.09 -0.84 9.92 0.01 0.16 0.07 806
0.01 0.52 0.88 -0.72 10.10 0.01 0.18 0.08 813
0.03 0.49 0.85 -0.73 9.88 0.02 0.20 0.09 820
0.04 0.47 0.85 -0.80 10.41 0.02 0.21 0.08 826
0.04 0.42 0.98 -0.82 10.13 0.03 0.20 0.08 832
