Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 0.99 -0.65 10.55 -0.50 0.29 0.74 17
0.00 0.00 1.44 -0.51 10.37 -0.50 0.29 0.73 23
0.00 0.00 1.45 -1.10 10.19 -0.52 0.31 0.67 29
0.00 0.00 1.55 -0.73 9.85 -0.52 0.32 0.68 35
0.00 0.00 1.62 -0.67 10.28 -0.53 0.34 0.64 41
0.00 0.00 1.66 -0.61 10.33 -0.55 0.36 0.61 48
0.00 0.00 1.49 -0.81 10.40 -0.57 0.41 0.56 55
0.00 0.00 1.50 -0.59 9.92 -0.59 0.44 0.53 61
0.00 0.00 1.32 -0.68 10.29 -0.61 0.48 0.51 67
0.00 0.00 1.09 -0.71 10.13 -0.63 0.51 0.49 74
0.00 0.00 0.84 -0.74 10.11 -0.65 0.51 0.48 80
0.00 0.00 0.76 -0.86 10.16 -0.66 0.49 0.48 87
0.00 0.00 0.77 -0.99 10.18 -0.68 0.46 0.48 93
0.00 -0.00 0.86 -1.08 10.19 -0.69 0.42 0.48 99
0.00 0.00 0.98 -1.09 10.12 -0.71 0.39 0.48 106
0.00 0.00 1.23 -0.96 10.11 -0.72 0.36 0.49 113
0.00 0.00 1.41 -0.81 9.97 -0.73 0.35 0.50 120
0.00 0.00 1.50 -0.70 9.84 -0.72 0.35 0.51 126
0.00 0.00 1.53 -0.49 9.68 -0.72 0.36 0.53 133
0.00 0.00 1.51 -0.34 9.57 -0.72 0.37 0.56 139
0.00 0.00 1.44 -0.34 9.52 -0.71 0.38 0.58 145
0.00 0.00 1.33 -0.38 9.44 -0.70 0.40 0.61 151
0.00 0.00 1.18 -0.51 9.28 -0.69 0.41 0.64 157
0.00 0.00 0.98 -0.64 9.12 -0.67 0.39 0.65 163
0.00 0.00 0.91 -0.89 9.18 -0.64 0.38 0.66 169
0.00 0.00 1.01 -1.03 9.41 -0.63 0.39 0.64 176
0.01 -0.00 1.06 -1.12 9.52 -0.64 0.45 0.62 182
0.00 0.00 0.83 -1.60 9.50 -0.66 0.51 0.56 189
0.00 0.00 -2.05 -9.95 15.87 -0.56 0.24 0.44 195
0.00 0.00 -3.60 -2.95 9.98 -0.17 -0.55 0.24 202
0.00 0.00 -1.61 -1.94 4.26 -0.13 -0.52 0.14 208
0.00 -0.00 -2.91 -8.65 8.42 -0.06 -0.76 0.03 216
0.01 -0.00 -5.64 -12.89 10.88 0.25 -1.07 -0.18 224
0.01 0.01 -2.53 -8.85 5.67 0.67 -0.64 -0.22 230
0.01 0.00 -6.74 -21.40 12.02 0.73 -1.27 -0.34 238
0.01 -0.00 -11.58 -39.52 15.45 0.19 -1.21 -0.55 245
-0.00 0.02 -7.69 -20.73 5.20 -0.19 0.03 -0.23 251
0.02 0.01 -2.58 -18.48 8.64 -0.18 -0.01 -0.16 260
0.02 -0.00 -1.41 -3.33 9.13 -0.21 0.11 -0.03 266
0.03 0.02 0.68 0.95 9.29 -0.20 0.10 0.08 273
0.01 0.03 0.68 0.52 9.82 -0.19 0.02 0.02 280
0.00 0.07 0.21 -0.33 10.12 -0.16 0.02 -0.05 287
0.01 0.12 0.36 -0.80 10.24 -0.12 0.02 -0.05 294
0.01 0.21 -0.13 -0.82 10.31 -0.09 0.06 -0.05 302
0.02 0.19 -0.00 -0.75 10.06 -0.07 0.09 -0.05 309
0.03 0.15 0.34 -0.89 9.94 -0.05 0.11 -0.04 316
