Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.01 0.81 0.76 -0.73 10.09 -0.02 -0.02 0.03 17
0.02 0.80 0.77 -0.75 10.04 -0.02 -0.00 0.02 23
0.02 0.76 0.78 -0.73 10.07 -0.01 0.01 0.04 29
0.04 0.71 0.77 -0.73 10.07 0.00 0.01 0.03 35
0.04 0.67 0.80 -0.68 9.99 0.00 0.02 0.04 41
0.03 0.66 0.80 -0.71 9.95 0.01 0.01 0.04 48
0.04 0.63 0.79 -0.69 9.98 0.02 0.02 0.04 54
0.03 0.58 0.86 -0.69 10.04 0.02 0.02 0.04 60
0.03 0.54 0.81 -0.70 10.03 0.02 0.03 0.04 66
0.04 0.52 0.84 -0.69 10.01 0.02 0.03 0.04 72
0.05 0.44 0.82 -0.68 10.05 0.02 0.02 0.04 78
0.07 0.42 0.83 -0.70 9.96 0.02 0.02 0.04 84
0.05 0.41 0.88 -0.73 9.95 0.03 0.02 0.03 91
0.05 0.34 0.91 -0.69 9.95 0.03 0.02 0.03 97
0.05 0.31 0.97 -0.72 9.97 0.03 0.01 0.02 103
0.04 0.27 0.91 -0.70 9.91 0.02 0.00 0.01 109
0.06 0.26 0.88 -0.72 9.94 0.02 -0.01 0.01 116
0.07 0.27 0.98 -0.73 9.92 0.03 -0.01 0.01 122
0.08 0.22 0.82 -0.74 9.93 0.03 -0.01 0.01 129
0.06 0.23 0.83 -0.73 10.16 0.03 -0.00 0.01 135
0.08 0.17 0.77 -0.70 9.97 0.03 -0.00 0.01 141
0.09 0.11 0.84 -0.77 10.02 0.03 0.01 0.02 147
0.09 0.11 0.86 -0.79 9.98 0.03 0.01 0.02 153
0.07 0.12 0.87 -0.71 9.98 0.03 0.01 0.02 159
0.08 0.08 0.86 -0.74 9.94 0.03 0.01 0.02 165
0.09 0.05 0.88 -0.78 9.98 0.03 0.02 0.02 172
0.09 0.05 0.93 -0.68 9.99 0.03 0.02 0.02 178
0.09 0.02 0.95 -0.79 9.99 0.03 0.02 0.01 184
0.08 0.02 0.98 -0.76 9.97 0.03 0.01 0.01 190
0.08 0.01 0.95 -0.80 9.92 0.03 0.01 0.01 196
0.09 0.02 0.89 -0.80 10.01 0.03 0.00 0.01 203
0.10 -0.00 0.93 -0.80 9.99 0.03 -0.00 0.01 209
0.09 -0.01 0.93 -0.79 9.96 0.03 -0.01 0.01 216
0.09 0.00 0.92 -0.79 9.94 0.03 -0.01 0.01 222
0.10 0.01 0.95 -0.84 9.98 0.02 -0.02 0.01 228
0.12 0.00 0.94 -0.85 9.96 0.02 -0.03 0.01 234
0.13 -0.01 0.92 -0.34 10.00 0.02 -0.04 0.01 240
0.13 -0.01 0.94 -0.80 9.99 0.02 -0.05 0.00 246
0.08 -0.01 0.93 -0.84 9.95 0.02 -0.05 0.00 252
0.11 0.00 0.95 -0.97 10.04 0.02 -0.05 -0.00 259
0.14 -0.01 0.96 -0.85 10.01 0.02 -0.05 -0.01 265
0.15 -0.02 0.97 -0.76 10.03 0.02 -0.05 -0.01 271
