Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 -2.50 4.39 6.98 -1.49 -1.39 -4.28 17
0.00 0.00 -1.88 3.12 6.63 -1.60 -1.57 -4.28 23
0.00 0.00 -0.91 3.00 6.45 -1.67 -1.78 -4.28 29
0.00 0.00 0.27 2.33 6.61 -1.69 -1.96 -4.28 35
0.00 0.00 0.88 2.09 7.30 -1.68 -2.06 -4.28 41
0.00 0.00 1.67 1.77 8.06 -1.65 -2.09 -4.28 48
0.00 0.00 2.82 1.52 8.43 -1.65 -2.02 -4.13 54
-0.00 0.00 3.15 1.60 10.20 -1.69 -1.93 -3.85 60
0.01 -0.00 5.44 1.91 9.75 -1.80 -1.72 -3.57 67
0.00 0.00 6.41 1.83 9.63 -1.93 -1.39 -3.23 74
0.00 0.00 6.83 1.70 9.58 -2.08 -1.06 -2.97 80
0.00 0.00 7.13 1.23 9.77 -2.23 -0.61 -2.64 87
0.00 0.00 7.27 0.27 10.10 -2.33 -0.22 -2.31 93
0.00 0.00 7.11 -0.77 10.28 -2.40 -0.01 -2.00 100
0.00 0.00 7.05 -1.86 10.35 -2.43 0.12 -1.66 107
0.00 0.00 7.18 -2.69 10.15 -2.42 0.16 -1.34 114
0.00 0.00 7.44 -3.31 10.10 -2.39 0.20 -1.08 121
0.00 0.00 7.84 -3.92 10.11 -2.34 0.28 -0.79 129
0.00 0.00 8.32 -4.33 10.39 -2.26 0.40 -0.57 136
0.00 0.00 8.62 -4.89 10.49 -2.16 0.60 -0.34 143
0.00 0.00 8.68 -5.34 10.57 -2.06 0.83 -0.13 150
0.00 0.00 8.52 -5.67 10.69 -1.94 1.15 0.04 157
0.00 0.00 7.89 -5.93 11.00 -1.82 1.50 0.24 164
0.00 0.00 7.00 -5.99 11.29 -1.68 1.77 0.46 172
0.00 0.00 5.84 -5.85 11.59 -1.55 2.03 0.66 179
-0.00 0.00 4.60 -5.70 12.04 -1.44 2.20 0.92 186
0.00 0.00 3.65 -5.58 12.42 -1.33 2.27 1.14 193
0.00 0.00 2.63 -5.47 12.80 -1.26 2.28 1.39 200
0.00 0.00 1.94 -5.49 13.23 -1.19 2.25 1.60 207
0.00 0.00 1.33 -5.39 13.18 -1.16 2.21 1.73 215
0.00 0.00 0.67 -5.37 13.00 -1.16 2.12 1.83 222
0.00 0.00 0.33 -5.40 12.80 -1.16 2.03 1.86 229
0.00 0.00 0.09 -5.38 12.60 -1.15 1.90 1.84 236
0.00 0.00 0.04 -5.50 12.50 -1.14 1.77 1.75 243
0.00 0.00 0.25 -5.50 12.29 -1.11 1.65 1.63 250
0.00 0.00 0.64 -5.59 12.24 -1.06 1.59 1.47 258
0.00 0.00 1.10 -5.46 11.90 -1.01 1.59 1.31 265
0.00 0.00 1.28 -5.49 11.74 -0.96 1.64 1.13 272
0.00 0.00 1.42 -5.66 11.80 -0.90 1.69 0.97 279
0.00 0.00 1.35 -5.80 11.72 -0.82 1.72 0.83 286
0.00 0.00 1.02 -5.72 11.45 -0.71 1.70 0.70 293
0.00 0.00 0.85 -5.71 11.38 -0.66 1.64 0.57 301
0.00 0.00 0.69 -5.74 11.53 -0.55 1.55 0.52 308
0.00 0.00 0.48 -5.47 11.32 -0.45 1.54 0.47 315
0.00 0.00 -0.00 -4.98 11.10 -0.33 1.69 0.50 322
0.00 0.00 -0.52 -4.87 11.13 -0.26 1.92 0.60 329
0.00 0.00 -1.03 -4.98 11.78 -0.23 2.01 0.68 336
0.00 0.00 -1.83 -5.27 12.02 -0.26 2.00 0.74 344
0.00 0.00 -2.56 -5.52 11.98 -0.33 1.95 0.77 351
0.00 0.00 -3.16 -6.02 11.17 -0.45 1.85 0.77 358
0.00 0.00 -3.99 -6.47 11.25 -0.58 1.62 0.74 365
0.00 0.00 -4.86 -6.80 10.45 -0.65 1.38 0.66 372
0.00 0.00 -5.65 -7.31 10.13 -0.68 1.09 0.55 379
0.00 0.00 -9.88 -10.18 10.64 -0.61 0.58 0.45 387
0.00 0.00 -8.06 -8.28 7.04 -0.40 0.04 0.38 394
0.00 0.00 -6.41 -7.42 7.52 -0.36 -0.29 0.30 400
0.00 0.00 -5.82 -9.83 4.80 -0.42 -0.25 0.24 406
0.00 0.00 -9.64 -12.21 10.54 -0.20 -0.76 0.24 412
0.00 0.00 -5.99 -9.81 8.91 0.01 -1.17 0.24 419
0.00 0.00 -5.73 -9.49 5.95 0.06 -1.13 0.21 425
0.00 0.00 -7.53 -11.39 7.71 0.20 -1.35 0.26 432
0.00 0.00 -7.41 -12.04 6.12 0.35 -1.69 0.36 439
0.00 0.00 -8.95 -12.41 6.32 0.50 -2.17 0.44 446
0.00 0.00 -11.43 -18.75 7.74 0.87 -2.71 0.63 453
-0.00 0.00 -7.64 -22.21 7.09 1.54 -1.94 1.43 460
-0.00 0.02 -8.83 -9.55 12.92 1.95 -1.76 2.18 467
-0.01 0.12 -25.10 -4.81 26.89 0.68 -2.32 1.25 476
-0.01 0.18 -3.38 -2.91 9.52 -0.34 -0.12 0.14 482
-0.02 0.29 -1.42 -0.86 11.15 -0.37 -0.16 -0.08 490
-0.03 0.31 0.02 -0.45 10.56 -0.21 -0.07 -0.29 496
-0.03 0.39 2.21 -0.88 10.41 -0.08 -0.03 -0.09 504
-0.03 0.40 0.75 -0.94 10.22 -0.03 0.05 0.02 510
-0.03 0.37 -0.24 -0.90 10.12 -0.01 0.06 -0.01 518
0.00 0.34 0.04 -0.54 9.64 -0.01 0.06 -0.03 525
0.01 0.35 0.62 -0.83 9.82 -0.02 0.06 -0.02 532
0.01 0.40 0.58 -1.02 9.83 -0.03 0.06 -0.01 539
0.02 0.37 0.32 -0.82 9.82 -0.05 0.05 -0.01 546
0.03 0.37 0.48 -0.84 9.81 -0.05 0.04 -0.03 553
0.03 0.40 0.43 -0.89 9.81 -0.05 0.04 -0.03 561
0.03 0.42 0.44 -0.81 9.76 -0.06 0.03 -0.04 568
0.03 0.48 0.35 -0.79 9.65 -0.06 0.03 -0.04 575
0.03 0.47 0.41 -0.75 9.79 -0.06 0.03 -0.05 582
0.02 0.52 0.36 -0.75 9.85 -0.05 0.04 -0.07 589
0.02 0.55 0.34 -0.73 9.78 -0.04 0.05 -0.07 596
0.03 0.57 0.40 -0.77 9.79 -0.03 0.05 -0.08 604
0.03 0.53 0.36 -0.75 9.83 -0.03 0.06 -0.08 611
0.01 0.53 0.36 -0.74 9.90 -0.02 0.07 -0.08 618
0.01 0.53 0.44 -0.79 9.85 -0.01 0.06 -0.07 625
