Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.07 -0.01 -2.92 -8.06 21.15 -2.47 0.28 0.49 23
0.08 -0.01 -2.46 -8.57 22.83 -2.39 0.05 0.49 29
0.06 -0.01 -1.77 -9.55 23.67 -2.40 -0.15 0.45 35
0.06 -0.01 -0.76 -10.64 23.80 -2.48 -0.27 0.42 41
0.06 -0.01 0.31 -12.10 22.67 -2.60 -0.25 0.39 48
0.06 -0.01 0.74 -14.10 25.37 -2.56 -0.13 0.41 54
0.06 -0.01 1.70 -12.52 16.42 -2.60 0.10 0.45 60
0.06 -0.01 2.12 -13.26 16.00 -2.83 0.40 0.48 66
0.07 -0.01 1.57 -15.23 17.34 -3.01 0.80 0.59 73
0.08 -0.01 0.51 -16.82 16.76 -3.09 1.26 0.79 79
0.07 -0.01 -1.10 -17.79 14.29 -3.06 1.81 1.08 86
0.07 -0.01 -3.10 -19.03 12.09 -2.97 2.44 1.46 92
0.07 -0.01 -5.49 -21.18 10.84 -2.84 2.80 1.83 98
0.09 -0.01 -7.76 -23.75 9.45 -2.67 2.71 2.13 104
0.08 -0.01 -10.48 -26.26 7.22 -2.41 2.27 2.32 110
0.06 -0.01 -12.09 -28.52 4.76 -2.09 1.65 2.49 116
0.08 -0.00 -12.39 -29.53 2.39 -1.72 0.93 2.53 123
0.08 -0.01 -11.90 -29.89 0.68 -1.31 0.24 2.41 130
0.06 -0.01 -10.97 -29.64 0.72 -0.86 -0.36 2.10 136
0.07 0.00 -4.09 -49.83 15.44 0.29 -0.96 1.58 142
0.06 -0.01 0.07 -27.82 -11.16 1.69 -0.31 1.09 148
0.06 -0.01 -6.29 -25.40 -1.34 2.07 -0.33 0.53 154
0.07 -0.00 -7.12 -27.32 4.37 2.43 -0.62 0.05 161
0.07 0.01 -8.70 -33.58 1.00 2.54 -1.20 -0.22 167
0.05 0.10 -8.14 -16.92 -3.31 2.38 -2.16 -0.31 174
0.05 0.22 -0.16 4.06 7.59 3.04 -2.31 -0.38 180
0.04 0.45 3.85 -5.63 21.80 3.97 -1.28 -0.20 186
0.02 0.82 6.47 0.96 27.39 4.28 -0.57 0.10 192
0.00 1.08 -1.64 -2.83 25.28 4.28 -0.84 0.14 199
0.01 1.18 -2.38 -1.59 26.03 4.22 -1.29 -0.03 205
0.01 1.32 2.06 -5.05 21.96 4.07 -1.11 -0.09 211
-0.01 1.30 1.64 -4.58 20.94 3.85 -0.46 0.06 218
0.00 1.31 -2.02 -2.75 19.52 3.47 -0.33 0.03 224
-0.01 1.32 -1.28 -1.90 17.56 3.14 -0.49 -0.23 230
0.00 1.31 2.52 -2.74 25.02 3.02 -0.74 -0.36 237
0.02 1.19 2.98 -1.36 15.14 1.19 -1.64 -0.23 243
0.01 1.22 1.79 -2.68 13.08 0.40 -0.86 0.08 249
0.01 1.20 -0.10 -2.06 9.98 0.09 -0.31 0.16 256
0.01 1.19 -0.12 -0.79 10.67 0.00 -0.09 0.12 262
-0.00 1.23 0.25 -0.73 10.31 -0.02 -0.04 0.04 268
0.01 1.20 0.91 -1.20 10.32 -0.03 -0.03 0.02 274
0.01 1.18 0.99 -1.32 10.17 -0.04 -0.03 0.04 281
0.01 1.21 0.71 -0.98 10.29 -0.04 -0.04 0.04 287
0.00 1.19 0.50 -0.77 9.99 -0.04 -0.04 0.04 293
0.02 1.21 0.72 -0.79 10.03 -0.03 -0.03 0.03 300
0.00 1.23 0.80 -0.82 9.97 -0.02 -0.02 0.04 306
0.01 1.22 0.76 -0.72 9.92 -0.02 -0.02 0.04 312
0.01 1.24 0.78 -0.71 9.96 -0.01 -0.01 0.04 318
-0.00 1.19 0.82 -0.70 9.90 -0.00 -0.01 0.03 324
0.01 1.12 0.87 -0.70 9.91 0.00 -0.01 0.04 330
