Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.82 -0.04 0.93 -2.74 11.76 2.24 0.60 -0.15 23
0.74 -0.04 0.62 -2.91 12.13 2.41 0.76 -0.11 29
0.67 -0.03 0.29 -2.96 12.22 2.59 0.97 -0.06 35
0.59 -0.03 0.23 -3.27 12.42 2.77 1.23 0.01 41
0.43 -0.02 0.17 -3.57 12.77 2.92 1.53 0.10 48
0.31 -0.03 -0.01 -3.76 12.65 3.09 1.78 0.19 55
0.23 -0.01 0.01 -4.32 13.29 3.24 2.03 0.32 61
0.18 -0.02 0.23 -4.51 14.15 3.39 2.30 0.42 67
0.19 -0.02 -0.23 -4.97 16.12 3.52 2.57 0.57 73
0.13 -0.01 0.71 -5.93 16.34 3.65 2.94 0.72 79
0.09 -0.00 1.93 -6.78 17.33 3.77 3.26 0.82 86
0.11 -0.01 2.15 -7.50 19.24 3.93 3.47 0.89 92
0.10 -0.01 2.72 -8.18 21.73 4.12 3.70 0.95 98
0.07 -0.01 3.85 -8.38 22.23 4.23 4.07 1.00 104
0.06 -0.01 3.87 -8.80 20.88 4.28 4.22 1.05 110
0.07 -0.01 3.65 -8.33 19.90 4.28 4.27 1.17 116
0.08 -0.01 5.02 -8.14 20.93 4.24 4.28 1.26 122
0.06 -0.01 6.38 -8.02 21.07 4.16 4.28 1.27 130
0.05 -0.00 5.84 -7.73 21.11 4.07 4.28 1.20 136
0.07 -0.01 3.78 -5.79 22.34 3.97 4.28 1.04 142
0.05 -0.01 0.53 -3.84 22.78 3.86 4.28 0.81 148
0.05 -0.00 -2.17 -2.14 21.39 3.80 4.28 0.56 154
0.04 0.00 -5.30 0.60 19.33 3.76 4.28 0.28 160
0.05 0.01 -5.72 3.78 15.98 3.69 4.28 0.00 166
0.05 -0.00 -7.05 5.66 13.23 3.53 3.97 -0.24 173
0.05 -0.01 -6.88 5.44 15.45 3.25 2.49 -0.37 179
0.04 -0.00 -14.61 7.29 7.35 3.20 0.99 -0.72 186
0.05 -0.01 -13.78 8.55 16.70 2.83 -1.32 -1.57 192
0.03 -0.00 -8.61 9.04 13.86 0.91 -2.94 -1.94 198
0.03 -0.00 -3.05 11.31 9.48 -0.78 -3.92 -2.06 204
0.06 -0.01 1.26 9.07 16.39 -1.56 -4.28 -2.14 210
0.05 -0.01 2.04 4.68 16.25 -2.15 -4.27 -2.41 217
0.05 -0.00 2.09 3.08 14.83 -2.46 -3.94 -2.85 223
0.04 -0.00 2.69 2.24 13.62 -2.57 -3.34 -3.28 229
0.04 -0.00 2.76 2.03 11.43 -2.62 -2.78 -3.70 236
0.05 -0.00 2.28 2.30 9.64 -2.65 -2.36 -4.00 242
0.04 -0.00 1.93 2.83 8.99 -2.70 -2.12 -4.21 248
0.04 -0.00 1.77 3.14 9.29 -2.79 -2.04 -4.28 254
0.04 -0.00 1.90 3.37 9.53 -2.93 -2.09 -4.28 261
0.03 -0.00 2.29 3.46 10.15 -3.09 -2.26 -4.28 267
0.03 -0.00 3.01 3.18 10.74 -3.28 -2.43 -4.28 273
0.04 -0.00 3.64 2.96 11.49 -3.49 -2.57 -4.15 279
0.04 -0.00 4.39 2.54 12.06 -3.69 -2.65 -3.89 285
0.06 -0.01 4.86 1.88 12.46 -3.94 -2.69 -3.53 291
0.04 -0.00 5.92 1.12 12.12 -4.14 -2.78 -3.16 297
0.04 -0.00 6.74 0.44 11.79 -4.25 -2.96 -2.86 305
0.03 0.00 7.55 -0.28 12.11 -4.28 -3.14 -2.54 311
0.04 -0.00 8.31 -1.28 12.18 -4.28 -3.31 -2.25 317
0.03 -0.00 9.12 -2.07 12.18 -4.28 -3.42 -1.98 323
0.03 -0.00 9.86 -2.68 12.01 -4.28 -3.42 -1.73 329
0.04 0.01 10.55 -3.38 11.55 -4.28 -3.36 -1.51 335
0.03 -0.00 11.43 -4.02 10.86 -4.28 -3.22 -1.34 343
0.02 -0.00 12.16 -4.51 10.39 -4.28 -2.98 -1.23 349
0.03 -0.00 13.02 -5.11 10.06 -4.28 -2.64 -1.14 355
0.02 -0.00 13.80 -5.64 9.97 -4.27 -2.18 -1.05 361
0.03 -0.00 14.31 -6.15 9.91 -4.22 -1.65 -0.96 367
0.03 -0.00 14.23 -6.81 9.96 -4.11 -1.13 -0.85 373
0.04 -0.00 13.78 -7.26 10.24 -3.93 -0.65 -0.71 379
0.03 -0.00 13.55 -7.82 10.54 -3.76 -0.24 -0.54 387
0.03 -0.00 13.37 -8.49 11.22 -3.55 0.12 -0.34 393
0.05 -0.00 13.27 -9.18 11.79 -3.34 0.38 -0.14 399
0.03 -0.00 13.19 -10.39 12.41 -3.13 0.71 0.06 405
0.02 -0.00 13.00 -10.54 12.85 -2.93 1.07 0.22 411
0.03 -0.00 12.54 -11.31 13.08 -2.74 1.43 0.41 417
0.03 -0.00 11.78 -11.74 13.23 -2.56 1.77 0.61 424
0.03 -0.00 10.93 -12.11 13.38 -2.37 2.05 0.80 431
0.04 -0.00 10.05 -12.46 13.34 -2.18 2.26 0.98 437
0.03 -0.00 9.18 -12.73 13.24 -1.99 2.41 1.12 443
0.02 -0.00 8.40 -12.95 13.11 -1.81 2.50 1.22 449
0.04 -0.00 7.62 -13.09 12.94 -1.62 2.53 1.27 456
0.04 -0.00 6.92 -13.28 12.80 -1.49 2.55 1.26 462
0.02 -0.00 6.10 -13.41 12.75 -1.34 2.51 1.20 468
0.03 -0.00 5.52 -13.32 12.86 -1.20 2.51 1.09 475
0.03 -0.00 5.05 -13.07 13.19 -1.08 2.47 0.95 481
0.02 -0.00 4.81 -12.73 13.64 -0.99 2.45 0.82 487
0.03 0.00 4.60 -12.48 14.66 -0.95 2.50 0.67 494
0.03 -0.00 4.32 -12.33 14.44 -0.95 2.60 0.53 500
0.03 -0.00 3.94 -12.25 14.62 -1.00 2.73 0.41 506
0.03 -0.00 3.34 -12.16 14.54 -1.07 2.86 0.32 513
0.02 -0.00 2.59 -11.99 14.34 -1.12 2.97 0.25 519
0.03 -0.00 2.01 -11.86 14.18 -1.19 3.04 0.20 525
0.03 -0.00 1.59 -11.78 13.71 -1.24 3.08 0.18 532
0.04 -0.00 1.07 -11.74 13.17 -1.28 3.08 0.17 538
0.04 -0.00 0.64 -11.72 12.98 -1.31 3.05 0.19 544
0.03 -0.00 0.10 -11.70 12.94 -1.32 2.94 0.22 550
0.04 0.01 -0.40 -11.51 12.83 -1.34 2.79 0.26 557
0.04 -0.00 -0.99 -11.21 12.55 -1.35 2.60 0.30 563
0.04 -0.00 -1.31 -11.03 12.24 -1.34 2.39 0.35 569
0.04 0.00 -1.53 -10.85 11.75 -1.31 2.18 0.40 576
0.03 -0.00 -1.55 -10.87 11.31 -1.21 2.00 0.44 582
0.04 -0.00 -1.49 -10.89 10.77 -1.15 1.85 0.48 588
0.04 0.00 -1.54 -10.88 10.29 -1.03 1.74 0.53 594
0.04 -0.00 -1.65 -10.68 9.87 -0.90 1.74 0.58 601
0.03 -0.00 -1.97 -10.53 9.83 -0.74 1.75 0.66 607
0.04 -0.00 -2.53 -10.36 9.90 -0.59 1.79 0.70 614
0.03 -0.00 -3.29 -10.18 10.17 -0.46 1.80 0.80 620
0.04 -0.00 -4.05 -9.97 10.38 -0.38 1.73 0.88 626
0.04 -0.00 -4.77 -9.92 10.46 -0.30 1.57 0.95 632
0.03 -0.00 -5.29 -9.85 10.34 -0.31 1.35 1.01 638
0.04 -0.00 -5.54 -9.92 9.99 -0.28 1.11 1.03 645
0.03 -0.00 -5.55 -10.06 9.60 -0.23 0.84 1.04 651
0.03 -0.00 -5.33 -10.21 9.02 -0.16 0.60 1.03 657
0.02 -0.00 -5.09 -10.30 8.50 -0.05 0.39 0.99 663
0.04 -0.00 -4.84 -10.38 8.02 0.07 0.22 0.91 669
0.04 -0.00 -4.51 -10.43 7.66 0.22 0.12 0.81 675
0.04 -0.00 -4.16 -10.40 7.42 0.38 0.02 0.67 683
0.03 -0.00 -3.85 -10.46 7.96 0.55 -0.06 0.57 689
0.04 0.01 -3.49 -10.55 7.37 0.73 -0.11 0.43 695
0.04 -0.00 -3.21 -10.63 7.44 0.90 -0.14 0.29 701
0.04 -0.00 -4.88 -8.28 9.76 1.14 -0.36 0.23 707
0.03 -0.00 -13.65 -2.45 20.31 2.07 -2.48 0.74 713
0.03 -0.00 1.29 2.74 12.43 2.06 -2.77 1.06 719
0.04 -0.00 3.17 8.73 11.68 1.88 -3.27 1.06 726
0.03 -0.00 9.81 15.54 14.00 1.66 -3.24 1.27 733
0.03 -0.00 9.66 12.80 13.31 1.32 -2.98 1.52 739
0.05 -0.00 2.22 5.40 11.49 1.23 -2.49 1.73 745
0.03 -0.00 0.07 -0.83 9.29 1.31 -1.95 1.81 751
0.03 -0.00 -1.19 -1.85 8.11 1.46 -1.74 1.76 757
0.02 0.00 -1.65 -1.61 7.54 1.58 -1.80 1.63 763
0.04 0.07 -2.99 -0.30 7.87 1.61 -2.14 1.43 770
0.04 0.07 -4.46 2.01 9.81 1.62 -2.65 1.06 776
0.02 0.15 -4.98 3.49 13.00 1.62 -2.98 0.60 782
0.00 0.19 -4.28 2.81 16.25 1.61 -2.91 0.17 788
0.02 0.33 -3.28 0.88 16.01 1.62 -2.45 -0.15 795
0.02 0.43 -1.32 -0.55 14.68 1.63 -1.97 -0.36 801
-0.00 0.44 0.06 -1.27 14.74 1.68 -1.69 -0.48 807
0.01 0.46 2.52 -1.92 20.05 1.55 -1.87 -0.48 814
0.01 0.51 3.94 -2.06 15.26 0.97 -1.84 -0.19 820
0.01 0.58 2.09 -1.88 14.67 0.65 -1.23 0.05 826
0.01 0.67 0.69 -1.47 12.60 0.31 -0.66 0.13 833
0.01 0.67 0.59 -1.41 11.30 0.20 -0.45 0.15 839
0.01 0.74 0.40 -0.97 10.47 0.19 -0.48 0.12 845
0.00 0.74 0.56 -0.58 10.70 0.18 -0.51 0.06 851
0.02 0.76 0.87 -0.88 10.35 0.15 -0.41 0.04 858
0.01 0.74 1.66 -1.21 10.49 0.11 -0.33 0.06 864
-0.00 0.78 1.06 -1.00 9.96 0.09 -0.30 0.06 870
0.01 0.81 1.00 -1.05 10.14 0.08 -0.31 0.05 877
0.01 0.78 0.96 -0.92 9.99 0.07 -0.30 0.05 883
0.01 0.84 1.01 -0.78 9.97 0.05 -0.27 0.05 889
0.01 0.83 0.88 -0.72 10.01 0.03 -0.23 0.05 896
0.01 0.84 0.96 -0.92 10.23 0.01 -0.20 0.05 902
0.01 0.86 0.83 -0.73 10.03 -0.00 -0.17 0.05 908
0.01 0.87 0.82 -0.77 10.03 -0.01 -0.15 0.06 914
-0.00 0.87 0.92 -0.78 9.91 -0.02 -0.15 0.06 920
0.01 0.90 0.88 -0.77 9.99 -0.02 -0.14 0.05 926
0.02 0.87 0.84 -0.82 10.09 -0.02 -0.14 0.05 933
0.01 0.91 0.86 -0.74 9.88 -0.01 -0.13 0.05 940
-0.00 0.90 0.89 -0.79 10.09 -0.01 -0.13 0.05 946
0.02 0.90 0.85 -0.78 10.05 -0.01 -0.12 0.05 952
0.01 0.88 0.85 -0.77 10.05 -0.00 -0.11 0.05 958
0.00 0.86 0.85 -0.76 9.98 -0.00 -0.10 0.05 964
0.01 0.86 0.80 -0.74 9.95 -0.00 -0.10 0.05 970
0.03 0.85 0.82 -0.78 10.02 0.00 -0.10 0.05 976
0.02 0.84 0.81 -0.77 9.94 0.00 -0.10 0.05 983
0.02 0.81 0.81 -0.79 9.98 0.00 -0.09 0.05 990
0.01 0.78 0.85 -0.79 10.12 0.01 -0.09 0.05 996
0.03 0.76 0.83 -0.80 10.03 0.00 -0.09 0.05 1002
0.02 0.74 0.80 -0.76 10.01 0.00 -0.08 0.04 1008
0.02 0.70 0.79 -0.74 9.96 0.00 -0.08 0.05 1014
0.03 0.67 0.80 -0.74 9.96 0.01 -0.07 0.04 1020
0.05 0.66 0.84 -0.72 9.98 0.01 -0.06 0.05 1027
0.06 0.64 0.81 -0.73 9.98 0.01 -0.05 0.05 1034
0.06 0.62 0.83 -0.75 10.01 0.01 -0.05 0.05 1040
0.07 0.59 0.80 -0.78 10.02 0.02 -0.05 0.05 1046
0.08 0.51 0.80 -0.78 9.99 0.01 -0.05 0.04 1052
0.06 0.55 0.83 -0.80 9.98 0.01 -0.04 0.04 1058
0.07 0.53 0.84 -0.79 10.00 0.01 -0.04 0.04 1064
0.08 0.49 0.79 -0.79 10.03 0.01 -0.03 0.04 1071
0.07 0.46 0.79 -0.78 9.97 0.01 -0.03 0.04 1078
0.08 0.46 0.79 -0.79 9.98 0.01 -0.02 0.04 1084
0.08 0.47 0.83 -0.76 9.92 0.01 -0.02 0.04 1090
0.08 0.44 0.81 -0.79 10.07 0.01 -0.01 0.04 1096
0.08 0.44 0.82 -0.83 9.96 0.01 -0.00 0.04 1102
0.09 0.41 0.81 -0.81 9.97 0.01 0.00 0.04 1108
0.09 0.40 0.84 -0.80 9.94 0.01 0.01 0.04 1115
0.10 0.32 0.86 -0.78 9.97 0.01 0.01 0.04 1122
0.11 0.37 0.86 -0.79 10.02 0.01 0.01 0.04 1128
0.13 0.36 0.88 -0.82 9.92 0.01 0.01 0.04 1134
0.11 0.31 0.90 -0.81 9.99 0.01 0.00 0.04 1140
0.10 0.35 0.83 -0.79 9.95 0.01 -0.00 0.04 1146
0.12 0.32 0.82 -0.81 9.93 0.01 -0.00 0.04 1153
0.11 0.26 0.87 -0.79 10.00 0.01 0.00 0.04 1159
0.11 0.25 0.85 -0.83 9.96 0.01 0.00 0.04 1166
0.11 0.25 0.91 -0.77 9.96 0.01 0.00 0.04 1172
0.13 0.23 0.83 -0.81 9.99 0.01 0.01 0.04 1178
0.12 0.17 0.88 -0.78 10.01 0.01 0.01 0.04 1184
0.12 0.16 0.89 -0.81 10.00 0.01 0.01 0.04 1190
0.12 0.17 0.85 -0.85 10.03 0.02 0.01 0.04 1197
0.12 0.14 0.84 -0.82 10.01 0.02 0.02 0.05 1204
0.10 0.13 0.91 -0.78 9.98 0.02 0.02 0.05 1210
0.13 0.13 0.86 -0.85 10.01 0.02 0.02 0.05 1216
0.13 0.13 0.87 -0.86 10.00 0.02 0.03 0.05 1222
0.12 0.12 0.85 -0.80 10.03 0.02 0.03 0.05 1228
0.13 0.10 0.89 -0.82 9.97 0.02 0.03 0.06 1234
0.13 0.07 0.93 -0.85 10.01 0.02 0.03 0.05 1241
0.14 0.06 0.92 -0.82 9.96 0.02 0.03 0.05 1248
0.13 0.06 0.92 -0.82 9.99 0.02 0.03 0.05 1254
0.17 0.05 0.98 -0.80 10.05 0.02 0.03 0.05 1260
0.16 0.04 0.96 -0.88 9.95 0.03 0.03 0.05 1266
0.15 0.03 0.97 -0.85 9.98 0.03 0.03 0.05 1272
0.14 0.03 0.91 -0.86 10.04 0.03 0.03 0.05 1278
0.14 0.03 0.90 -0.92 9.97 0.02 0.02 0.05 1285
0.14 0.00 0.95 -0.89 10.00 0.03 0.03 0.05 1292
0.14 0.02 0.93 -0.85 10.01 0.03 0.03 0.05 1298
0.15 0.02 0.96 -0.89 9.98 0.03 0.02 0.05 1304
0.15 -0.00 0.97 -0.86 9.99 0.03 0.02 0.04 1310
0.15 -0.00 0.94 -0.75 9.92 0.03 0.01 0.04 1316
0.19 0.00 1.04 -1.05 9.97 0.04 0.01 0.04 1323
0.20 -0.02 0.96 -0.88 9.96 0.05 0.01 0.04 1329
0.22 -0.02 0.96 -0.86 10.01 0.05 0.00 0.04 1335
0.21 -0.02 0.99 -0.87 10.06 0.06 0.01 0.04 1342
0.21 -0.01 0.98 -0.90 10.03 0.07 0.01 0.03 1348
0.24 -0.02 1.00 -0.93 10.06 0.08 0.01 0.04 1354
0.25 -0.02 1.00 -0.93 9.97 0.08 0.02 0.03 1360
0.29 -0.02 1.03 -0.87 10.04 0.09 0.02 0.04 1367
0.32 -0.03 1.03 -0.97 9.99 0.10 0.03 0.03 1373
0.32 -0.03 1.03 -0.96 10.01 0.11 0.04 0.02 1379
0.32 -0.03 1.01 -0.94 10.05 0.13 0.05 0.02 1386
0.39 -0.02 0.97 -0.93 10.10 0.16 0.07 0.02 1392
0.37 -0.02 1.10 -1.00 10.06 0.18 0.08 0.02 1398
0.39 -0.03 1.03 -0.99 10.29 0.24 0.09 0.01 1404
0.42 -0.03 1.11 -1.04 10.32 0.31 0.11 0.00 1411
0.43 -0.02 1.17 -1.03 10.27 0.42 0.12 -0.02 1418
0.47 -0.03 0.63 -1.15 10.60 0.54 0.14 -0.03 1424
0.49 -0.03 1.23 -1.22 10.54 0.70 0.17 -0.05 1430
0.54 -0.04 1.30 -1.28 10.77 0.88 0.21 -0.08 1436
0.57 -0.02 1.37 -1.29 11.05 1.07 0.23 -0.13 1442
0.59 -0.04 1.33 -1.41 11.28 1.26 0.25 -0.13 1449
0.59 -0.03 1.37 -1.52 11.48 1.40 0.23 -0.15 1456
0.62 -0.02 1.44 -1.59 11.49 1.51 0.21 -0.18 1462
0.65 -0.04 1.43 -1.77 11.61 1.59 0.21 -0.19 1468
0.69 -0.04 1.36 -1.76 11.62 1.67 0.21 -0.20 1475
0.71 -0.04 1.42 -1.96 11.53 1.75 0.20 -0.21 1481
0.69 -0.05 1.32 -2.06 11.52 1.84 0.21 -0.22 1487
0.68 -0.03 1.48 -2.24 11.65 1.95 0.22 -0.23 1494
0.66 -0.04 1.30 -2.26 11.74 2.08 0.25 -0.24 1500
0.65 -0.04 1.41 -2.49 11.78 2.22 0.28 -0.23 1507
0.61 -0.03 1.31 -2.49 11.58 2.35 0.34 -0.23 1513
