Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.00 0.00 -0.02 0.79 7.41 1.29 -0.59 -1.68 23
0.00 0.00 -0.48 0.01 8.42 0.96 -0.85 -1.81 30
0.00 0.00 -0.94 -0.06 8.93 0.80 -0.90 -1.89 36
0.00 0.00 -0.74 -0.12 8.25 0.68 -0.85 -1.97 43
0.00 0.00 -0.38 0.23 7.05 0.51 -0.85 -2.06 49
0.00 0.00 -0.13 0.53 6.62 0.35 -0.91 -2.14 55
0.00 0.00 -0.03 0.40 6.39 0.22 -0.97 -2.18 61
0.00 0.00 0.11 -0.03 6.39 0.05 -0.99 -2.20 67
0.00 0.00 0.34 -0.58 6.49 -0.12 -0.98 -2.18 73
0.00 0.00 0.65 -1.07 6.83 -0.26 -0.93 -2.13 79
0.00 0.00 0.86 -1.34 7.10 -0.43 -0.87 -2.05 86
0.00 0.00 0.83 -1.59 7.41 -0.59 -0.80 -1.94 92
0.00 0.00 0.76 -1.77 7.68 -0.74 -0.73 -1.80 98
-0.00 0.00 0.80 -2.43 7.95 -0.94 -0.70 -1.64 104
0.00 0.00 0.85 -1.88 7.99 -1.21 -0.67 -1.51 111
0.00 0.00 0.90 -2.17 7.67 -1.45 -0.65 -1.34 118
0.00 0.00 1.02 -2.47 7.44 -1.68 -0.62 -1.22 124
0.00 0.00 1.16 -3.08 7.11 -1.89 -0.57 -1.05 132
0.00 0.00 1.14 -3.63 6.84 -1.98 -0.51 -0.90 138
0.00 0.00 1.17 -4.19 6.82 -2.04 -0.40 -0.74 145
0.00 -0.00 1.26 -4.55 6.69 -2.02 -0.31 -0.58 151
0.00 0.00 1.23 -4.82 6.52 -1.96 -0.21 -0.39 158
0.00 0.00 1.31 -4.90 6.47 -1.84 -0.11 -0.25 165
0.00 0.00 1.27 -4.90 6.39 -1.73 -0.01 -0.09 173
0.00 0.00 1.16 -4.73 6.58 -1.63 0.02 0.01 179
0.00 -0.00 1.02 -4.51 6.94 -1.56 0.09 0.12 185
0.00 0.00 1.01 -4.22 7.45 -1.53 0.18 0.23 192
0.00 0.00 0.95 -4.01 7.72 -1.53 0.27 0.29 198
0.00 0.00 0.78 -3.80 8.04 -1.55 0.35 0.35 204
0.00 0.00 0.64 -3.65 8.33 -1.60 0.42 0.38 210
0.00 0.00 0.58 -3.56 8.52 -1.65 0.50 0.41 217
0.00 0.00 0.46 -3.53 8.59 -1.71 0.57 0.42 223
0.00 0.00 0.38 -3.54 8.72 -1.74 0.61 0.43 229
0.00 0.00 0.26 -3.65 8.74 -1.77 0.65 0.44 235
0.01 -0.00 0.17 -3.81 8.82 -1.78 0.69 0.43 241
0.00 0.00 0.09 -3.92 8.97 -1.77 0.71 0.41 248
0.00 0.00 0.08 -3.89 9.26 -1.75 0.73 0.40 254
0.00 0.00 0.20 -3.83 9.60 -1.74 0.77 0.38 261
0.00 0.00 0.16 -3.71 9.77 -1.74 0.79 0.35 267
0.00 0.00 0.17 -3.52 10.11 -1.77 0.81 0.33 273
0.00 0.00 0.07 -3.14 10.23 -1.82 0.80 0.31 280
0.00 0.00 -0.10 -2.97 10.34 -1.90 0.76 0.29 287
0.00 0.00 -0.14 -2.82 10.28 -1.99 0.69 0.27 294
0.00 0.00 0.07 -2.63 9.94 -2.05 0.62 0.25 302
0.00 0.00 0.11 -2.65 9.73 -2.10 0.54 0.24 308
0.01 0.00 0.20 -2.67 9.68 -2.12 0.46 0.22 314
0.00 0.00 0.26 -2.61 9.71 -2.12 0.40 0.19 321
0.02 -0.00 0.37 -2.64 9.80 -2.10 0.38 0.17 327
0.00 0.00 0.38 -2.61 9.81 -2.08 0.41 0.14 334
0.00 0.00 0.42 -2.58 9.83 -2.06 0.44 0.13 340
0.00 0.00 0.33 -2.58 10.07 -2.05 0.48 0.11 347
0.00 0.00 0.15 -2.68 10.20 -2.03 0.49 0.10 354
0.00 -0.00 0.03 -2.91 10.18 -1.99 0.49 0.08 361
0.00 0.00 0.01 -3.18 10.25 -1.94 0.48 0.07 368
0.00 0.00 -0.02 -3.48 10.43 -1.88 0.47 0.05 375
0.00 0.00 -0.06 -3.77 11.54 -1.81 0.42 0.02 382
0.00 0.00 -0.07 -4.06 11.85 -1.78 0.36 -0.03 390
0.00 0.00 0.01 -4.18 12.12 -1.81 0.31 -0.07 397
0.00 0.00 0.26 -4.11 12.32 -1.91 0.22 -0.10 404
