Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.17 0.05 0.31 -0.92 9.81 -0.01 0.04 -0.06 24
0.16 0.06 0.29 -0.90 9.81 -0.01 0.04 -0.06 31
0.17 0.06 0.30 -0.91 9.81 -0.01 0.04 -0.06 38
0.17 0.07 0.29 -0.92 9.80 -0.01 0.04 -0.06 46
0.16 0.06 0.30 -0.89 9.79 -0.01 0.04 -0.06 53
0.16 0.07 0.30 -0.86 9.82 -0.01 0.04 -0.06 60
0.16 0.07 0.30 -0.89 9.81 -0.01 0.04 -0.07 67
0.16 0.06 0.33 -0.90 9.82 -0.01 0.04 -0.07 74
0.16 0.08 0.30 -0.93 9.82 -0.01 0.04 -0.06 81
0.17 0.07 0.30 -0.90 9.79 -0.01 0.04 -0.06 89
0.16 0.07 0.30 -0.91 9.82 -0.01 0.04 -0.06 96
0.17 0.07 0.30 -0.90 9.82 -0.01 0.04 -0.06 103
0.17 0.08 0.33 -0.91 9.82 -0.01 0.04 -0.06 110
0.16 0.09 0.27 -0.89 9.81 -0.01 0.04 -0.06 117
0.15 0.11 0.30 -0.89 9.81 -0.01 0.04 -0.06 124
0.17 0.09 0.30 -0.89 9.80 -0.01 0.04 -0.06 132
0.16 0.10 0.30 -0.88 9.81 -0.01 0.04 -0.06 139
0.16 0.09 0.31 -0.88 9.80 -0.01 0.04 -0.07 146
0.15 0.09 0.27 -0.88 9.81 -0.01 0.04 -0.06 153
0.15 0.09 0.30 -0.90 9.81 -0.01 0.05 -0.06 160
0.16 0.09 0.29 -0.91 9.82 -0.01 0.04 -0.06 167
0.16 0.09 0.29 -0.90 9.83 -0.01 0.04 -0.07 175
0.15 0.08 0.30 -0.88 9.80 -0.01 0.05 -0.06 182
0.15 0.07 0.30 -0.90 9.82 -0.01 0.05 -0.06 189
0.13 0.10 0.31 -0.88 9.75 -0.01 0.04 -0.06 196
0.13 0.10 0.32 -0.91 9.82 -0.01 0.05 -0.06 203
0.14 0.12 0.30 -0.90 9.82 -0.01 0.04 -0.06 210
0.13 0.10 0.31 -0.89 9.79 -0.01 0.04 -0.06 218
0.14 0.13 0.29 -0.88 9.82 -0.01 0.04 -0.06 225
0.12 0.12 0.30 -0.86 9.81 -0.01 0.05 -0.06 232
0.12 0.14 0.32 -0.89 9.81 -0.01 0.05 -0.06 239
0.12 0.15 0.29 -0.91 9.81 -0.01 0.05 -0.06 246
0.12 0.16 0.28 -0.86 9.83 -0.01 0.04 -0.06 253
0.12 0.16 0.28 -0.89 9.81 -0.01 0.05 -0.06 261
0.11 0.14 0.29 -0.91 9.81 -0.02 0.05 -0.06 268
0.10 0.16 0.30 -0.90 9.82 -0.01 0.04 -0.06 275
0.11 0.16 0.33 -0.88 9.82 -0.01 0.04 -0.06 282
0.11 0.16 0.29 -0.89 9.77 -0.02 0.05 -0.06 289
0.12 0.27 0.34 -0.88 9.21 -0.01 0.04 -0.06 296
0.11 0.20 0.29 -0.89 9.80 -0.01 0.05 -0.06 304
0.11 0.17 0.26 -0.88 9.81 -0.02 0.05 -0.06 311
