Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.01 1.28 0.76 -0.69 9.94 -0.00 -0.03 0.06 17
0.00 1.31 0.74 -0.70 9.95 0.00 -0.03 0.06 23
-0.01 1.26 0.72 -0.73 9.99 0.00 -0.04 0.06 29
0.02 1.20 0.74 -0.71 9.93 0.00 -0.04 0.06 35
0.03 1.24 0.73 -0.68 9.99 0.00 -0.04 0.06 41
0.02 1.21 0.74 -0.71 9.99 0.00 -0.05 0.06 48
0.03 1.15 0.72 -0.67 9.95 0.01 -0.05 0.06 54
0.04 1.09 0.73 -0.75 10.03 0.01 -0.05 0.05 60
0.04 1.09 0.72 -0.69 9.96 0.01 -0.05 0.05 66
0.03 1.10 0.72 -0.74 9.92 0.00 -0.06 0.05 72
0.04 1.08 0.66 -0.72 9.92 0.00 -0.06 0.05 78
0.03 1.08 0.72 -0.77 9.94 0.00 -0.06 0.05 84
0.02 1.05 0.72 -0.76 9.95 -0.00 -0.05 0.04 91
0.01 1.03 0.70 -0.74 9.93 -0.00 -0.05 0.04 97
0.02 1.02 0.71 -0.72 9.97 -0.01 -0.05 0.05 103
0.02 1.02 0.70 -0.72 9.91 -0.00 -0.05 0.04 109
0.03 1.02 0.71 -0.68 9.96 0.00 -0.05 0.05 115
0.02 1.00 0.70 -0.69 9.95 0.00 -0.05 0.04 121
0.02 0.98 0.68 -0.72 9.92 0.00 -0.05 0.05 128
0.03 0.98 0.67 -0.73 9.97 0.00 -0.05 0.05 135
0.04 0.96 0.64 -0.72 9.98 0.00 -0.05 0.05 141
0.03 0.94 0.68 -0.72 9.97 -0.00 -0.05 0.05 147
0.03 0.95 0.64 -0.77 9.92 -0.00 -0.05 0.04 153
0.03 0.97 0.68 -0.70 9.96 -0.01 -0.04 0.05 159
0.02 0.98 0.69 -0.71 9.95 -0.01 -0.04 0.04 165
0.04 0.96 0.69 -0.73 9.97 -0.01 -0.04 0.04 172
0.06 0.95 0.73 -0.73 9.98 -0.01 -0.04 0.04 178
0.04 0.90 0.70 -0.74 9.95 -0.01 -0.04 0.04 184
0.05 0.84 0.71 -0.72 9.99 -0.01 -0.05 0.04 190
0.07 0.88 0.70 -0.72 9.97 -0.01 -0.04 0.04 196
0.06 0.84 0.70 -0.73 9.95 -0.01 -0.05 0.04 202
0.09 0.79 0.72 -0.73 9.98 -0.01 -0.05 0.03 208
0.11 0.76 0.69 -0.75 9.97 -0.01 -0.05 0.03 216
0.11 0.76 0.70 -0.70 9.92 -0.01 -0.05 0.03 222
0.14 0.72 0.68 -0.73 9.98 -0.00 -0.04 0.03 228
0.15 0.66 0.68 -0.76 9.94 0.00 -0.04 0.03 234
0.13 0.66 0.67 -0.69 9.96 -0.00 -0.04 0.03 240
0.15 0.59 0.68 -0.74 10.05 0.00 -0.04 0.02 246
0.15 0.56 0.70 -0.76 10.00 0.00 -0.04 0.02 252
0.15 0.56 0.69 -0.75 10.09 0.01 -0.03 0.02 259
0.18 0.48 0.70 -0.75 10.10 0.01 -0.03 0.01 265
0.21 0.42 0.73 -0.79 10.08 0.01 -0.02 0.02 272
0.24 0.40 0.59 -0.67 9.99 0.02 -0.02 0.01 278
0.25 0.36 0.72 -0.80 10.03 0.03 -0.01 0.02 284
0.27 0.32 0.70 -0.76 10.05 0.03 -0.00 0.02 290
0.32 0.23 0.73 -0.74 10.04 0.04 0.00 0.01 296
0.34 0.23 0.74 -0.75 10.04 0.04 0.00 0.02 303
0.34 0.20 0.80 -0.78 10.07 0.05 0.01 0.02 309
0.38 0.16 0.77 -0.79 10.11 0.05 0.01 0.02 315
0.42 0.09 0.75 -0.80 10.08 0.05 0.02 0.02 321
0.44 0.04 0.75 -0.82 10.07 0.07 0.03 0.02 328
0.45 0.01 0.77 -0.77 10.11 0.09 0.04 0.02 334
0.49 0.00 0.74 -0.78 10.23 0.11 0.06 0.01 340
0.51 -0.02 0.74 -1.07 10.17 0.16 0.09 0.01 347
0.53 -0.03 0.87 -0.79 10.53 0.22 0.13 -0.00 353
0.52 -0.03 0.91 -0.92 10.71 0.29 0.14 -0.00 359
0.54 -0.03 1.80 -1.51 11.58 0.41 0.18 -0.04 365
0.52 -0.03 1.89 -1.04 11.60 0.64 0.29 -0.11 372
0.49 -0.02 2.06 -0.86 13.95 1.12 0.49 -0.24 378
0.47 0.00 1.94 -1.11 15.17 1.85 0.62 -0.35 385
0.44 -0.01 1.51 -1.12 16.21 2.41 0.46 -0.42 391
0.41 -0.01 1.63 -1.03 17.00 2.72 0.18 -0.44 397
0.40 0.00 1.63 -1.25 16.94 2.96 -0.10 -0.43 403
0.38 -0.00 1.89 -1.61 16.56 3.25 -0.24 -0.45 410
0.29 -0.01 2.93 -1.74 16.26 3.52 -0.41 -0.52 416
0.23 -0.02 2.97 -1.93 17.00 3.76 -0.47 -0.58 422
0.22 0.00 3.48 -2.17 16.58 3.96 -0.49 -0.65 429
0.18 -0.01 2.42 -2.61 17.67 4.09 -0.48 -0.70 435
0.11 0.00 3.08 -3.29 16.86 4.18 -0.37 -0.69 441
0.14 0.00 3.88 -3.18 18.91 4.20 -0.12 -0.71 448
0.08 0.01 4.68 -2.51 21.64 4.15 0.09 -0.75 454
0.07 0.01 3.77 -1.86 21.56 4.06 0.07 -0.82 460
0.09 0.01 2.68 1.86 21.97 3.88 -0.11 -0.90 466
0.08 -0.00 1.98 5.67 21.73 3.61 -0.37 -0.89 473
0.06 -0.01 1.94 7.85 19.19 3.22 -0.67 -0.77 479
0.07 -0.01 1.69 8.41 14.31 2.77 -0.90 -0.63 485
0.08 -0.01 3.36 17.03 12.30 2.35 -1.05 -0.51 492
0.07 -0.01 5.38 18.88 10.03 1.77 -0.89 -0.44 498
0.05 -0.01 5.52 19.42 9.08 1.04 -0.61 -0.39 504
0.06 0.01 6.61 17.31 6.68 0.58 -0.26 -0.47 510
0.05 -0.00 6.03 15.21 7.98 0.22 -0.07 -0.57 517
0.06 -0.01 4.14 14.94 8.23 -0.18 0.09 -0.70 523
0.04 -0.00 2.66 13.56 6.89 -0.47 0.15 -0.76 529
0.05 0.00 1.92 11.82 6.05 -0.62 0.04 -0.79 535
0.05 -0.01 1.81 11.03 6.22 -0.76 -0.10 -0.78 541
0.05 -0.01 2.47 10.51 6.32 -0.88 -0.21 -0.75 548
0.04 -0.00 3.44 9.87 6.34 -1.04 -0.26 -0.72 555
0.05 0.00 4.11 9.46 7.14 -1.20 -0.23 -0.69 561
0.05 -0.01 4.52 8.75 7.92 -1.37 -0.12 -0.65 567
0.05 -0.01 4.44 7.99 7.67 -1.52 -0.01 -0.59 573
0.04 -0.00 4.16 7.08 8.08 -1.66 0.09 -0.52 579
0.05 -0.01 3.88 6.12 8.41 -1.73 0.15 -0.42 585
0.06 -0.00 3.71 5.28 8.81 -1.80 0.19 -0.32 591
0.06 -0.00 3.70 4.34 9.01 -1.85 0.21 -0.24 598
0.06 -0.01 3.79 3.64 9.28 -1.87 0.22 -0.14 604
0.05 -0.00 3.83 2.98 9.78 -1.88 0.26 -0.07 610
0.06 -0.00 3.88 2.57 10.36 -1.90 0.32 -0.00 616
0.06 -0.01 3.83 2.17 10.88 -1.92 0.38 0.05 622
0.06 -0.01 3.66 1.77 11.27 -1.94 0.46 0.10 629
0.05 -0.00 3.49 1.40 11.72 -1.96 0.55 0.16 635
0.06 -0.00 3.31 0.83 12.44 -1.99 0.63 0.23 642
0.06 -0.00 3.20 0.46 13.00 -2.03 0.71 0.30 648
0.05 -0.00 3.01 0.23 13.26 -2.10 0.75 0.36 654
0.05 -0.00 2.77 -0.11 13.36 -2.13 0.79 0.43 660
0.05 0.00 2.62 -0.46 13.59 -2.18 0.80 0.49 666
0.05 -0.01 2.52 -0.81 13.66 -2.22 0.82 0.54 672
0.05 -0.00 2.48 -1.23 13.71 -2.23 0.84 0.58 678
0.04 -0.00 2.42 -1.66 13.60 -2.23 0.85 0.62 686
0.04 0.01 2.29 -1.94 13.72 -2.22 0.87 0.65 692
0.04 -0.00 2.16 -2.28 13.86 -2.20 0.88 0.66 698
0.04 -0.00 2.06 -2.52 14.05 -2.16 0.89 0.66 704
0.04 -0.00 1.84 -2.66 14.24 -2.14 0.87 0.66 710
0.05 -0.01 1.74 -2.78 14.26 -2.13 0.86 0.65 716
0.04 -0.00 1.74 -2.98 14.18 -2.12 0.83 0.64 722
0.04 -0.00 1.76 -3.19 13.97 -2.11 0.80 0.61 729
