Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
1.24 -0.05 0.30 -1.97 11.28 1.76 -0.25 -0.21 18
1.23 -0.05 0.38 -2.13 11.41 1.85 -0.28 -0.22 25
1.24 -0.05 0.34 -2.30 11.60 1.98 -0.30 -0.23 32
1.25 -0.05 0.06 -2.46 11.92 2.14 -0.35 -0.22 39
1.26 -0.04 0.29 -2.59 12.45 2.31 -0.43 -0.21 47
1.24 -0.04 0.50 -2.82 13.02 2.56 -0.54 -0.20 54
1.17 -0.05 1.11 -3.28 13.85 2.78 -0.72 -0.24 61
1.09 -0.05 1.37 -3.46 13.90 3.07 -0.74 -0.32 68
1.02 -0.04 1.03 -3.32 14.33 3.35 -0.84 -0.41 75
0.90 -0.04 1.09 -3.42 14.27 3.61 -0.99 -0.50 82
0.74 -0.02 1.15 -4.33 15.88 3.92 -1.07 -0.56 90
0.53 -0.02 0.94 -4.52 15.65 4.21 -1.11 -0.65 97
0.37 -0.02 0.82 -4.87 16.72 4.28 -1.15 -0.70 104
0.25 -0.03 0.68 -4.46 18.08 4.28 -1.18 -0.76 110
0.17 -0.01 0.29 -5.31 18.55 4.28 -1.15 -0.77 118
0.13 -0.01 0.06 -7.84 20.66 4.28 -1.08 -0.76 124
0.13 -0.01 0.57 -10.11 21.74 4.28 -0.78 -0.72 133
0.11 -0.01 0.66 -9.61 21.12 4.28 -0.54 -0.69 139
0.08 -0.01 1.13 -8.61 19.79 4.28 -0.27 -0.68 146
0.04 -0.00 1.23 -6.69 19.80 4.28 -0.05 -0.70 153
0.08 -0.01 0.85 -4.68 20.25 4.28 0.07 -0.72 160
0.06 -0.01 0.50 -3.37 20.64 4.28 0.03 -0.79 167
0.05 -0.01 0.62 -2.48 21.22 4.28 -0.18 -0.87 175
0.03 -0.00 1.44 -0.91 21.94 4.28 -0.51 -0.94 182
0.01 -0.00 2.56 1.60 20.28 4.28 -0.67 -1.00 189
0.00 0.00 4.51 5.81 14.13 4.27 -0.66 -1.05 196
0.00 0.00 5.20 9.39 8.57 3.67 -0.46 -1.16 203
0.00 0.00 5.53 17.39 3.16 2.91 -0.46 -1.31 209
0.00 0.00 5.70 24.40 -0.89 1.91 -0.60 -1.57 217
0.00 0.00 5.33 13.49 19.90 1.24 0.01 -1.65 224
0.00 0.00 5.19 8.43 23.14 -0.51 0.55 -1.50 231
0.00 0.00 3.52 9.08 16.70 -1.63 0.78 -1.25 238
0.00 0.00 2.24 10.56 11.53 -2.11 0.67 -1.00 245
-0.00 0.00 1.75 10.89 8.24 -2.65 0.55 -0.83 252
0.00 -0.00 2.16 9.64 7.45 -3.01 0.33 -0.72 260
0.00 0.00 2.25 7.05 8.21 -3.16 0.14 -0.60 267
0.00 0.00 2.19 6.23 7.18 -3.26 0.04 -0.54 273
0.00 0.00 1.91 5.74 8.33 -3.33 0.02 -0.46 279
0.00 0.00 2.38 5.40 8.03 -3.38 0.04 -0.37 285
0.00 -0.00 2.82 5.07 7.57 -3.44 0.09 -0.37 291
0.00 0.00 3.02 4.88 7.50 -3.52 0.18 -0.35 299
0.00 0.00 3.09 4.67 7.96 -3.62 0.29 -0.33 305
0.00 0.00 3.10 4.30 8.58 -3.72 0.47 -0.32 311
0.00 0.00 3.13 3.89 9.19 -3.81 0.69 -0.29 317
0.00 0.00 3.05 3.56 9.74 -3.91 0.89 -0.26 323
0.00 0.00 2.79 3.39 9.82 -4.02 1.12 -0.21 329
0.00 0.00 2.43 3.22 9.96 -4.10 1.29 -0.16 335
0.01 -0.00 2.02 2.87 10.22 -4.17 1.41 -0.10 343
0.00 0.00 1.67 2.12 10.87 -4.21 1.48 -0.02 350
0.00 0.00 1.52 1.13 11.86 -4.23 1.52 0.05 357
0.00 0.00 1.43 0.32 12.68 -4.23 1.58 0.12 364
0.00 0.00 1.27 -0.37 13.45 -4.22 1.63 0.19 371
0.00 0.00 1.07 -0.75 14.43 -4.20 1.70 0.22 378
0.00 0.00 0.90 -0.92 15.20 -4.17 1.79 0.24 386
0.00 0.00 0.58 -1.36 16.17 -4.15 1.90 0.24 393
0.00 0.00 0.12 -1.88 16.53 -4.15 2.09 0.22 400
0.00 0.00 -0.30 -2.57 17.07 -4.16 2.25 0.19 407
0.00 0.00 -0.97 -2.90 17.98 -4.17 2.32 0.15 414
0.00 0.00 -1.60 -3.49 18.16 -4.15 2.35 0.15 421
0.00 0.00 -2.28 -4.47 18.07 -4.10 2.32 0.16 429
0.00 0.00 -2.62 -5.34 17.74 -3.95 2.24 0.16 436
0.00 0.00 -2.93 -6.17 17.51 -3.71 2.07 0.15 443
0.00 0.00 -3.07 -6.84 17.73 -3.44 1.84 0.11 450
0.00 0.00 -2.97 -7.01 17.79 -3.13 1.54 0.08 457
