Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.00 0.03 -8.28 -25.13 3.66 1.48 -1.39 0.04 23
-0.00 0.01 -6.97 -28.27 5.13 1.97 -1.82 -0.23 30
-0.00 0.06 -3.87 -1.57 62.84 1.87 -3.36 -0.43 38
-0.01 0.19 0.72 -4.23 9.19 -0.28 -0.59 0.10 45
-0.01 0.33 2.00 -1.02 10.09 -0.44 0.05 -0.03 52
-0.02 0.46 -0.33 -1.67 11.21 -0.23 -0.25 -0.11 60
-0.01 0.57 0.53 -0.96 10.31 -0.08 -0.11 -0.09 67
-0.02 0.57 0.16 -1.09 10.04 -0.04 -0.03 -0.08 73
-0.03 0.56 0.26 -0.89 9.82 -0.01 0.01 -0.06 80
-0.04 0.55 0.31 -0.71 9.83 0.00 0.06 -0.07 88
-0.02 0.53 0.58 -1.04 9.81 -0.00 0.07 -0.07 95
-0.03 0.54 0.46 -0.95 9.74 -0.01 0.06 -0.06 102
-0.03 0.55 0.41 -0.95 9.83 -0.01 0.06 -0.06 109
-0.03 0.56 0.44 -0.91 9.85 -0.01 0.06 -0.06 116
-0.02 0.55 0.50 -0.92 9.82 -0.02 0.07 -0.06 123
-0.01 0.55 0.49 -0.87 9.81 -0.01 0.07 -0.06 131
-0.01 0.54 0.51 -0.85 9.78 -0.00 0.07 -0.06 138
-0.01 0.53 0.55 -0.87 9.81 -0.00 0.06 -0.06 145
-0.02 0.50 0.60 -0.86 9.77 0.00 0.06 -0.07 152
-0.02 0.50 0.55 -0.90 9.81 0.00 0.05 -0.07 159
-0.02 0.51 0.52 -0.88 9.73 0.01 0.04 -0.07 166
-0.00 0.49 0.51 -0.88 9.78 0.01 0.04 -0.07 174
-0.00 0.48 0.44 -0.89 9.80 0.00 0.04 -0.07 181
-0.00 0.46 0.46 -0.87 9.82 -0.00 0.04 -0.07 188
-0.00 0.46 0.47 -0.90 9.79 -0.00 0.05 -0.07 195
-0.01 0.47 0.48 -0.88 9.78 -0.00 0.05 -0.07 202
0.00 0.48 0.47 -0.87 9.75 -0.01 0.05 -0.07 209
0.02 0.47 0.49 -0.90 9.81 -0.01 0.05 -0.07 217
0.01 0.46 0.45 -0.87 9.71 -0.00 0.06 -0.06 224
0.00 0.45 0.49 -0.87 9.77 -0.01 0.06 -0.07 231
0.00 0.43 0.50 -0.88 9.75 -0.01 0.06 -0.06 238
-0.00 0.44 0.49 -0.90 9.78 -0.00 0.07 -0.06 245
0.00 0.44 0.50 -0.86 9.78 0.00 0.07 -0.06 252
0.02 0.42 0.48 -0.83 9.80 0.00 0.07 -0.07 260
0.01 0.43 0.51 -0.88 9.78 0.01 0.07 -0.06 267
0.00 0.38 0.55 -0.89 9.78 0.01 0.07 -0.07 274
-0.00 0.37 0.53 -0.89 9.75 0.01 0.07 -0.06 281
0.01 0.36 0.51 -0.87 9.74 0.01 0.07 -0.07 288
0.01 0.37 0.51 -0.87 9.75 0.00 0.07 -0.07 295
0.01 0.33 0.52 -0.87 9.78 0.00 0.07 -0.03 303
0.00 0.35 0.51 -0.89 9.80 0.00 0.07 -0.07 310
0.01 0.33 0.52 -0.88 9.82 0.00 0.06 -0.06 317
-0.01 0.33 0.52 -0.89 9.78 0.00 0.06 -0.06 324
0.01 0.32 0.56 -0.89 9.77 0.00 0.06 -0.07 331
