Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.09 0.73 0.71 -0.73 9.94 0.00 -0.05 0.04 17
0.10 0.71 0.73 -0.73 9.95 0.01 -0.05 0.04 23
0.11 0.69 0.70 -0.71 9.96 0.00 -0.05 0.04 29
0.13 0.64 0.73 -0.70 9.98 0.00 -0.05 0.04 35
0.12 0.60 0.73 -0.73 9.96 0.00 -0.04 0.04 41
0.12 0.55 0.76 -0.77 10.00 0.00 -0.04 0.04 48
0.16 0.54 0.70 -0.71 10.03 0.01 -0.04 0.04 54
0.16 0.52 0.75 -0.76 9.98 0.01 -0.04 0.04 60
0.16 0.48 0.76 -0.77 9.94 0.00 -0.04 0.04 66
0.14 0.49 0.73 -0.76 9.96 -0.00 -0.05 0.04 72
0.17 0.46 0.75 -0.74 9.97 -0.00 -0.04 0.04 78
0.19 0.47 0.75 -0.74 9.96 -0.01 -0.05 0.04 84
0.20 0.42 0.75 -0.71 10.00 -0.01 -0.05 0.04 91
0.20 0.41 0.75 -0.72 9.97 -0.00 -0.05 0.04 97
0.20 0.42 0.73 -0.73 9.98 -0.00 -0.05 0.03 103
0.21 0.40 0.74 -0.74 9.98 -0.00 -0.04 0.04 109
0.21 0.39 0.72 -0.75 9.97 -0.00 -0.04 0.04 116
0.22 0.38 0.73 -0.78 9.98 -0.00 -0.04 0.04 122
0.21 0.37 0.74 -0.73 9.83 -0.00 -0.04 0.04 129
0.23 0.37 0.72 -0.76 9.96 -0.00 -0.05 0.04 135
0.24 0.35 0.74 -0.74 9.94 0.00 -0.04 0.04 141
0.25 0.31 0.70 -0.73 9.94 0.01 -0.05 0.03 147
0.25 0.27 0.76 -0.80 10.07 0.01 -0.04 0.03 153
0.21 0.30 0.68 -0.73 9.97 0.01 -0.04 0.03 159
0.24 0.25 0.72 -0.76 9.94 0.01 -0.05 0.03 165
0.23 0.23 0.70 -0.74 9.98 0.00 -0.04 0.03 172
0.25 0.21 0.71 -0.76 9.96 0.01 -0.05 0.03 178
0.28 0.22 0.69 -0.77 9.98 0.01 -0.05 0.03 184
0.27 0.21 0.72 -0.79 9.96 0.00 -0.05 0.03 191
0.29 0.19 0.72 -0.76 9.95 -0.00 -0.05 0.04 197
0.29 0.19 0.73 -0.79 9.92 0.00 -0.05 0.07 203
0.27 0.17 0.72 -0.76 9.98 -0.00 -0.05 0.04 209
0.31 0.17 0.71 -0.74 10.03 -0.00 -0.05 0.03 216
0.31 0.16 0.74 -0.75 10.02 -0.00 -0.06 0.03 222
0.28 0.16 0.70 -0.77 9.96 -0.00 -0.06 0.04 228
0.28 0.15 0.71 -0.77 9.98 0.00 -0.06 0.03 234
