Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.00 0.83 -0.10 -2.60 16.96 2.27 0.04 -0.20 23
-0.00 0.85 1.26 -2.79 16.47 2.15 0.37 -0.27 29
-0.00 0.88 2.04 -2.82 19.47 1.94 0.63 -0.30 35
0.02 0.90 2.93 -3.12 17.19 0.54 0.05 -0.12 41
-0.02 0.95 1.64 -2.45 11.27 0.08 -0.14 0.06 48
-0.02 0.96 0.32 -1.49 10.10 0.03 -0.15 0.08 55
0.00 0.98 0.44 -1.65 10.44 0.08 -0.16 0.06 61
0.01 0.98 1.45 -1.12 9.94 0.05 -0.11 0.05 67
-0.00 1.00 0.72 -0.58 9.85 0.02 -0.07 0.06 73
0.01 1.01 0.42 -2.16 9.48 0.03 -0.09 0.06 79
0.00 1.02 0.96 -1.16 10.01 0.02 -0.05 0.07 86
0.03 1.05 0.51 -0.02 10.25 0.00 -0.06 0.06 92
0.04 1.07 0.96 -1.23 9.91 0.02 -0.07 0.08 98
0.06 1.07 0.87 -1.19 9.98 0.03 -0.09 0.08 104
0.08 1.09 0.84 -1.17 9.97 0.03 -0.09 0.08 110
0.08 1.09 0.80 -1.18 10.00 0.03 -0.09 0.10 116
0.08 1.11 0.83 -1.14 9.94 0.02 -0.08 0.10 122
0.09 1.12 0.77 -1.14 9.87 0.02 -0.07 0.12 129
0.10 1.13 0.79 -1.10 9.98 0.02 -0.07 0.12 135
0.09 1.13 0.78 -1.08 9.95 0.02 -0.06 0.13 142
0.11 1.13 0.75 -1.06 10.00 0.01 -0.04 0.14 148
0.12 1.13 0.77 -1.04 9.94 0.01 -0.03 0.14 154
0.12 1.13 0.75 -1.05 9.90 0.01 -0.02 0.15 160
0.09 1.13 0.77 -1.04 9.88 0.01 -0.01 0.16 166
0.11 1.13 0.75 -1.04 9.86 0.01 -0.00 0.15 173
0.12 1.11 0.78 -1.01 9.83 0.01 -0.00 0.17 179
0.14 1.09 0.78 -1.03 9.84 0.01 -0.01 0.16 185
0.13 1.08 0.85 -1.00 9.81 0.01 -0.02 0.17 191
0.14 1.05 0.83 -1.04 9.82 0.01 -0.02 0.17 197
0.14 1.01 0.76 -1.02 9.88 0.02 -0.04 0.16 204
0.15 0.98 0.78 -0.98 9.88 0.02 -0.05 0.16 210
0.15 0.97 0.78 -0.99 9.83 0.03 -0.06 0.17 217
0.17 0.96 0.75 -1.03 9.84 0.03 -0.07 0.17 223
0.20 0.89 0.74 -1.02 9.86 0.03 -0.08 0.17 229
0.20 0.88 0.75 -1.04 9.82 0.03 -0.08 0.17 235
0.21 0.83 0.74 -0.97 9.92 0.03 -0.07 0.18 241
0.20 0.81 0.74 -1.01 9.90 0.03 -0.07 0.16 247
0.23 0.78 0.73 -1.02 9.87 0.03 -0.06 0.17 253
0.22 0.70 0.73 -1.00 9.88 0.04 -0.05 0.18 260
0.23 0.62 0.69 -1.06 9.87 0.04 -0.04 0.20 266
