Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 -1.70 -12.20 7.73 -0.55 0.15 0.64 24
0.00 0.00 -2.22 -12.82 7.33 -0.47 0.28 0.46 30
0.00 0.00 -2.75 -13.39 6.86 -0.37 0.32 0.25 37
0.00 0.00 -3.10 -14.13 6.46 -0.23 0.28 0.11 44
0.00 0.00 -8.13 -21.65 33.71 1.15 0.04 0.02 51
0.00 0.00 -4.91 -14.91 3.19 1.19 -0.20 -0.07 58
0.00 0.00 -4.41 -17.61 5.71 1.68 -0.67 -0.19 65
0.00 0.00 -2.95 -20.56 6.50 2.01 -1.06 -0.21 72
-0.00 0.00 -1.75 -12.94 7.64 2.39 -1.13 -0.10 79
-0.00 0.02 0.64 0.53 5.66 2.38 -0.94 -0.08 87
-0.00 0.03 1.93 4.14 10.92 2.42 -0.63 0.04 93
-0.01 0.07 2.15 3.43 15.98 2.39 -0.16 0.25 100
-0.01 0.13 0.90 4.16 15.38 2.23 0.02 0.33 107
-0.03 0.26 -2.49 -0.13 14.07 2.23 -0.16 0.15 114
-0.04 0.35 -3.36 -2.21 15.33 2.30 -0.62 -0.07 121
-0.03 0.42 -1.43 -2.36 13.75 2.34 -0.76 -0.27 130
-0.03 0.53 0.02 -2.10 14.77 2.36 -0.62 -0.32 137
-0.02 0.52 0.15 -1.21 14.75 2.22 -0.47 -0.32 144
-0.04 0.56 1.08 -0.91 13.63 2.02 -0.42 -0.33 151
-0.03 0.51 1.14 -0.90 11.90 1.86 -0.37 -0.32 158
-0.04 0.52 1.66 -1.15 12.07 1.98 -0.36 -0.26 165
-0.04 0.57 1.92 -2.24 20.57 2.07 -0.83 -0.19 173
-0.03 0.57 1.42 -1.29 13.22 0.85 -1.15 -0.06 180
-0.03 0.59 0.28 -2.13 12.50 0.36 -0.55 0.05 186
-0.03 0.57 -0.28 -1.63 10.74 0.05 -0.20 0.05 193
-0.04 0.56 -0.42 -1.03 10.26 -0.02 -0.06 -0.00 200
-0.05 0.60 -0.08 -0.96 10.08 -0.02 -0.05 -0.05 207
-0.05 0.62 0.28 -0.88 9.83 -0.03 -0.02 -0.06 215
-0.04 0.72 0.41 -0.87 9.74 -0.03 -0.01 -0.05 222
-0.01 0.70 0.22 -0.90 9.92 -0.02 0.00 -0.05 229
-0.01 0.72 0.25 -0.81 9.87 -0.02 0.01 -0.05 236
-0.02 0.73 0.28 -0.84 9.87 -0.02 0.01 -0.06 243
-0.04 0.71 0.29 -0.83 9.82 -0.02 0.02 -0.06 250
-0.02 0.73 0.21 -0.86 9.83 -0.01 0.02 -0.06 258
-0.02 0.76 0.26 -0.83 9.90 -0.01 0.03 -0.06 265
0.00 0.77 0.29 -0.79 9.80 -0.01 0.03 -0.06 272
-0.01 0.74 0.28 -0.80 9.79 -0.01 0.04 -0.06 279
-0.03 0.72 0.28 -0.78 9.80 -0.01 0.05 -0.06 286
-0.03 0.72 0.29 -0.81 9.78 -0.01 0.05 -0.06 293
-0.03 0.72 0.33 -0.79 9.78 -0.00 0.06 -0.06 301
-0.01 0.67 0.32 -0.77 9.78 0.00 0.06 -0.06 308
-0.02 0.67 0.31 -0.80 9.84 0.01 0.06 -0.06 315
-0.02 0.64 0.28 -0.79 9.82 0.01 0.06 -0.07 322
-0.02 0.60 0.35 -0.80 9.80 0.01 0.06 -0.07 329
-0.02 0.56 0.33 -0.80 9.81 0.01 0.06 -0.07 336
-0.02 0.53 0.34 -0.82 9.81 0.01 0.05 -0.08 344
-0.00 0.51 0.33 -0.80 9.81 0.01 0.05 -0.08 351
-0.01 0.50 0.30 -0.82 9.81 0.01 0.06 -0.08 358
-0.01 0.46 0.30 -0.81 9.80 0.01 0.05 -0.08 365
-0.01 0.45 0.29 -0.80 9.78 0.01 0.06 -0.08 372
-0.00 0.44 0.34 -0.81 9.81 0.01 0.06 -0.08 379
0.00 0.38 0.29 -0.79 9.78 0.01 0.06 -0.08 387
0.02 0.35 0.30 -0.81 9.80 0.01 0.06 -0.08 394
0.02 0.33 0.30 -0.82 9.80 0.01 0.06 -0.08 401
0.02 0.28 0.29 -0.81 9.81 0.01 0.07 -0.07 408
0.01 0.28 0.32 -0.84 9.81 0.01 0.07 -0.07 415
0.02 0.25 0.33 -0.77 9.79 0.01 0.07 -0.07 422
0.03 0.29 0.34 -0.83 9.81 0.02 0.07 -0.07 430
0.05 0.22 0.37 -0.86 9.81 0.01 0.07 -0.08 437
0.04 0.21 0.33 -0.85 9.80 0.01 0.07 -0.08 444
0.03 0.17 0.34 -0.83 9.76 0.01 0.07 -0.08 451
0.03 0.16 0.34 -0.81 9.77 0.01 0.07 -0.09 458
0.04 0.16 0.36 -0.85 9.76 0.01 0.07 -0.09 465
0.06 0.17 0.36 -0.82 9.83 0.02 0.07 -0.09 473
0.05 0.16 0.35 -0.85 9.77 0.02 0.07 -0.09 480
0.04 0.14 0.36 -0.84 9.83 0.02 0.06 -0.09 487
0.05 0.08 0.39 -0.84 9.82 0.02 0.06 -0.09 494
0.06 0.07 0.40 -0.85 9.81 0.02 0.06 -0.09 501
0.07 0.08 0.36 -0.83 9.80 0.03 0.06 -0.09 508
0.09 0.04 0.40 -0.83 9.81 0.03 0.05 -0.09 516
0.12 0.04 0.34 -0.86 9.82 0.03 0.05 -0.09 523
0.14 0.03 0.37 -0.90 9.81 0.03 0.05 -0.10 530
0.13 0.03 0.39 -0.89 9.79 0.03 0.05 -0.10 537
0.16 0.05 0.40 -0.84 9.81 0.03 0.04 -0.10 544
0.18 0.01 0.39 -0.90 9.82 0.07 0.04 -0.10 551
0.20 0.01 0.39 -0.84 9.81 0.04 0.04 -0.11 559
0.19 0.00 0.37 -0.83 9.83 0.04 0.04 -0.11 566
0.20 -0.01 0.38 -0.92 9.82 0.05 0.04 -0.11 573
0.20 -0.02 0.35 -0.78 9.32 0.06 0.05 -0.11 580
0.25 -0.00 0.37 -0.92 9.84 0.07 0.05 -0.12 587
0.28 -0.00 0.39 -0.90 9.84 0.09 0.07 -0.12 594
0.35 -0.02 0.34 -0.96 9.91 0.12 0.08 -0.12 602
0.42 -0.01 0.44 -0.94 9.91 0.14 0.10 -0.14 609
0.43 -0.02 0.44 -0.91 9.86 0.18 0.12 -0.15 616
0.51 -0.03 0.46 -1.02 10.01 0.22 0.14 -0.15 624
0.52 -0.02 0.46 -1.08 9.98 0.27 0.16 -0.17 630
0.61 -0.02 0.40 -1.06 10.17 0.34 0.19 -0.17 638
0.63 -0.03 0.32 -1.06 10.31 0.44 0.23 -0.17 646
0.69 -0.04 0.51 -1.08 10.41 0.62 0.26 -0.15 653
0.77 -0.04 0.42 -1.22 10.85 0.82 0.27 -0.14 660
0.79 -0.04 0.50 -1.27 11.07 1.02 0.21 -0.13 667
0.82 -0.03 0.46 -1.34 11.45 1.20 0.14 -0.12 674
0.86 -0.03 0.55 -1.52 11.34 1.32 0.05 -0.13 681
0.90 -0.04 0.42 -1.49 11.60 1.42 -0.03 -0.14 689
0.91 -0.04 0.61 -1.60 11.78 1.53 -0.08 -0.15 696
0.93 -0.04 0.65 -1.74 11.59 1.63 -0.12 -0.15 703
1.02 -0.04 0.35 -1.83 11.83 1.80 -0.15 -0.15 710
1.03 -0.04 0.42 -1.95 11.79 1.95 -0.18 -0.14 717
1.09 -0.04 0.34 -2.03 11.68 2.10 -0.22 -0.16 724
1.09 -0.05 0.52 -2.20 11.69 2.26 -0.24 -0.16 732
1.10 -0.04 0.56 -2.38 11.75 2.39 -0.23 -0.18 739
1.10 -0.05 0.38 -2.50 12.17 2.57 -0.27 -0.19 746
1.12 -0.03 0.33 -2.54 13.15 2.83 -0.27 -0.20 753
1.14 -0.03 0.19 -2.70 13.46 3.10 -0.31 -0.19 760
1.14 -0.03 0.66 -2.97 13.73 3.41 -0.37 -0.19 768
1.08 -0.03 1.32 -3.65 14.30 3.72 -0.42 -0.25 775
1.00 -0.04 0.89 -3.63 14.39 4.03 -0.47 -0.32 782
0.89 -0.03 0.60 -3.64 14.69 4.25 -0.52 -0.37 789
0.69 -0.02 0.20 -4.47 17.95 4.28 -0.62 -0.40 796
0.53 -0.02 1.51 -5.42 17.60 4.28 -0.68 -0.45 803
0.39 -0.02 1.52 -6.32 19.20 4.28 -0.76 -0.55 811
0.30 -0.02 1.82 -7.64 20.64 4.28 -0.81 -0.64 818
0.24 -0.02 2.11 -9.53 21.45 4.28 -0.76 -0.69 824
0.21 -0.02 1.86 -10.80 24.41 4.28 -0.46 -0.70 832
0.19 -0.01 2.81 -10.98 22.99 4.28 -0.13 -0.70 839
0.15 -0.01 3.31 -8.79 21.28 4.28 0.23 -0.71 846
0.07 -0.01 2.36 -7.66 21.04 4.28 0.49 -0.78 852
0.07 -0.01 0.85 -5.90 22.13 4.28 0.64 -0.82 860
0.04 -0.00 0.03 -4.79 23.92 4.28 0.50 -0.89 867
0.04 -0.00 0.67 -3.78 24.84 4.28 0.31 -0.95 874
0.04 -0.00 1.92 -1.77 26.21 4.28 0.04 -1.02 881
0.01 -0.00 2.59 1.32 25.81 4.28 -0.05 -1.07 888
0.01 -0.00 4.95 7.63 23.15 4.28 0.10 -1.07 896
0.00 0.00 7.28 12.72 13.80 4.14 0.42 -1.19 903
0.00 0.00 6.30 20.63 6.33 2.81 0.48 -1.35 910
0.00 0.00 3.95 27.43 -5.44 1.73 0.26 -1.76 917
0.00 0.00 3.98 13.65 25.14 0.93 0.52 -1.83 924
0.00 0.00 3.99 9.69 28.61 -1.30 0.78 -1.65 931
0.00 0.00 1.23 11.39 17.29 -2.42 0.66 -1.29 939
0.00 0.00 0.27 12.02 11.88 -2.94 0.32 -1.05 946
0.00 0.00 0.75 10.81 9.50 -3.45 -0.09 -0.84 953
0.00 0.00 1.90 8.79 7.94 -3.68 -0.40 -0.77 960
0.00 0.00 2.65 7.00 7.99 -3.72 -0.64 -0.76 966
0.01 -0.00 3.25 5.48 8.14 -3.70 -0.74 -0.75 972
0.00 0.00 3.30 4.52 8.31 -3.68 -0.68 -0.73 979
0.01 -0.00 3.78 4.25 8.35 -3.65 -0.49 -0.71 986
0.00 -0.00 3.88 4.27 7.91 -3.66 -0.22 -0.68 993
0.00 0.00 3.72 4.49 7.95 -3.76 -0.00 -0.66 1000
0.00 -0.00 3.69 4.36 8.59 -3.92 0.25 -0.62 1007
0.01 -0.00 3.57 3.82 9.49 -4.07 0.51 -0.57 1014
0.00 0.00 3.18 3.05 10.18 -4.19 0.75 -0.51 1021
0.01 -0.00 2.89 2.29 10.94 -4.26 1.01 -0.41 1029
0.00 0.00 2.69 1.70 11.13 -4.28 1.17 -0.29 1036
0.00 0.00 2.20 1.05 11.67 -4.28 1.26 -0.18 1043
0.00 -0.00 1.79 0.23 12.08 -4.28 1.32 -0.07 1050
0.01 -0.00 1.71 -0.52 12.50 -4.28 1.37 0.02 1057
0.00 0.00 1.39 -1.54 12.78 -4.28 1.44 0.13 1064
0.00 0.00 1.14 -2.39 13.48 -4.28 1.51 0.23 1072
0.00 0.00 0.87 -3.03 14.42 -4.28 1.58 0.28 1079
0.00 0.00 0.56 -3.72 14.83 -4.28 1.66 0.30 1086
-0.00 0.00 0.21 -4.36 15.24 -4.28 1.75 0.29 1093
0.00 -0.00 -0.26 -4.94 15.50 -4.27 1.84 0.26 1100
0.00 0.00 -0.10 -4.88 15.92 -4.25 1.89 0.24 1107
0.00 0.00 -0.98 -4.95 17.02 -4.21 1.90 0.21 1115
0.00 0.00 -1.57 -5.87 16.58 -4.12 1.92 0.19 1122
0.00 0.00 -1.93 -5.85 16.45 -4.06 1.90 0.19 1129
0.00 0.00 -2.05 -6.26 16.99 -3.90 1.82 0.19 1136
0.00 0.00 -1.99 -6.61 17.12 -3.73 1.68 0.20 1143
0.00 0.00 -2.14 -6.97 17.69 -3.54 1.52 0.21 1150
0.00 0.00 -1.45 -7.06 17.89 -3.40 1.33 0.24 1158
0.00 0.00 -1.06 -7.23 18.62 -3.30 1.17 0.27 1165
0.00 0.00 -0.65 -7.71 19.33 -3.27 1.06 0.32 1172
0.00 0.00 -0.50 -8.14 19.84 -3.30 1.02 0.39 1179
0.00 0.00 -0.53 -8.75 20.07 -3.37 1.02 0.46 1186
0.00 0.00 -0.87 -9.22 19.53 -3.42 1.03 0.53 1193
0.00 0.00 -1.47 -9.85 18.79 -3.44 1.02 0.59 1201
0.00 0.00 -2.01 -10.67 18.14 -3.39 1.00 0.62 1208
0.00 0.00 -2.36 -12.06 17.92 -3.29 0.95 0.61 1215
0.00 0.00 -2.21 -13.46 17.56 -3.16 0.92 0.58 1222
0.00 0.00 -1.85 -14.80 16.55 -3.01 0.94 0.50 1229
0.00 0.00 -1.70 -15.72 15.17 -2.88 1.06 0.41 1236
0.00 0.00 -2.03 -16.41 13.73 -2.74 1.21 0.36 1244
0.00 0.00 -3.03 -17.27 12.94 -2.63 1.36 0.34 1251
0.00 0.00 -4.24 -18.90 11.86 -2.49 1.41 0.35 1258
0.00 0.00 -5.20 -19.57 10.53 -2.32 1.29 0.36 1265
0.00 0.00 -5.55 -20.88 8.98 -2.12 0.98 0.39 1272
0.00 0.00 -5.22 -22.04 6.75 -1.85 0.76 0.41 1280
0.00 0.00 -4.42 -22.81 5.69 -1.53 0.57 0.45 1287
0.00 0.00 -3.76 -23.22 4.90 -1.17 0.51 0.50 1294
0.00 0.00 -3.31 -23.09 5.02 -0.79 0.53 0.54 1301
0.00 0.00 -3.38 -22.47 5.74 -0.49 0.55 0.57 1308
0.00 0.00 -3.57 -21.78 6.07 -0.21 0.50 0.58 1315
0.00 0.00 -13.78 -28.07 56.41 2.03 -0.04 0.81 1323
0.00 0.00 -7.28 -17.68 8.76 1.87 -0.18 0.97 1330
-0.00 0.01 -4.81 -22.92 -0.15 2.21 -0.81 0.98 1337
-0.00 0.02 -3.19 -27.35 0.29 2.61 -1.33 1.16 1344
-0.00 0.03 -0.34 -1.27 1.65 2.88 -1.11 1.34 1351
-0.01 0.06 0.05 1.79 7.44 3.32 -0.43 1.48 1358
-0.01 0.14 -2.35 3.11 21.64 3.80 0.02 1.61 1367
-0.03 0.35 -7.07 -0.08 20.98 3.90 -0.34 1.41 1374
-0.04 0.50 -9.95 -3.15 22.06 3.92 -0.91 0.78 1381
-0.04 0.66 -5.11 -4.70 19.88 3.70 -1.04 0.27 1388
-0.04 0.67 -3.50 -3.74 18.25 3.50 -0.66 0.03 1395
-0.05 0.77 -2.44 -2.96 18.62 3.24 -0.29 -0.17 1402
-0.05 0.70 -1.18 -1.67 15.62 2.82 -0.27 -0.43 1410
-0.05 0.75 1.96 -1.49 15.13 2.66 -0.27 -0.48 1417
-0.05 0.76 2.76 -1.95 18.66 2.70 -0.58 -0.37 1424
-0.03 0.78 1.59 -1.57 19.51 1.47 -1.36 -0.24 1431
-0.04 0.82 1.53 -2.34 12.11 0.41 -0.78 -0.06 1438
-0.06 0.78 0.37 -1.31 10.78 0.08 -0.36 -0.00 1444
-0.05 0.82 -0.18 -1.11 10.07 -0.01 -0.14 -0.03 1453
-0.06 0.86 0.13 -1.08 9.90 -0.01 -0.10 -0.08 1459
-0.05 0.85 0.56 -1.04 9.98 -0.02 -0.07 -0.09 1466
-0.02 0.85 0.55 -1.00 9.89 -0.02 -0.05 -0.08 1473
-0.03 0.80 0.33 -0.83 9.81 -0.02 -0.03 -0.08 1480
-0.03 0.81 0.29 -0.89 9.81 -0.01 -0.02 -0.09 1487
-0.04 0.74 0.37 -0.85 9.75 -0.00 -0.01 -0.10 1495
-0.03 0.70 0.04 -0.77 9.95 0.00 0.00 -0.09 1502
-0.02 0.70 0.35 -0.86 9.85 0.01 0.01 -0.09 1509
-0.00 0.65 0.38 -0.91 9.77 0.01 0.01 -0.09 1516
-0.02 0.54 0.41 -0.90 9.80 0.01 0.02 -0.09 1523
-0.01 0.51 0.42 -0.82 9.81 0.02 0.02 -0.09 1530
-0.01 0.51 0.44 -0.86 9.71 0.03 0.01 -0.09 1538
0.01 0.49 0.42 -0.84 9.80 0.04 0.02 -0.09 1545
0.02 0.44 0.41 -0.91 9.83 0.04 0.01 -0.09 1552
0.02 0.43 0.37 -0.89 9.86 0.04 0.01 -0.09 1559
0.03 0.37 0.41 -0.92 9.82 0.04 0.02 -0.09 1566
0.07 0.30 0.41 -0.88 9.80 0.04 0.02 -0.13 1573
0.08 0.25 0.41 -0.93 9.80 0.04 0.03 -0.11 1581
0.11 0.19 0.38 -0.94 9.80 0.04 0.03 -0.11 1588
0.15 0.16 0.43 -0.90 9.20 0.04 0.03 -0.11 1595
0.18 0.09 0.40 -0.95 9.83 0.04 0.04 -0.11 1602
0.21 0.07 0.40 -0.91 9.80 0.05 0.04 -0.11 1609
0.20 0.05 0.36 -0.96 9.82 0.05 0.05 -0.12 1616
0.20 0.01 0.34 -0.91 9.82 0.05 0.05 -0.11 1624
0.27 0.00 0.32 -0.92 9.83 0.05 0.05 -0.10 1631
0.29 0.00 0.25 -0.94 9.82 0.05 0.06 -0.10 1638
0.29 -0.00 0.33 -0.95 9.81 0.05 0.06 -0.10 1645
0.28 -0.01 0.38 -0.95 9.82 0.06 0.05 -0.10 1652
0.33 -0.02 0.42 -0.94 9.80 0.06 0.05 -0.10 1659
0.35 -0.01 0.43 -0.96 9.79 0.06 0.05 -0.11 1667
0.37 -0.01 0.45 -1.03 9.82 0.07 0.04 -0.11 1674
0.36 -0.02 0.46 -1.06 9.78 0.07 0.07 -0.11 1681
0.38 -0.03 0.46 -1.01 9.78 0.07 0.03 -0.12 1688
0.40 -0.02 0.47 -1.06 9.79 0.07 0.03 -0.13 1695
0.44 -0.03 0.41 -1.05 9.78 0.07 0.03 -0.14 1702
0.46 -0.02 0.42 -1.03 9.80 0.07 0.03 -0.14 1710
0.52 -0.02 0.40 -1.04 9.83 0.07 0.03 -0.14 1717
0.54 -0.03 0.43 -1.03 9.81 0.08 0.03 -0.15 1724
0.57 -0.04 0.38 -1.06 9.81 0.09 0.03 -0.15 1731
0.59 -0.04 0.40 -1.08 9.84 0.09 0.03 -0.16 1738
0.63 -0.03 0.38 -1.06 9.79 0.10 0.03 -0.15 1745
0.67 -0.02 0.38 -1.05 9.79 0.10 0.02 -0.15 1753
0.65 -0.02 0.40 -1.10 9.83 0.10 0.02 -0.15 1760
0.69 -0.03 0.45 -1.14 9.81 0.12 0.02 -0.16 1767
0.78 -0.03 0.46 -1.13 9.83 0.14 0.03 -0.16 1774
0.79 -0.04 0.40 -1.14 9.87 0.16 0.03 -0.17 1781
0.79 -0.03 0.45 -1.12 9.97 0.18 0.03 -0.18 1788
0.84 -0.04 0.39 -1.81 9.75 0.22 0.03 -0.18 1796
0.90 -0.03 0.50 -1.21 9.84 0.25 0.04 -0.18 1803
0.94 -0.03 0.42 -1.18 9.97 0.28 0.05 -0.19 1810
0.99 -0.03 0.48 -1.24 10.05 0.34 0.05 -0.20 1817
1.04 -0.05 0.56 -1.29 10.19 0.46 0.05 -0.21 1824
1.04 -0.04 0.41 -1.28 10.29 0.53 0.05 -0.21 1832
1.07 -0.04 0.47 -1.38 10.45 0.66 0.04 -0.22 1840
1.15 -0.04 0.45 -1.44 10.69 0.78 0.04 -0.22 1847
1.18 -0.04 0.33 -1.50 10.95 0.90 0.01 -0.22 1853
1.23 -0.04 0.33 -1.54 11.03 1.03 -0.04 -0.21 1861
1.27 -0.05 0.39 -1.73 11.41 1.13 -0.07 -0.20 1868
1.31 -0.05 0.46 -1.82 11.61 1.26 -0.13 -0.19 1875
1.35 -0.04 0.43 -1.75 11.42 1.37 -0.19 -0.19 1883
1.46 -0.05 0.53 -1.93 11.63 1.51 -0.21 -0.19 1890
1.50 -0.06 0.40 -1.92 12.11 1.66 -0.26 -0.18 1897
1.54 -0.06 0.17 -1.95 11.95 1.81 -0.30 -0.18 1904
1.58 -0.06 0.33 -2.14 12.33 2.02 -0.31 -0.18 1911
1.62 -0.05 0.14 -2.18 12.33 2.18 -0.33 -0.18 1918
1.64 -0.05 0.10 -2.30 12.20 2.37 -0.35 -0.17 1926
1.64 -0.06 0.15 -2.63 12.11 2.57 -0.39 -0.18 1933
1.61 -0.05 -0.80 -2.77 16.26 2.75 -0.48 -0.18 1940
1.53 -0.06 0.36 -2.86 12.60 3.03 -0.48 -0.19 1947
1.52 -0.06 -0.24 -2.90 13.63 3.33 -0.58 -0.19 1954
1.42 -0.05 -0.12 -3.32 14.70 3.60 -0.61 -0.16 1961
1.31 -0.04 0.92 -3.61 15.16 3.99 -0.70 -0.20 1969
1.19 -0.05 1.54 -3.99 15.32 4.22 -0.83 -0.32 1976
0.96 -0.04 1.85 -4.26 16.12 4.28 -0.93 -0.46 1983
0.71 -0.03 1.77 -5.61 18.18 4.28 -1.04 -0.60 1990
0.57 -0.02 1.39 -7.29 19.79 4.28 -1.15 -0.72 1997
0.39 -0.01 0.74 -9.65 21.16 4.28 -1.22 -0.80 2004
0.35 -0.00 0.69 -8.85 22.40 4.28 -1.23 -0.86 2012
0.25 -0.01 0.94 -12.45 26.42 4.28 -1.04 -0.87 2019
0.16 -0.01 1.21 -11.89 25.58 4.28 -0.69 -0.85 2026
0.16 -0.02 -0.01 -10.37 24.03 4.28 -0.29 -0.79 2033
0.09 -0.01 -0.73 -8.33 25.92 4.28 -0.06 -0.73 2039
0.08 -0.00 -0.37 -6.58 27.66 4.28 -0.23 -0.75 2048
0.09 -0.01 0.84 -4.60 26.55 4.28 -0.58 -0.80 2054
0.04 -0.00 2.84 -0.92 25.66 4.28 -1.04 -0.89 2061
0.03 -0.00 3.83 4.18 24.88 4.28 -1.47 -0.94 2068
0.00 0.00 4.61 8.96 20.91 4.28 -1.59 -0.90 2075
0.00 0.00 7.39 14.63 10.05 4.27 -1.37 -0.99 2082
-0.00 0.00 3.83 14.69 1.72 3.81 -1.22 -1.43 2089
0.01 -0.00 6.56 18.62 4.18 3.13 -1.23 -1.74 2097
0.00 -0.00 7.87 16.88 18.58 1.61 -0.45 -1.96 2104
0.00 0.00 7.21 12.58 20.86 0.04 0.42 -2.02 2111
0.00 0.00 4.98 10.33 17.46 -1.02 0.92 -1.99 2118
0.00 -0.00 3.48 10.71 13.26 -1.69 0.95 -1.82 2125
0.00 0.00 2.72 10.99 9.57 -2.30 0.83 -1.62 2132
0.00 -0.00 2.95 9.63 8.20 -2.64 0.66 -1.40 2140
0.00 0.00 3.10 7.86 8.11 -2.89 0.47 -1.22 2147
0.00 -0.00 2.89 6.55 7.29 -3.06 0.28 -1.01 2154
0.00 0.00 2.80 5.64 8.18 -3.17 0.16 -0.78 2161
0.00 0.00 3.20 5.11 7.87 -3.29 0.11 -0.60 2168
0.01 -0.00 3.69 4.88 7.78 -3.43 0.12 -0.42 2176
0.00 -0.00 3.90 4.65 8.05 -3.62 0.19 -0.28 2183
0.00 0.00 4.22 4.21 8.60 -3.81 0.37 -0.13 2190
0.00 -0.00 4.34 3.50 9.62 -3.98 0.60 0.02 2197
0.00 0.00 4.21 2.90 10.21 -4.15 0.94 0.15 2204
0.01 -0.00 3.83 2.23 10.66 -4.27 1.28 0.30 2211
0.00 -0.00 3.19 1.82 10.98 -4.28 1.49 0.41 2219
0.00 -0.00 2.56 1.18 11.23 -4.28 1.64 0.52 2226
0.00 -0.00 2.13 0.31 11.34 -4.28 1.70 0.59 2233
0.01 -0.00 1.76 -0.74 11.80 -4.28 1.73 0.63 2240
0.00 0.00 1.76 -1.91 12.14 -4.28 1.73 0.66 2247
0.00 0.00 1.26 -2.92 12.87 -4.28 1.75 0.65 2254
0.02 -0.00 1.01 -3.81 13.55 -4.28 1.84 0.64 2262
0.01 -0.00 0.67 -4.37 14.24 -4.28 1.93 0.60 2269
0.01 -0.00 0.08 -4.68 15.21 -4.27 2.04 0.56 2276
0.00 -0.00 -0.23 -4.89 15.34 -4.24 2.14 0.49 2283
0.00 0.00 -0.77 -5.02 15.89 -4.21 2.20 0.42 2290
0.01 -0.00 -1.33 -5.21 16.43 -4.19 2.24 0.37 2297
0.01 -0.00 -1.63 -5.22 16.53 -4.15 2.23 0.33 2305
0.00 -0.00 -1.90 -5.43 17.64 -4.11 2.17 0.31 2312
0.00 0.00 -1.89 -5.21 17.66 -4.05 2.07 0.29 2319
0.00 0.00 -2.08 -5.80 18.39 -3.95 2.02 0.29 2326
0.00 0.00 -2.31 -5.82 18.14 -3.80 1.88 0.27 2333
0.00 -0.00 -2.58 -6.17 18.04 -3.66 1.74 0.23 2340
0.01 -0.00 -2.36 -6.68 18.31 -3.55 1.62 0.19 2348
0.00 -0.00 -2.42 -6.95 18.23 -3.42 1.48 0.14 2355
0.00 0.00 -2.32 -7.69 18.13 -3.30 1.38 0.11 2362
0.00 0.00 -2.02 -8.03 17.92 -3.14 1.31 0.09 2369
0.00 0.00 -2.28 -8.62 17.89 -2.98 1.20 0.08 2376
0.00 0.00 -2.34 -9.24 18.02 -2.85 1.07 0.09 2383
