Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.05 0.00 0.36 -0.97 9.82 -0.01 0.05 -0.05 17
0.06 -0.00 0.37 -0.98 9.81 -0.01 0.05 -0.05 24
0.06 0.01 0.39 -0.97 9.81 -0.00 0.05 -0.05 31
0.07 -0.00 0.37 -0.98 9.81 0.00 0.05 -0.05 38
0.06 0.00 0.37 -0.96 9.82 0.01 0.05 -0.05 46
0.06 -0.01 0.33 -0.98 9.83 0.01 0.05 -0.05 53
0.03 0.01 0.38 -0.99 9.81 0.01 0.06 -0.05 59
0.06 -0.00 0.34 -0.97 9.80 0.02 0.06 -0.05 66
0.07 0.01 0.34 -1.00 9.83 0.03 0.06 -0.05 73
0.07 0.00 0.36 -1.00 9.82 0.03 0.06 -0.05 80
0.06 -0.01 0.37 -0.98 9.82 0.04 0.06 -0.05 88
0.05 -0.00 0.35 -0.98 9.84 0.05 0.06 -0.05 94
0.04 -0.00 0.39 -0.97 9.80 0.05 0.06 -0.05 100
0.06 -0.01 0.34 -1.00 9.84 0.06 0.06 -0.05 107
0.06 0.00 0.33 -1.01 9.82 0.06 0.06 -0.05 114
0.07 -0.00 0.36 -1.02 9.82 0.07 0.05 -0.05 121
0.06 -0.01 0.39 -0.97 9.87 0.08 0.05 -0.05 129
0.06 -0.01 0.41 -1.00 9.84 0.10 0.04 -0.04 136
0.05 -0.00 0.41 -1.06 9.99 0.15 0.03 -0.06 143
0.06 -0.01 0.44 -1.15 9.87 0.22 0.02 -0.06 150
0.07 -0.01 0.39 -1.09 10.76 0.25 -0.01 -0.04 157
0.06 -0.01 0.72 -0.97 10.73 0.33 0.03 -0.07 164
0.06 -0.01 0.32 -1.08 10.28 0.43 0.04 -0.09 172
0.05 -0.01 0.40 -1.17 10.16 0.48 0.02 -0.08 179
0.04 -0.00 0.37 -1.26 10.02 0.49 0.02 -0.08 186
0.05 -0.00 0.41 -1.27 10.09 0.50 0.00 -0.09 193
0.05 -0.00 0.42 -1.33 10.21 0.52 0.01 -0.10 200
0.03 -0.00 0.54 -1.33 10.17 0.54 0.00 -0.11 207
0.02 -0.00 0.46 -1.35 10.14 0.56 -0.03 -0.12 215
0.00 -0.00 0.43 -1.38 10.39 0.59 -0.02 -0.14 222
0.02 -0.00 1.18 -2.25 10.89 0.61 -0.03 -0.16 229
0.00 0.00 0.28 -1.48 10.31 0.58 -0.07 -0.16 236
0.00 0.00 0.60 -1.36 10.84 0.61 -0.02 -0.18 243
0.00 0.00 0.69 -1.52 10.53 0.64 0.04 -0.21 250
0.00 0.00 0.61 -1.33 9.99 0.65 0.04 -0.21 258
0.00 0.00 0.55 -0.71 10.08 0.63 0.08 -0.22 264
0.00 0.00 0.06 0.66 10.16 0.59 0.05 -0.22 271
0.00 0.00 -0.10 1.49 10.21 0.50 -0.06 -0.20 278
0.00 -0.00 -0.23 2.17 10.01 0.39 -0.20 -0.15 285
0.00 0.00 -0.60 2.59 9.86 0.31 -0.33 -0.09 292
0.00 0.00 0.23 2.57 9.87 0.24 -0.45 -0.04 299
0.00 0.00 0.60 2.87 9.77 0.17 -0.51 0.01 305
0.00 0.00 0.94 2.82 9.35 0.13 -0.54 0.05 311
0.00 0.00 1.42 2.77 9.47 0.07 -0.52 0.09 317
0.00 0.00 1.78 3.00 9.42 0.00 -0.47 0.11 323
0.00 0.00 1.99 3.14 9.21 -0.05 -0.41 0.13 329
0.00 0.00 2.17 3.04 9.12 -0.10 -0.33 0.15 335
0.00 0.00 2.30 2.86 9.13 -0.16 -0.27 0.16 342
0.00 0.00 2.37 2.68 9.28 -0.20 -0.22 0.18 348
0.00 0.00 2.42 2.53 9.42 -0.25 -0.17 0.20 354
