Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.02 -0.00 2.16 -2.85 15.04 -4.27 1.48 0.57 23
0.03 -0.00 1.84 -3.57 15.73 -4.26 1.59 0.55 29
0.03 -0.00 1.47 -4.42 16.47 -4.25 1.69 0.51 35
0.03 -0.00 1.19 -5.12 17.10 -4.24 1.76 0.47 41
0.04 -0.00 0.82 -5.72 17.77 -4.22 1.79 0.44 48
0.03 -0.00 0.53 -6.41 18.16 -4.20 1.78 0.42 54
0.03 -0.00 0.33 -6.93 18.19 -4.17 1.73 0.42 60
0.03 -0.00 0.25 -7.34 18.27 -4.13 1.65 0.45 66
0.02 -0.00 0.20 -7.78 18.23 -4.04 1.57 0.51 72
0.04 -0.00 0.10 -8.07 18.18 -3.91 1.47 0.58 78
0.03 -0.00 0.06 -8.23 18.08 -3.76 1.38 0.67 84
0.03 -0.00 0.01 -8.37 18.02 -3.60 1.30 0.76 91
0.03 0.01 -0.09 -8.51 18.40 -3.46 1.22 0.84 97
0.04 -0.00 -0.37 -8.61 18.72 -3.29 1.14 0.91 103
0.03 -0.00 -0.80 -8.57 19.05 -3.16 1.06 0.95 110
0.02 -0.00 -1.01 -8.59 19.31 -3.05 0.97 0.99 116
0.03 0.00 -1.15 -8.69 19.49 -2.99 0.85 1.00 122
0.03 -0.00 -1.14 -9.01 19.66 -2.94 0.72 0.98 129
0.03 -0.00 -1.00 -9.41 19.72 -2.90 0.61 0.94 135
0.02 -0.00 -0.76 -9.94 19.64 -2.87 0.55 0.89 141
0.03 0.01 -0.40 -11.01 19.61 -2.82 0.55 0.83 147
0.03 -0.00 -0.11 -10.92 19.60 -2.79 0.60 0.77 153
0.02 -0.00 -0.19 -11.46 19.75 -2.78 0.67 0.69 160
0.04 0.00 -0.39 -11.91 19.62 -2.81 0.76 0.61 166
0.03 -0.00 -0.47 -12.36 18.92 -2.89 0.86 0.53 173
0.03 -0.00 -0.53 -13.10 17.86 -2.99 0.95 0.46 179
0.03 -0.00 -0.81 -13.77 16.14 -3.05 1.06 0.40 185
0.05 -0.00 -1.34 -14.59 13.85 -3.06 1.27 0.43 191
0.03 0.00 -2.14 -15.73 11.58 -2.96 1.59 0.55 198
0.03 0.00 -3.32 -16.89 10.37 -2.75 1.89 0.74 204
0.04 -0.00 -4.72 -18.69 9.69 -2.48 2.08 0.93 210
0.04 0.00 -6.16 -20.28 8.70 -2.19 1.98 1.02 217
0.03 -0.00 -7.16 -22.11 7.30 -1.90 1.58 1.03 223
0.04 0.01 -7.53 -23.44 5.06 -1.63 1.05 0.97 229
0.04 -0.00 -7.36 -24.53 3.20 -1.34 0.62 0.85 235
0.04 -0.00 -6.95 -25.32 2.45 -1.06 0.32 0.69 242
0.04 -0.00 -6.35 -25.62 2.69 -0.65 0.10 0.48 248
0.04 0.00 -5.34 -25.00 2.86 -0.22 -0.06 0.21 254
