Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.92 0.33 0.34 -0.64 9.97 0.02 -0.09 -0.01 23
0.97 0.32 0.39 -0.63 9.98 0.02 -0.09 -0.01 29
0.98 0.32 0.37 -0.65 10.04 0.01 -0.09 -0.00 35
0.98 0.30 0.36 -0.66 10.03 0.01 -0.08 -0.00 41
0.94 0.29 0.37 -0.64 9.98 0.02 -0.08 0.00 48
1.01 0.28 0.34 -0.66 9.95 0.02 -0.08 0.00 54
0.97 0.28 0.36 -0.64 10.02 0.02 -0.08 0.00 60
0.99 0.27 0.35 -0.68 9.95 0.02 -0.08 0.00 66
1.04 0.24 0.36 -0.68 10.01 0.02 -0.08 0.00 72
1.02 0.25 0.35 -0.65 9.99 0.02 -0.08 0.00 78
1.03 0.23 0.32 -0.66 9.98 0.02 -0.08 0.00 84
1.03 0.23 0.33 -0.67 10.01 0.02 -0.08 0.00 91
1.06 0.27 0.34 -0.68 10.05 0.02 -0.08 0.01 97
1.10 0.26 0.32 -0.69 9.97 0.02 -0.08 0.00 103
1.06 0.25 0.34 -0.69 9.99 0.02 -0.09 0.01 110
1.09 0.22 0.36 -0.72 10.03 0.02 -0.09 0.00 116
1.11 0.19 0.33 -0.67 10.06 0.02 -0.10 0.01 122
1.10 0.20 0.30 -0.71 9.99 0.02 -0.09 0.00 129
1.12 0.16 0.29 -0.67 10.00 0.02 -0.09 0.01 135
1.09 0.15 0.29 -0.70 10.04 0.03 -0.10 0.01 141
1.12 0.16 0.29 -0.70 10.05 0.03 -0.10 0.01 147
1.14 0.14 0.38 -0.72 10.13 0.04 -0.11 0.01 153
1.13 0.13 0.36 -0.73 10.10 0.05 -0.13 0.00 160
1.13 0.10 0.42 -0.80 10.20 0.06 -0.17 -0.00 166
1.17 0.11 0.42 -0.80 10.22 0.07 -0.22 -0.02 173
1.18 0.10 0.43 -0.82 10.31 0.09 -0.27 -0.03 179
1.17 0.07 0.40 -0.83 10.37 0.11 -0.35 -0.04 185
1.16 0.07 0.45 -0.86 10.64 0.14 -0.42 -0.05 191
1.18 0.04 0.54 -0.90 10.65 0.18 -0.53 -0.07 197
1.21 0.04 0.58 -0.97 10.89 0.23 -0.67 -0.10 204
1.24 0.00 0.61 -1.09 11.19 0.29 -0.85 -0.13 210
1.25 -0.00 0.80 -1.19 11.56 0.35 -1.05 -0.18 217
1.24 -0.01 0.81 -1.26 11.98 0.42 -1.29 -0.23 223
1.23 0.00 0.91 -1.38 12.32 0.51 -1.55 -0.30 229
1.26 -0.03 1.07 -1.48 12.68 0.58 -1.84 -0.36 235
1.27 -0.05 1.57 -1.81 13.33 0.67 -2.16 -0.44 242
1.24 -0.06 2.63 -2.41 13.80 0.84 -2.32 -0.58 248
1.24 -0.06 3.34 -2.86 15.16 1.11 -2.33 -0.81 254
1.18 -0.06 3.07 -2.47 15.92 1.45 -2.42 -1.05 261
1.05 -0.05 3.43 -3.47 13.85 1.69 -2.59 -1.24 267
0.93 -0.04 5.47 -4.29 14.04 1.85 -2.70 -1.47 274
0.79 -0.04 6.49 -5.11 13.22 1.99 -2.60 -1.82 280
0.65 -0.03 7.46 -6.22 13.96 2.15 -2.34 -2.23 286
0.48 -0.03 8.52 -6.25 12.56 2.22 -1.99 -2.71 292
0.39 -0.03 6.58 -5.28 12.37 2.21 -1.62 -3.16 299
0.31 -0.02 7.93 -6.11 11.94 2.06 -1.36 -3.57 305
0.24 -0.02 10.06 -5.32 12.53 1.92 -1.10 -3.99 312
0.17 -0.02 10.49 -6.00 13.67 1.78 -0.91 -4.28 318
0.14 -0.01 9.94 -3.65 14.41 1.42 -0.91 -4.28 324
0.13 -0.01 8.83 -1.71 13.85 1.00 -1.07 -4.28 330
0.09 -0.01 6.69 -0.03 11.08 0.57 -1.60 -4.28 336
0.06 -0.01 5.99 0.38 9.24 0.21 -2.52 -4.28 343
0.07 -0.01 9.30 1.29 9.64 -0.03 -3.11 -4.28 349
0.08 -0.00 11.89 -0.77 8.25 -0.12 -2.39 -4.24 356
0.07 -0.01 17.68 -4.35 12.93 -0.03 0.07 -2.77 362
0.05 -0.01 19.61 -2.15 12.72 -0.35 1.49 -1.81 368
0.06 -0.00 14.54 -1.44 8.97 -0.65 1.77 -1.28 374
0.07 -0.01 9.17 -1.41 8.23 -0.82 1.86 -0.72 380
0.06 -0.01 6.05 -1.50 8.43 -0.81 1.89 -0.15 387
0.05 -0.01 4.97 -1.54 8.74 -0.72 1.74 0.46 393
0.06 -0.01 4.91 -1.14 8.43 -0.65 1.53 0.88 399
0.06 -0.01 4.30 -0.44 8.33 -0.59 1.46 1.17 405
0.07 -0.01 4.40 -0.00 8.04 -0.55 1.55 1.34 411
0.06 -0.01 3.34 0.15 7.83 -0.49 1.80 1.46 417
0.07 -0.01 1.97 0.44 7.96 -0.40 2.07 1.51 423
0.06 -0.01 0.16 0.72 8.28 -0.31 2.25 1.46 430
0.07 -0.01 -1.27 0.91 8.84 -0.21 2.30 1.35 436
0.07 -0.01 -2.87 1.11 9.70 -0.14 2.28 1.22 443
