Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.34 -0.02 1.92 -8.27 18.83 4.25 -0.39 -0.55 23
0.32 -0.02 1.66 -7.52 19.08 4.27 -0.47 -0.58 29
0.28 -0.01 2.40 -7.70 19.70 4.27 -0.54 -0.60 35
0.23 -0.01 2.37 -7.45 19.62 4.26 -0.51 -0.62 41
0.23 -0.02 1.71 -7.21 20.09 4.24 -0.54 -0.65 48
0.18 -0.02 0.64 -6.84 19.41 4.20 -0.61 -0.69 54
0.16 -0.01 1.67 -5.07 18.60 4.18 -0.76 -0.69 61
0.18 -0.02 2.73 -4.56 18.40 4.14 -0.83 -0.69 67
0.16 -0.02 3.58 -3.82 18.48 4.13 -0.83 -0.69 73
0.13 -0.01 3.88 -2.28 18.99 4.18 -0.85 -0.71 79
0.12 -0.01 3.75 -0.21 19.20 4.27 -0.84 -0.74 86
0.11 -0.01 3.75 2.23 17.24 4.28 -0.61 -0.77 92
0.10 -0.01 3.71 2.98 14.94 4.28 -0.35 -0.81 98
0.07 -0.01 7.26 4.95 7.46 4.28 0.13 -0.91 104
0.08 -0.01 4.11 8.44 2.57 4.28 0.27 -1.25 110
0.07 -0.00 2.69 16.93 -0.84 3.86 0.28 -1.92 116
0.06 -0.01 4.27 15.31 10.06 2.34 0.48 -2.40 122
0.06 -0.01 2.36 9.68 22.27 0.68 0.90 -2.41 130
0.06 -0.01 1.44 6.90 22.06 -0.44 1.23 -2.32 136
0.08 -0.01 -1.34 9.23 17.37 -1.38 0.98 -2.23 142
0.07 -0.01 -2.29 10.09 12.99 -2.16 0.37 -2.06 148
0.05 -0.01 -0.96 7.69 9.82 -2.70 -0.21 -1.84 154
0.06 -0.01 0.74 5.12 8.32 -2.99 -0.63 -1.67 160
0.07 -0.01 1.84 3.56 7.06 -3.07 -0.81 -1.54 166
0.07 -0.01 2.74 3.07 5.87 -3.09 -0.82 -1.43 173
0.06 -0.01 3.55 2.96 4.65 -3.07 -0.70 -1.29 179
0.04 -0.00 4.16 2.81 3.95 -3.03 -0.50 -1.15 185
0.06 -0.01 4.17 2.61 3.77 -2.98 -0.27 -1.01 191
0.07 -0.01 3.99 2.53 3.95 -2.92 -0.05 -0.85 197
0.06 -0.01 3.67 2.55 4.53 -2.85 0.09 -0.68 203
0.07 -0.01 3.27 2.68 5.16 -2.82 0.16 -0.55 210
0.05 -0.01 2.99 2.86 6.01 -2.83 0.17 -0.38 217
0.06 -0.00 2.85 2.88 7.00 -2.86 0.14 -0.21 223
0.07 -0.01 2.85 2.66 8.02 -2.94 0.13 -0.04 229
0.06 -0.01 2.96 2.37 9.08 -3.08 0.14 0.11 235
0.06 -0.01 3.35 1.85 9.70 -3.26 0.21 0.21 241
0.07 -0.01 3.55 1.40 10.16 -3.45 0.33 0.31 247
0.07 -0.00 3.85 0.94 10.65 -3.66 0.48 0.38 253
0.06 -0.01 3.93 0.36 11.05 -3.82 0.66 0.43 260
0.05 -0.01 3.77 -0.31 11.24 -3.98 0.82 0.47 266
0.04 -0.00 3.41 -0.85 11.63 -4.08 0.99 0.50 272
0.04 -0.00 2.91 -1.60 11.85 -4.13 1.13 0.54 278
0.05 -0.01 2.51 -2.41 12.17 -4.15 1.23 0.56 285
0.04 -0.00 2.20 -3.29 12.61 -4.14 1.30 0.59 291
0.04 -0.00 1.86 -4.24 13.20 -4.13 1.35 0.61 297
0.05 -0.00 1.61 -5.04 13.72 -4.10 1.38 0.63 304
0.05 -0.01 1.45 -5.59 14.09 -4.07 1.40 0.65 310
0.05 -0.00 1.35 -6.33 14.50 -4.01 1.41 0.68 316
0.05 -0.01 1.21 -6.74 14.90 -3.93 1.42 0.71 322
0.05 -0.01 1.07 -7.28 15.39 -3.83 1.44 0.76 328
0.05 -0.01 0.95 -7.66 15.78 -3.76 1.46 0.81 334
0.05 -0.01 0.69 -8.01 16.11 -3.67 1.44 0.86 342
0.05 -0.00 0.47 -8.36 16.33 -3.58 1.40 0.92 348
0.06 -0.01 0.33 -8.62 16.36 -3.47 1.34 0.96 354
0.06 -0.01 0.16 -8.92 16.65 -3.34 1.25 1.00 360
0.05 -0.01 0.27 -9.19 16.81 -3.22 1.16 1.03 366
0.05 -0.00 0.45 -9.35 16.64 -3.09 1.08 1.05 372
0.06 -0.01 0.60 -9.41 16.39 -2.99 0.99 1.04 378
0.06 -0.01 0.87 -9.57 16.37 -2.89 0.94 1.02 385
0.05 -0.01 1.06 -9.74 16.18 -2.78 0.90 1.00 391
0.05 -0.00 1.12 -9.81 16.07 -2.66 0.87 0.97 397
0.05 -0.00 1.23 -9.88 15.88 -2.54 0.85 0.94 404
0.05 -0.01 1.25 -9.92 15.63 -2.41 0.85 0.91 410
0.05 -0.01 1.30 -9.97 15.35 -2.28 0.88 0.90 416
0.05 -0.01 1.32 -10.00 14.88 -2.18 0.97 0.90 422
0.07 -0.01 1.44 -10.15 14.45 -2.03 1.01 0.92 429
0.05 -0.01 0.84 -10.87 15.33 -1.87 1.11 0.94 435
0.05 -0.00 1.38 -10.53 14.33 -1.72 1.24 0.99 441
0.06 -0.00 1.01 -10.65 14.78 -1.60 1.35 1.04 448
0.06 -0.01 0.17 -10.63 15.36 -1.55 1.39 1.10 454
0.05 -0.00 -0.70 -10.51 15.52 -1.59 1.34 1.17 460
0.06 -0.00 -1.18 -10.65 15.38 -1.70 1.20 1.24 466
0.06 -0.01 -1.24 -11.04 14.97 -1.83 1.01 1.29 473
0.06 -0.01 -0.91 -11.51 14.12 -1.94 0.87 1.33 480
0.05 -0.00 -0.38 -12.17 12.63 -2.05 0.80 1.33 486
0.05 -0.01 0.00 -12.95 11.03 -2.09 0.81 1.31 492
0.06 -0.01 0.15 -13.86 9.55 -2.05 0.87 1.25 498
0.05 -0.01 0.00 -14.56 8.15 -1.91 0.97 1.18 504
0.06 -0.01 -0.45 -15.23 7.23 -1.71 1.07 1.08 510
0.05 -0.00 -1.26 -15.73 6.46 -1.46 1.12 0.96 517
0.05 -0.00 -2.29 -15.78 5.88 -1.17 1.15 0.85 523
0.05 -0.01 -3.57 -15.47 4.97 -0.97 1.17 0.76 530
0.07 -0.01 -4.99 -15.04 4.52 -0.72 1.27 0.74 536
0.05 -0.01 -6.88 -15.04 5.10 -0.48 1.36 0.83 542
0.04 -0.00 -8.53 -15.57 6.31 -0.30 1.31 0.85 548
0.05 -0.01 -9.47 -15.73 7.58 -0.19 0.84 0.82 555
0.06 -0.01 -13.17 -23.96 10.08 -0.00 -0.15 0.76 561
0.05 -0.00 -9.34 -21.05 7.53 0.81 -1.37 0.63 567
0.04 -0.00 -6.75 -19.25 0.91 1.06 -1.86 0.37 573
0.05 0.00 -5.52 -22.70 2.90 1.34 -2.24 0.16 580
0.05 -0.00 -3.40 -19.57 4.81 1.84 -2.29 -0.00 586
0.05 -0.00 -3.13 -10.83 4.71 2.11 -2.35 -0.04 592
0.05 0.01 -0.95 -1.47 10.07 2.21 -2.30 -0.06 599
0.06 0.07 2.71 4.86 15.38 2.20 -1.78 0.11 605
0.06 0.13 4.32 4.55 15.81 1.96 -1.07 0.42 611
0.04 0.21 2.32 3.56 13.71 1.75 -0.40 0.67 617
0.06 0.31 -1.34 -0.79 12.59 1.78 -0.06 0.75 623
0.05 0.38 -4.23 -2.62 13.53 2.11 -0.01 0.63 630
0.05 0.44 -6.13 -2.74 14.77 2.44 -0.11 0.34 636
0.02 0.52 -4.58 -2.60 16.21 2.62 -0.18 -0.01 643
0.05 0.59 -1.78 -2.05 16.83 2.75 -0.06 -0.28 649
0.05 0.63 1.19 -1.84 16.52 2.64 0.02 -0.37 655
0.05 0.67 2.08 -2.05 16.02 2.41 0.02 -0.32 661
0.06 0.73 2.37 -2.39 16.77 2.15 -0.31 -0.26 668
0.06 0.75 2.50 -1.83 15.43 1.52 -0.91 -0.18 674
0.04 0.77 2.47 -2.07 12.83 1.01 -0.89 0.07 680
0.07 0.79 0.19 -1.55 11.56 0.78 -0.73 0.21 687
0.05 0.81 -0.75 -1.23 11.68 0.61 -0.66 0.18 693
0.04 0.79 -0.30 -1.14 11.16 0.34 -0.45 0.13 699
0.05 0.83 -0.02 -1.04 10.17 0.18 -0.26 0.10 706
0.05 0.83 0.46 -0.90 10.01 0.16 -0.22 0.11 712
0.04 0.82 0.46 -1.10 10.10 0.14 -0.18 0.15 718
0.06 0.82 0.23 -0.97 10.03 0.10 -0.15 0.14 724
0.06 0.85 0.30 -0.92 9.84 0.08 -0.12 0.16 731
0.06 0.86 0.41 -0.96 9.94 0.05 -0.08 0.15 737
0.05 0.87 0.40 -0.98 10.00 0.03 -0.06 0.16 743
0.06 0.88 0.39 -0.93 9.98 0.03 -0.05 0.16 749
0.07 0.87 0.37 -0.95 9.98 0.03 -0.05 0.15 756
0.06 0.87 0.36 -0.99 9.98 0.03 -0.04 0.14 762
0.07 0.87 0.30 -1.00 9.94 0.02 -0.04 0.14 769
0.06 0.86 0.30 -0.98 10.03 0.03 -0.02 0.14 775
0.07 0.85 0.33 -1.00 10.00 0.03 -0.01 0.14 781
0.08 0.83 0.37 -0.98 9.99 0.03 0.01 0.14 787
0.09 0.82 0.39 -0.97 9.94 0.04 0.02 0.14 793
0.08 0.81 0.38 -0.96 9.97 0.05 0.03 0.14 799
0.09 0.79 0.41 -1.00 9.96 0.05 0.05 0.15 805
0.09 0.75 0.42 -1.00 9.90 0.05 0.05 0.14 812
0.08 0.71 0.46 -1.02 9.93 0.06 0.05 0.14 818
0.08 0.67 0.48 -1.05 9.92 0.06 0.06 0.14 824
0.10 0.66 0.49 -1.01 9.90 0.06 0.06 0.12 831
0.12 0.61 0.50 -1.02 9.91 0.06 0.06 0.12 837
0.11 0.59 0.51 -1.02 9.91 0.06 0.05 0.11 843
0.11 0.55 0.55 -1.00 9.92 0.06 0.04 0.10 849
0.12 0.51 0.57 -1.09 9.91 0.06 0.03 0.11 856
0.13 0.46 0.52 -1.03 9.96 0.06 0.02 0.07 862
0.12 0.42 0.50 -1.01 9.98 0.06 0.01 0.10 868
0.13 0.37 0.46 -1.04 9.95 0.06 0.02 0.10 874
0.13 0.34 0.48 -1.07 9.95 0.06 0.02 0.10 880
0.13 0.34 0.52 -1.09 9.95 0.06 0.02 0.10 886
0.15 0.30 0.50 -1.07 9.97 0.06 0.02 0.09 892
0.14 0.27 0.66 -0.85 9.97 0.06 0.03 0.10 899
0.15 0.18 0.54 -1.13 9.93 0.06 0.03 0.10 906
0.17 0.14 0.53 -1.11 9.92 0.06 0.03 0.09 912
0.20 0.13 0.53 -1.09 9.92 0.06 0.03 0.09 918
0.19 0.08 0.60 -1.12 9.97 0.06 0.02 0.09 924
0.18 0.07 0.61 -1.15 9.93 0.05 0.01 0.09 930
0.18 0.07 0.58 -1.15 9.94 0.05 0.01 0.09 936
0.22 0.08 0.61 -1.11 9.90 0.05 0.00 0.09 943
0.24 0.04 0.57 -1.19 9.90 0.05 -0.01 0.09 949
0.24 0.02 0.58 -1.17 9.91 0.05 -0.01 0.08 955
0.24 0.01 0.58 -1.15 9.94 0.04 -0.02 0.08 961
0.22 0.00 0.59 -1.19 9.95 0.04 -0.02 0.07 967
0.24 -0.00 0.56 -1.18 9.94 0.04 -0.02 0.08 973
0.24 -0.00 0.61 -1.20 9.95 0.04 -0.03 0.08 979
0.25 -0.02 0.54 -1.25 9.98 0.04 -0.03 0.07 986
0.25 -0.01 0.62 -1.17 9.97 0.03 -0.04 0.07 993
0.27 -0.00 0.65 -1.10 9.99 0.04 -0.05 0.07 999
0.30 -0.03 0.59 -1.18 9.98 0.04 -0.07 0.07 1005
0.31 -0.03 0.64 -1.21 9.97 0.03 -0.09 0.07 1011
0.32 -0.03 0.61 -1.18 9.97 0.04 -0.11 0.05 1017
0.32 -0.01 0.56 -1.22 9.91 0.04 -0.12 0.05 1024
0.37 -0.03 0.65 -1.30 9.90 0.04 -0.13 0.04 1030
0.39 -0.04 0.64 -1.33 9.80 0.04 -0.14 0.04 1036
0.42 -0.02 0.61 -1.18 9.97 0.05 -0.15 0.04 1042
0.45 -0.03 0.74 -1.23 10.05 0.06 -0.16 0.02 1049
0.48 -0.03 0.62 -1.17 9.96 0.06 -0.16 0.02 1055
0.52 -0.03 0.54 -1.12 10.00 0.07 -0.17 0.01 1061
