Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.03 0.40 0.30 -0.74 11.29 -0.05 0.22 -0.09 23
0.03 0.42 1.98 -0.68 10.43 0.00 0.02 -0.07 29
0.03 0.42 3.39 -0.82 10.48 0.02 -0.08 0.07 35
0.04 0.37 2.31 -0.59 10.25 0.06 -0.11 0.19 41
0.04 0.35 2.21 -0.23 10.21 0.05 -0.20 0.29 48
0.03 0.33 0.68 -0.55 9.92 0.01 -0.22 0.34 54
0.05 0.34 -0.19 -0.91 9.19 0.00 -0.18 0.27 60
0.05 0.36 -0.64 -0.95 9.74 0.00 -0.06 0.26 67
0.06 0.34 -0.33 -0.50 9.58 0.00 0.06 0.25 73
0.04 0.39 0.14 -0.84 9.79 -0.02 0.12 0.24 79
0.04 0.37 0.54 -1.97 10.36 -0.05 0.13 0.23 86
0.04 0.46 1.32 -0.78 9.80 -0.08 0.10 0.22 92
0.05 0.47 1.11 -1.37 10.18 -0.10 0.05 0.20 98
0.05 0.52 1.05 -0.93 10.29 -0.10 0.03 0.17 104
0.04 0.57 0.72 -0.78 10.04 -0.09 0.01 0.14 110
0.03 0.67 0.77 -0.74 10.08 -0.08 0.00 0.12 116
0.05 0.71 0.85 -0.75 10.02 -0.07 -0.01 0.12 122
0.03 0.79 0.81 -0.76 10.11 -0.06 -0.01 0.12 130
0.02 0.77 0.80 -0.76 10.13 -0.06 -0.02 0.12 136
0.02 0.83 0.73 -0.74 10.09 -0.05 -0.02 0.11 142
0.04 0.88 0.74 -0.78 9.98 -0.05 -0.02 0.11 148
0.04 0.87 0.75 -0.76 9.97 -0.04 -0.03 0.11 154
0.05 0.90 0.72 -0.74 9.97 -0.04 -0.03 0.11 160
0.03 0.97 1.07 -0.74 10.58 -0.04 -0.03 0.10 166
0.04 0.96 0.71 -0.72 9.97 -0.04 -0.00 0.10 173
0.04 0.98 0.69 -0.69 9.90 -0.04 -0.03 0.09 179
0.03 0.98 0.69 -0.70 9.89 -0.03 -0.03 0.09 185
0.03 1.02 0.78 -0.73 9.92 -0.03 -0.02 0.09 192
0.03 1.00 0.77 -0.71 10.05 -0.03 -0.03 0.09 198
0.03 1.03 0.74 -0.73 10.04 -0.02 -0.02 0.08 204
0.03 1.04 0.78 -0.71 10.05 -0.02 -0.03 0.08 210
0.05 1.03 0.75 -0.75 10.04 -0.02 -0.02 0.07 217
0.03 1.00 0.74 -0.73 10.01 -0.02 -0.02 0.07 223
0.03 1.00 0.76 -0.74 10.01 -0.02 -0.02 0.06 229
0.04 1.04 0.74 -0.71 9.99 -0.02 -0.02 0.06 235
0.06 1.02 0.76 -0.72 10.06 -0.02 -0.02 0.06 242
