Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 -4.11 -3.54 9.75 0.38 -0.82 0.51 23
0.00 0.00 -4.42 -3.59 9.60 0.47 -0.74 0.52 29
0.00 0.00 -1.37 -2.85 8.57 0.62 -0.41 0.60 35
-0.00 0.00 -5.09 -2.07 9.54 0.65 -0.39 0.63 41
0.00 0.00 -16.00 -3.24 20.81 0.41 -0.52 0.55 48
-0.00 0.00 -5.33 -2.29 11.50 0.03 -0.07 0.10 55
0.00 0.00 -0.93 -0.95 8.98 -0.05 0.09 -0.07 62
-0.00 0.01 0.13 -0.99 9.82 -0.09 0.10 -0.06 68
-0.00 0.01 0.47 -0.68 9.70 -0.10 0.02 -0.08 74
0.01 0.01 0.66 -0.90 9.35 -0.12 -0.00 -0.06 80
-0.00 0.00 0.51 -1.06 9.39 -0.15 -0.02 -0.03 88
-0.00 0.03 0.38 -1.04 9.37 -0.17 -0.02 -0.01 94
-0.00 0.02 0.38 -0.91 9.51 -0.22 -0.04 -0.01 100
-0.01 0.07 0.26 -0.84 9.67 -0.27 -0.04 -0.01 107
-0.01 0.06 0.50 -0.88 10.88 -0.30 -0.01 -0.03 114
-0.00 0.11 0.55 -0.87 10.15 -0.23 -0.00 -0.03 121
-0.01 0.17 0.55 -0.87 10.00 -0.17 0.00 -0.04 129
0.01 0.19 0.42 -0.85 9.87 -0.14 -0.01 -0.05 136
-0.02 0.20 0.34 -0.83 9.94 -0.13 -0.02 -0.05 143
-0.02 0.23 0.35 -0.82 9.88 -0.11 -0.03 -0.05 150
-0.00 0.24 0.36 -0.79 9.86 -0.10 -0.02 -0.06 157
0.01 0.29 0.33 -0.77 9.83 -0.09 -0.00 -0.06 164
0.01 0.28 0.30 -0.77 9.78 -0.08 0.01 -0.06 172
-0.00 0.31 0.32 -0.76 9.82 -0.08 0.02 -0.05 179
0.00 0.39 0.41 -0.78 9.82 -0.07 0.03 -0.05 186
0.02 0.37 0.40 -0.77 9.80 -0.07 0.04 -0.05 193
0.01 0.41 0.34 -0.75 9.81 -0.06 0.04 -0.05 200
0.02 0.46 0.33 -0.73 9.82 -0.05 0.05 -0.05 207
0.00 0.48 0.34 -0.75 9.82 -0.04 0.05 -0.04 215
-0.01 0.47 0.34 -0.76 9.83 -0.04 0.05 -0.04 222
-0.02 0.46 0.36 -0.75 9.84 -0.04 0.05 -0.05 229
0.02 0.57 0.39 -0.73 9.82 -0.04 0.06 -0.04 236
0.05 0.56 0.38 -0.75 9.82 -0.03 0.05 -0.05 243
0.06 0.56 0.41 -0.75 9.81 -0.03 0.05 -0.05 250
0.05 0.53 0.38 -0.74 9.82 -0.03 0.05 -0.05 258
0.04 0.57 0.37 -0.71 9.82 -0.03 0.05 -0.05 265
0.04 0.56 0.37 -0.70 9.82 -0.02 0.05 -0.06 272
0.05 0.58 0.35 -0.70 9.82 -0.02 0.05 -0.06 279
0.08 0.57 0.38 -0.73 9.82 -0.01 0.05 -0.06 286
0.09 0.54 0.34 -0.71 9.81 -0.01 0.05 -0.06 293
0.09 0.54 0.39 -0.69 9.82 -0.01 0.05 -0.06 301
0.09 0.53 0.34 -0.72 9.82 -0.00 0.05 -0.06 308
0.09 0.53 0.33 -0.74 9.82 -0.03 0.05 -0.06 315
0.09 0.53 0.34 -0.71 9.82 -0.00 0.05 -0.06 322
0.11 0.53 0.36 -0.68 9.81 0.00 0.05 -0.06 329
0.10 0.51 0.35 -0.73 9.83 0.00 0.05 -0.06 336
0.10 0.49 0.36 -0.71 9.79 0.00 0.06 -0.06 344
0.09 0.47 0.35 -0.73 9.81 0.01 0.05 -0.06 351
0.08 0.47 0.34 -0.71 9.80 0.00 0.06 -0.07 358
0.09 0.45 0.34 -0.74 9.78 0.01 0.05 -0.07 365
0.11 0.45 0.34 -0.72 9.78 0.00 0.05 -0.06 372
0.10 0.44 0.36 -0.76 9.79 0.01 0.06 -0.06 379
0.10 0.42 0.40 -0.73 9.80 0.00 0.06 -0.06 387
0.11 0.42 0.40 -0.71 9.80 0.00 0.06 -0.07 394
0.10 0.41 0.38 -0.74 9.79 0.01 0.05 -0.06 401
0.11 0.43 0.39 -0.74 9.81 0.00 0.05 -0.06 408
0.12 0.39 0.39 -0.74 9.81 0.01 0.05 -0.06 415
0.11 0.37 0.40 -0.77 9.80 0.00 0.05 -0.06 422
0.11 0.35 0.39 -0.73 9.81 0.00 0.04 -0.06 430
0.10 0.31 0.40 -0.74 9.80 0.01 0.05 -0.06 437
0.12 0.30 0.38 -0.75 9.79 0.00 0.04 -0.06 444
0.13 0.28 0.34 -0.75 9.78 0.00 0.04 -0.06 451
0.13 0.24 0.33 -0.71 9.79 0.00 0.04 -0.07 458
0.13 0.25 0.37 -0.73 9.77 0.00 0.04 -0.07 465
