Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.04 0.02 3.12 2.62 10.57 -3.68 0.35 0.28 17
0.05 0.01 2.78 1.99 11.06 -3.90 0.55 0.35 23
0.04 0.02 2.47 1.25 11.20 -4.11 0.72 0.41 29
0.05 0.01 2.37 0.89 11.12 -4.22 0.82 0.45 35
0.04 0.02 2.00 0.29 12.22 -4.27 0.94 0.47 41
0.04 0.01 1.76 -0.75 11.86 -4.28 1.05 0.49 48
0.04 0.02 1.53 -1.74 12.60 -4.28 1.15 0.50 54
0.05 0.02 1.18 -2.40 13.18 -4.28 1.24 0.51 60
0.04 0.02 0.81 -2.65 13.67 -4.28 1.30 0.50 67
0.05 0.01 0.56 -2.94 14.14 -4.28 1.34 0.48 73
0.05 0.01 0.25 -3.18 14.57 -4.28 1.36 0.45 79
0.06 0.01 0.15 -3.71 15.11 -4.28 1.37 0.42 86
0.05 -0.01 -0.06 -4.46 15.75 -4.28 1.38 0.36 92
0.05 -0.01 -0.14 -5.14 16.10 -4.28 1.37 0.30 98
0.05 -0.00 -0.23 -5.80 16.40 -4.28 1.36 0.24 104
0.05 -0.01 -0.11 -6.15 16.57 -4.28 1.34 0.18 110
0.05 -0.01 -0.12 -6.49 16.70 -4.28 1.34 0.13 116
0.04 -0.00 -0.20 -6.85 16.88 -4.27 1.37 0.08 122
0.04 -0.00 -0.18 -7.22 17.09 -4.25 1.41 0.04 130
0.05 -0.00 -0.19 -7.55 17.41 -4.18 1.46 0.00 136
0.04 -0.00 -0.22 -7.93 17.45 -4.15 1.52 -0.02 142
0.04 -0.00 -0.22 -8.33 17.52 -4.05 1.56 -0.03 148
0.04 -0.00 -0.24 -8.61 17.51 -3.91 1.57 -0.03 154
0.05 -0.00 -0.30 -8.84 17.43 -3.75 1.56 -0.01 160
0.05 -0.00 -0.30 -8.94 17.28 -3.58 1.50 0.03 166
0.04 -0.00 -0.14 -9.14 17.33 -3.41 1.39 0.06 173
0.03 -0.00 0.05 -9.51 17.48 -3.27 1.28 0.09 179
0.04 0.00 0.18 -9.90 17.68 -3.09 1.19 0.10 185
0.04 -0.00 0.42 -10.21 17.82 -2.92 1.12 0.11 192
0.04 -0.00 0.54 -10.45 18.00 -2.77 1.08 0.11 198
0.04 -0.00 0.69 -10.62 18.03 -2.64 1.06 0.11 204
0.06 -0.01 0.80 -10.70 17.91 -2.52 1.06 0.11 210
0.04 -0.00 0.76 -10.80 17.79 -2.42 1.09 0.14 217
0.03 -0.00 0.82 -11.02 17.49 -2.31 1.13 0.18 223
0.04 0.00 0.69 -11.32 17.64 -2.25 1.17 0.25 230
0.04 -0.00 0.61 -11.53 17.79 -2.19 1.19 0.33 236
0.04 -0.00 0.54 -11.73 17.76 -2.19 1.21 0.43 242
0.04 0.00 0.49 -11.86 17.27 -2.24 1.23 0.56 248
0.05 -0.00 0.53 -12.26 16.66 -2.33 1.27 0.65 254
0.04 -0.00 0.55 -12.73 15.72 -2.43 1.34 0.78 261
0.04 -0.00 0.26 -13.13 13.92 -2.51 1.45 0.93 267
0.04 -0.00 -0.30 -13.31 12.10 -2.52 1.71 1.14 274
0.04 -0.00 -1.28 -14.14 10.65 -2.44 2.10 1.43 280
0.04 -0.00 -2.95 -15.74 9.77 -2.28 2.42 1.76 286
0.06 -0.01 -4.44 -17.74 9.05 -2.11 2.45 2.01 292
0.05 -0.00 -5.64 -20.05 8.16 -1.91 2.13 2.12 299
0.05 -0.00 -6.62 -21.54 6.25 -1.71 1.45 2.07 305
0.05 -0.00 -6.71 -22.73 4.48 -1.50 0.74 2.03 311
0.06 -0.01 -5.74 -23.28 2.83 -1.24 0.22 1.88 317
0.05 -0.00 -4.92 -23.63 2.08 -0.89 -0.06 1.67 324
0.04 -0.00 -4.12 -23.52 1.89 -0.56 -0.19 1.41 330
0.05 -0.01 -3.49 -22.78 2.28 -0.12 -0.30 1.09 336
0.06 -0.01 -2.76 -20.96 3.54 0.27 -0.35 0.72 343
0.05 -0.00 -2.18 -19.88 5.40 0.58 -0.43 0.41 349
0.04 -0.00 -8.64 -32.60 13.06 1.23 -0.89 0.20 355
0.04 -0.00 -7.25 -23.80 6.55 2.60 -1.44 0.17 361
0.05 -0.00 -8.37 -19.55 -2.34 2.75 -2.32 0.08 367
0.03 0.00 -2.28 -15.94 4.45 2.83 -3.47 0.10 374
0.02 0.10 -0.21 0.86 4.57 3.03 -3.57 0.08 380
0.01 0.49 3.74 3.28 14.32 3.28 -2.73 0.41 387
0.01 0.57 5.76 3.80 17.44 3.35 -1.60 0.84 393
-0.01 0.63 4.29 1.30 15.31 3.15 -0.70 1.13 399
-0.01 0.71 1.26 -2.74 16.82 3.00 -0.22 1.30 405
-0.01 0.75 -1.61 -4.05 15.71 2.86 -0.03 1.35 411
-0.01 0.77 -3.35 -4.10 14.01 2.90 -0.10 1.27 418
-0.02 0.84 -4.94 -3.42 14.41 3.03 -0.08 1.08 424
-0.01 0.90 -7.57 -2.60 15.75 3.11 -0.01 0.77 431
-0.01 0.95 -7.92 -2.80 17.70 3.15 0.03 0.32 437
-0.02 1.00 -4.63 -3.08 17.71 3.18 0.21 -0.12 443
-0.01 1.08 -1.61 -2.88 17.37 3.20 0.57 -0.41 449
-0.03 1.11 2.02 -3.32 19.52 3.17 0.97 -0.50 456
-0.04 1.19 4.02 -3.12 20.96 3.03 1.20 -0.49 462
-0.02 1.25 5.01 -3.98 21.17 1.65 -0.19 -0.27 468
-0.02 1.30 3.20 -2.85 12.01 0.38 -0.65 0.09 475
-0.03 1.32 0.46 -1.96 11.02 0.19 -0.50 0.17 481
-0.02 1.34 0.04 -1.30 10.62 0.13 -0.37 0.12 487
-0.02 1.30 0.57 -0.44 10.27 0.00 -0.15 0.06 494
-0.01 1.28 2.47 -1.01 7.93 -0.01 -0.08 0.10 500
0.01 1.31 0.64 -1.43 10.15 0.03 -0.10 0.12 506
-0.00 1.32 1.07 -1.00 9.89 0.04 -0.12 0.11 513
0.00 1.31 0.37 0.77 9.98 0.04 -0.14 0.10 519
0.03 1.30 0.95 -1.39 9.92 0.05 -0.09 0.10 525
0.04 1.29 0.93 -1.06 9.93 0.04 -0.08 0.11 531
0.05 1.29 0.90 -1.05 9.92 0.04 -0.07 0.12 537
0.05 1.30 0.92 -1.05 9.87 0.04 -0.06 0.11 543
0.05 1.27 0.96 -1.04 9.86 0.04 -0.07 0.12 549
0.05 1.26 0.95 -1.04 9.83 0.05 -0.08 0.13 557
0.06 1.24 0.89 -1.02 9.84 0.05 -0.10 0.13 563
0.07 1.20 0.87 -1.03 9.86 0.06 -0.10 0.14 569
0.08 1.17 0.84 -0.98 9.83 0.06 -0.10 0.14 575
0.08 1.14 0.79 -1.00 9.87 0.06 -0.09 0.14 581
0.12 1.12 0.85 -1.01 9.90 0.06 -0.08 0.16 587
0.12 1.06 0.79 -1.01 9.87 0.06 -0.07 0.16 593
0.13 0.98 0.79 -1.04 9.94 0.05 -0.07 0.17 600
0.11 0.94 0.79 -1.03 9.85 0.05 -0.05 0.16 606
0.15 0.92 0.76 -1.00 9.90 0.04 -0.04 0.17 612
0.14 0.85 0.79 -0.98 9.84 0.04 -0.03 0.18 619
0.16 0.82 0.82 -1.01 9.87 0.04 -0.03 0.18 625
0.16 0.74 0.82 -1.04 9.84 0.04 -0.03 0.17 631
0.17 0.72 0.85 -1.02 9.85 0.04 -0.03 0.18 637
0.17 0.68 0.84 -1.02 9.84 0.04 -0.04 0.17 644
0.17 0.67 0.81 -1.02 9.81 0.05 -0.05 0.17 650
0.17 0.60 0.87 -1.05 9.81 0.04 -0.10 0.17 656
0.20 0.58 0.83 -1.06 9.82 0.05 -0.08 0.16 662
0.24 0.56 0.84 -1.08 9.81 0.05 -0.09 0.17 668
0.23 0.53 0.80 -1.07 9.83 0.05 -0.10 0.16 674
0.24 0.52 0.77 -1.09 9.82 0.04 -0.09 0.16 680
0.23 0.52 0.74 -1.04 9.82 0.05 -0.09 0.15 688
0.28 0.46 0.73 -1.06 9.82 0.05 -0.08 0.16 694
0.30 0.42 0.77 -1.05 9.88 0.05 -0.06 0.16 700
0.30 0.40 0.77 -1.07 9.85 0.05 -0.06 0.16 706
0.30 0.41 0.75 -1.03 9.83 0.05 -0.05 0.17 712
0.33 0.36 0.76 -1.11 9.85 0.06 -0.04 0.17 718
0.33 0.33 0.79 -1.11 9.84 0.05 -0.03 0.17 724
0.32 0.29 0.78 -1.11 9.83 0.05 -0.04 0.17 731
0.33 0.23 0.80 -1.08 9.84 0.05 -0.04 0.17 737
0.33 0.24 0.78 -1.06 9.83 0.05 -0.04 0.16 743
0.36 0.16 0.83 -1.14 9.81 0.05 -0.04 0.16 750
0.38 0.15 0.75 -1.14 9.82 0.05 -0.05 0.16 756
0.37 0.11 0.80 -1.12 9.81 0.05 -0.05 0.16 762
0.40 0.10 0.84 -1.12 9.83 0.05 -0.06 0.15 769
0.41 0.06 0.80 -1.16 9.83 0.05 -0.06 0.15 775
0.39 0.04 0.81 -1.17 9.81 0.06 -0.07 0.15 781
0.43 0.02 0.78 -1.17 9.81 0.05 -0.07 0.14 787
0.42 0.00 0.80 -1.17 9.82 0.05 -0.07 0.13 793
0.45 -0.01 0.75 -1.16 9.82 0.05 -0.07 0.14 799
0.47 -0.03 0.76 -1.19 9.83 0.05 -0.07 0.14 805
0.45 -0.02 0.75 -1.18 9.83 0.05 -0.07 0.14 813
0.46 -0.00 0.73 -1.20 9.85 0.04 -0.07 0.14 819
0.50 -0.03 0.77 -1.21 9.85 0.04 -0.07 0.15 825
0.53 -0.03 0.77 -1.21 9.85 0.04 -0.06 0.13 831
0.55 -0.03 0.84 -1.23 9.88 0.04 -0.06 0.12 837
0.56 -0.01 0.81 -1.20 9.86 0.05 -0.07 0.11 843
0.57 -0.02 0.83 -1.23 9.83 0.06 -0.07 0.11 849
0.58 -0.02 0.82 -1.25 9.84 0.06 -0.07 0.11 856
0.60 -0.03 0.82 -1.22 9.83 0.06 -0.07 0.10 862
0.65 -0.02 0.82 -1.18 9.87 0.07 -0.07 0.10 868
0.71 -0.05 0.79 -1.25 9.90 0.08 -0.07 0.08 875
0.70 -0.05 0.80 -1.25 9.94 0.09 -0.07 0.09 881
0.72 -0.03 0.85 -1.29 10.04 0.10 -0.08 0.08 887
0.76 -0.01 0.96 -1.28 9.94 0.13 -0.08 0.08 893
0.78 -0.03 0.91 -1.36 10.04 0.16 -0.10 0.07 900
0.83 -0.04 0.92 -1.37 10.15 0.20 -0.12 0.04 906
0.91 -0.04 1.00 -1.47 10.19 0.27 -0.16 0.01 912
0.99 -0.03 0.99 -1.54 10.29 0.35 -0.20 -0.02 918
1.03 -0.05 1.11 -1.65 10.46 0.44 -0.27 -0.06 925
1.05 -0.05 1.11 -1.75 10.77 0.57 -0.34 -0.09 931
1.17 -0.04 0.88 -1.64 11.08 0.72 -0.39 -0.12 937
1.23 -0.06 0.85 -1.76 11.28 0.85 -0.40 -0.14 944
1.26 -0.05 1.00 -1.87 11.70 0.98 -0.40 -0.16 950
1.35 -0.03 1.38 -2.42 12.59 1.09 -0.38 -0.17 956
1.38 -0.05 0.91 -1.89 11.76 1.17 -0.36 -0.19 963
1.45 -0.04 0.73 -2.12 11.89 1.26 -0.37 -0.20 969
1.50 -0.06 0.80 -2.29 11.79 1.37 -0.36 -0.20 975
1.54 -0.06 0.72 -2.28 11.90 1.48 -0.37 -0.20 982
1.57 -0.07 0.86 -2.53 12.22 1.60 -0.40 -0.20 988
1.52 -0.05 0.85 -2.24 12.43 1.64 -0.46 -0.20 994
1.57 -0.07 0.59 -2.43 12.06 1.71 -0.45 -0.20 1001
1.57 -0.07 0.78 -2.73 12.62 1.84 -0.43 -0.21 1007
1.56 -0.06 0.80 -2.78 13.47 2.07 -0.43 -0.23 1013
1.56 -0.04 0.80 -2.80 13.73 2.36 -0.43 -0.25 1019
1.50 -0.04 0.96 -3.15 13.92 2.68 -0.44 -0.28 1027
1.46 -0.04 0.86 -3.19 13.86 2.96 -0.45 -0.31 1033
