Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.05 -0.00 -0.39 -1.96 23.43 3.19 4.28 -0.74 23
0.04 -0.00 -4.25 -0.77 22.42 3.20 4.28 -1.03 29
0.04 -0.00 -7.48 2.00 19.26 3.27 4.28 -1.38 35
0.04 0.00 -8.07 3.71 17.12 3.30 4.28 -1.67 41
0.05 -0.00 -17.51 4.78 14.71 3.12 4.28 -1.89 48
0.03 -0.00 -22.34 8.92 5.59 2.79 3.52 -2.42 54
0.01 -0.00 -18.37 7.02 18.27 1.69 0.56 -2.72 60
0.04 0.00 -14.20 9.45 9.81 -0.51 -1.73 -2.69 66
0.05 -0.01 -6.58 8.98 15.02 -1.94 -3.58 -2.60 73
0.05 -0.00 -2.98 3.77 18.33 -2.64 -4.28 -2.65 79
0.02 -0.00 -1.20 0.46 15.58 -2.98 -4.28 -2.90 86
0.04 -0.00 0.35 -1.18 14.71 -3.01 -4.28 -3.32 92
0.05 -0.01 2.23 -1.15 13.03 -2.88 -4.07 -3.72 98
0.04 -0.00 3.20 -1.36 11.42 -2.68 -3.42 -4.15 104
0.04 -0.00 2.83 -0.78 9.26 -2.49 -2.85 -4.28 110
0.03 -0.00 2.53 0.18 8.69 -2.37 -2.39 -4.28 116
0.03 -0.00 2.28 1.05 8.29 -2.31 -2.13 -4.28 122
0.04 -0.00 2.15 1.70 8.32 -2.34 -1.98 -4.28 129
0.03 -0.00 2.08 1.91 8.98 -2.43 -1.94 -4.28 135
0.02 -0.00 2.33 2.17 9.41 -2.57 -2.09 -4.28 141
0.02 -0.00 2.52 2.16 9.12 -2.72 -2.31 -4.28 147
0.03 -0.00 2.84 2.57 9.88 -2.92 -2.49 -4.14 153
0.04 -0.00 3.44 2.55 10.74 -3.13 -2.75 -3.87 159
0.04 -0.00 4.06 1.52 10.76 -3.31 -3.05 -3.45 166
0.03 -0.00 5.33 0.56 10.41 -3.44 -3.36 -2.96 173
0.03 -0.00 7.32 0.76 10.17 -3.62 -3.69 -2.47 179
0.04 -0.00 8.47 0.67 10.07 -3.74 -3.92 -2.05 185
0.03 -0.00 9.38 -0.00 10.21 -3.87 -4.00 -1.67 191
0.01 -0.00 10.26 -0.36 9.80 -3.96 -3.92 -1.31 197
0.03 0.01 11.07 -0.97 9.49 -3.98 -3.71 -1.08 203
0.04 -0.00 11.86 -1.53 9.02 -3.98 -3.38 -0.82 209
0.04 -0.00 12.44 -2.12 8.57 -3.94 -2.97 -0.61 216
0.03 -0.00 12.68 -2.70 8.14 -3.85 -2.49 -0.44 223
0.03 -0.00 12.84 -3.36 8.13 -3.79 -2.01 -0.28 229
0.04 -0.00 12.85 -4.00 8.39 -3.70 -1.64 -0.11 235
0.03 -0.00 12.78 -4.49 8.62 -3.60 -1.28 0.08 241
0.03 -0.00 12.65 -5.23 8.90 -3.51 -0.99 0.24 247
0.04 -0.00 12.63 -5.93 9.34 -3.41 -0.77 0.44 253
0.04 -0.00 12.70 -6.58 9.66 -3.33 -0.59 0.64 260
0.04 -0.00 12.83 -7.18 9.80 -3.23 -0.43 0.82 266
0.04 -0.00 12.94 -7.93 10.13 -3.13 -0.26 0.97 272
0.06 -0.01 12.98 -8.66 10.52 -3.00 0.00 1.09 279
0.03 0.00 12.71 -9.51 10.85 -2.86 0.31 1.20 285
0.03 -0.00 12.14 -10.03 10.96 -2.70 0.62 1.21 291
0.04 -0.00 11.33 -10.51 11.24 -2.52 0.90 1.23 297
0.04 -0.00 10.39 -11.00 11.45 -2.35 1.14 1.22 304
0.03 -0.00 9.52 -11.51 11.87 -2.18 1.33 1.18 311
0.04 -0.00 8.55 -11.98 12.12 -2.03 1.46 1.13 317
