Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.00 0.02 -8.29 -17.77 4.20 1.01 -1.37 0.37 17
0.00 0.03 -1.83 -0.95 7.34 1.48 -0.86 0.63 24
-0.01 0.09 -5.36 -1.27 7.19 1.80 -0.73 0.46 31
-0.02 0.20 -4.75 -0.63 16.34 2.12 -0.95 0.06 39
-0.02 0.22 0.27 -2.95 33.11 1.51 -2.14 -0.38 47
-0.03 0.35 1.45 -1.74 12.69 0.03 -0.77 -0.18 54
-0.03 0.37 -0.01 -1.14 10.47 -0.15 -0.07 -0.13 61
-0.02 0.42 0.86 -2.00 10.21 -0.09 -0.13 -0.11 68
-0.02 0.44 0.97 -1.94 10.21 -0.05 -0.09 -0.03 75
-0.03 0.51 0.14 -0.71 10.22 -0.02 -0.03 0.01 81
-0.05 0.49 -0.15 -0.89 10.09 -0.03 0.02 -0.03 89
-0.02 0.51 0.31 -0.86 9.81 -0.02 0.06 -0.03 96
-0.02 0.47 0.51 -0.85 9.87 -0.01 0.08 -0.02 103
0.01 0.47 0.41 -0.94 9.81 -0.01 0.09 -0.02 110
0.01 0.47 0.45 -0.87 9.80 -0.01 0.08 -0.03 117
0.01 0.47 0.51 -0.83 9.81 -0.01 0.07 -0.03 124
-0.01 0.50 0.52 -0.89 9.80 -0.01 0.06 -0.03 132
-0.00 0.52 0.48 -0.83 9.80 -0.01 0.05 -0.04 139
0.00 0.53 0.51 -0.84 9.78 -0.01 0.04 -0.04 146
-0.01 0.54 0.49 -0.85 9.70 -0.01 0.03 -0.05 153
-0.01 0.53 0.44 -0.82 9.70 -0.01 0.02 -0.05 160
-0.01 0.51 0.30 -0.91 9.80 -0.02 0.03 -0.05 167
-0.01 0.54 0.37 -0.83 9.78 -0.02 0.03 -0.05 175
-0.00 0.55 0.38 -0.83 9.83 -0.02 0.04 -0.05 182
0.00 0.58 0.39 -0.80 9.78 -0.02 0.04 -0.05 189
-0.01 0.58 0.40 -0.84 9.80 -0.02 0.05 -0.05 196
-0.01 0.57 0.42 -0.83 9.79 -0.01 0.04 -0.06 203
-0.01 0.58 0.44 -0.88 9.86 -0.01 0.04 -0.05 210
-0.01 0.57 0.45 -0.90 9.80 -0.01 0.05 -0.06 218
-0.01 0.59 0.48 -0.85 9.80 -0.01 0.04 -0.06 225
0.01 0.58 0.46 -0.86 9.82 -0.00 0.04 -0.06 232
0.00 0.58 0.47 -0.83 9.81 -0.01 0.04 -0.06 239
-0.01 0.55 0.45 -0.83 9.76 0.00 0.04 -0.06 246
0.00 0.51 0.42 -0.81 9.77 0.00 0.03 -0.07 253
-0.00 0.50 0.45 -0.84 9.80 -0.00 0.04 -0.06 261
0.01 0.50 0.45 -0.83 9.81 0.00 0.03 -0.06 268
0.02 0.47 0.42 -0.86 9.79 0.01 0.03 -0.07 275
0.02 0.46 0.42 -0.84 9.78 0.00 0.03 -0.06 282
