Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.06 -0.01 -7.44 -26.87 2.96 -0.33 0.18 0.89 17
0.06 -0.01 -7.12 -24.43 4.89 0.12 0.06 0.52 23
0.06 -0.01 -6.45 -22.02 6.16 0.49 -0.12 0.23 29
0.05 -0.00 -5.05 -19.10 7.91 0.73 -0.38 -0.06 35
0.06 -0.00 -3.76 -17.04 9.09 0.86 -0.65 -0.24 41
0.06 -0.01 -8.51 -29.82 -7.32 0.92 -1.14 -0.15 48
0.05 -0.01 3.51 -20.14 -5.33 3.61 -2.17 0.46 54
0.05 -0.00 -4.06 -7.65 2.19 3.24 -2.23 0.72 60
0.05 0.00 4.17 -7.53 -2.93 3.10 -2.58 0.90 66
0.05 0.05 7.54 -4.01 0.72 2.79 -2.78 1.04 72
0.06 0.12 6.11 2.52 11.07 2.97 -1.99 1.50 78
0.03 0.29 6.01 5.94 12.95 3.21 -0.36 2.14 84
0.03 0.44 1.12 1.11 11.97 3.42 0.21 2.37 92
0.02 0.71 -10.42 -2.92 24.30 3.95 -0.27 2.14 98
0.02 0.87 -14.31 -6.24 22.77 4.10 -1.02 1.50 104
-0.01 1.08 -9.39 -5.22 21.16 4.15 -1.26 0.85 110
0.01 1.20 -5.23 -4.03 23.60 4.08 -0.85 0.40 116
0.00 1.23 -5.61 -2.28 21.20 3.60 -0.51 0.02 122
-0.00 1.26 -2.62 -1.80 18.48 3.09 -0.49 -0.40 130
-0.01 1.31 1.87 -1.80 15.66 2.82 -0.44 -0.59 136
0.01 1.25 4.32 -2.02 15.54 2.84 -0.45 -0.52 142
0.01 1.26 4.40 -3.51 28.64 2.73 -1.38 -0.33 148
0.01 1.23 3.17 -2.14 13.33 1.00 -1.59 -0.02 154
0.00 1.27 0.58 -2.42 13.66 0.43 -0.94 0.14 160
0.01 1.26 -0.12 -1.43 11.59 0.14 -0.42 0.12 167
0.01 1.23 -0.02 -0.90 10.32 0.01 -0.15 0.05 174
0.02 1.20 0.52 -0.89 10.02 -0.02 -0.09 0.01 180
0.02 1.20 1.09 -1.00 9.95 -0.03 -0.07 0.00 186
-0.00 1.18 1.05 -0.94 9.96 -0.03 -0.08 0.02 192
-0.00 1.23 0.75 -0.73 10.12 -0.04 -0.08 0.03 198
0.03 1.18 0.65 -0.64 10.09 -0.04 -0.07 0.01 204
0.04 1.13 0.70 -0.71 10.12 -0.03 -0.06 0.01 211
0.02 1.05 0.86 -0.63 10.15 -0.02 -0.07 0.01 218
0.06 1.02 0.79 -0.62 10.03 -0.02 -0.07 0.02 224
0.06 0.98 0.68 -0.67 10.06 -0.02 -0.06 0.01 230
0.07 0.85 0.74 -0.65 10.06 -0.01 -0.06 0.02 236
0.08 0.82 0.82 -0.75 10.11 -0.00 -0.06 0.03 242
0.08 0.78 0.75 -0.66 10.03 0.01 -0.06 0.02 248
0.11 0.70 0.73 -0.67 10.04 0.01 -0.06 0.03 254
0.10 0.63 0.82 -0.69 10.05 0.01 -0.05 0.03 262
0.12 0.59 0.73 -0.70 10.20 0.02 -0.05 0.03 268
0.12 0.51 0.73 -0.69 10.12 0.03 -0.04 0.03 274
0.14 0.46 0.82 -0.66 10.06 0.04 -0.03 0.03 280
0.14 0.34 0.81 -0.71 10.04 0.04 -0.03 0.03 286
0.19 0.30 0.82 -0.74 10.08 0.05 -0.03 0.02 292
0.22 0.25 0.71 -0.81 10.01 0.05 -0.02 0.02 299
0.25 0.19 0.80 -0.74 9.97 0.06 -0.03 0.01 305
0.25 0.11 0.88 -0.74 10.02 0.06 -0.03 0.01 312
0.24 0.08 0.80 -0.76 10.04 0.06 -0.02 0.01 318
0.26 0.07 0.81 -0.77 10.04 0.07 -0.02 0.01 324
0.28 0.04 0.79 -0.77 10.10 0.07 -0.03 0.00 330
0.32 0.02 0.79 -0.77 10.06 0.07 -0.02 0.00 336
0.33 -0.01 0.80 -0.81 10.07 0.08 -0.03 0.01 343
0.38 -0.02 0.81 -0.77 10.10 0.09 -0.03 0.01 349
0.41 -0.04 0.87 -1.43 10.09 0.11 -0.03 0.01 355
0.45 -0.03 0.79 -0.86 10.04 0.12 -0.04 0.01 362
0.46 -0.04 0.80 -0.90 10.04 0.13 -0.05 0.01 368
0.50 -0.05 0.84 -0.66 10.09 0.14 -0.06 0.01 374
0.57 -0.04 0.82 -0.91 9.99 0.15 -0.07 0.00 380
0.63 -0.03 0.86 -0.86 10.04 0.15 -0.08 -0.01 387
0.65 -0.05 0.87 -0.91 10.04 0.16 -0.08 -0.02 393
0.65 -0.05 0.86 -0.95 10.04 0.18 -0.09 -0.03 399
0.71 -0.04 0.90 -0.94 10.06 0.19 -0.09 -0.04 405
0.74 -0.04 0.95 -0.94 10.09 0.20 -0.09 -0.06 412
0.74 -0.05 0.90 -0.98 10.06 0.22 -0.09 -0.07 418
0.80 -0.05 0.76 -1.06 10.04 0.23 -0.09 -0.08 424
0.84 -0.04 0.80 -0.97 10.00 0.24 -0.10 -0.08 431
0.91 -0.05 0.71 -1.05 9.92 0.23 -0.10 -0.08 437
0.94 -0.06 0.76 -1.04 10.00 0.23 -0.10 -0.07 443
0.96 -0.05 0.80 -1.11 9.99 0.23 -0.10 -0.07 449
0.99 -0.04 0.82 -1.12 10.02 0.23 -0.10 -0.08 455
1.03 -0.05 0.79 -1.14 10.05 0.23 -0.10 -0.08 462
1.03 -0.05 0.82 -1.16 10.07 0.23 -0.11 -0.08 468
1.07 -0.04 0.84 -1.20 10.10 0.25 -0.11 -0.08 475
1.13 -0.06 0.90 -1.25 10.04 0.26 -0.12 -0.09 481
1.16 -0.07 0.92 -1.31 10.12 0.28 -0.12 -0.11 487
1.21 -0.05 0.95 -1.35 10.13 0.30 -0.12 -0.12 493
1.26 -0.06 0.89 -1.34 10.04 0.33 -0.12 -0.13 500
1.27 -0.07 0.81 -1.34 10.06 0.35 -0.12 -0.14 506
1.27 -0.06 0.63 -1.31 10.06 0.36 -0.11 -0.14 513
1.31 -0.06 0.61 -1.28 10.09 0.38 -0.11 -0.13 519
