Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.03 0.55 0.64 -0.73 9.71 0.00 0.05 -0.05 24
-0.04 0.56 0.62 -0.75 9.71 0.00 0.06 -0.04 31
-0.04 0.55 0.62 -0.72 9.73 0.00 0.07 -0.05 38
-0.03 0.52 0.63 -0.73 9.73 0.03 0.07 -0.05 46
-0.04 0.51 0.61 -0.69 9.70 0.00 0.07 -0.05 53
-0.02 0.52 0.69 -0.72 9.75 0.00 0.07 -0.05 60
-0.01 0.49 0.67 -0.72 9.71 0.01 0.07 -0.05 67
-0.01 0.48 0.67 -0.74 9.74 0.00 0.07 -0.05 74
-0.02 0.49 0.63 -0.74 9.70 0.00 0.06 -0.05 81
-0.02 0.48 0.66 -0.75 9.72 0.00 0.06 -0.05 89
-0.02 0.45 0.66 -0.73 9.75 0.00 0.07 -0.05 96
-0.03 0.45 0.69 -0.73 9.76 0.00 0.07 -0.05 103
-0.01 0.47 0.67 -0.74 9.76 0.00 0.07 -0.05 110
-0.02 0.45 0.71 -0.74 9.75 0.01 0.06 -0.05 117
-0.02 0.45 0.71 -0.75 9.69 0.01 0.06 -0.04 124
-0.03 0.45 0.70 -0.74 9.71 0.01 0.06 -0.05 132
-0.02 0.45 0.68 -0.70 9.71 0.01 0.06 -0.05 139
-0.02 0.43 0.67 -0.72 9.74 0.01 0.06 -0.05 146
-0.01 0.43 0.67 -0.73 9.73 0.01 0.06 -0.06 153
-0.01 0.42 0.66 -0.71 9.81 0.01 0.06 -0.06 160
-0.02 0.39 0.71 -0.75 9.79 0.02 0.06 -0.06 167
-0.01 0.40 0.67 -0.75 9.80 0.01 0.07 -0.06 175
-0.00 0.41 0.68 -0.76 9.75 0.01 0.07 -0.06 182
0.00 0.39 0.69 -0.72 9.75 0.02 0.07 -0.05 189
0.02 0.34 0.75 -0.73 9.79 0.02 0.07 -0.06 196
0.01 0.32 0.72 -0.75 9.71 0.02 0.06 -0.05 203
0.01 0.31 0.72 -0.74 9.76 0.02 0.06 -0.05 210
0.00 0.29 0.72 -0.76 9.75 0.02 0.06 -0.05 218
