Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.01 1.20 0.83 -0.63 9.93 -0.00 -0.03 0.06 17
-0.01 1.19 0.81 -0.66 9.96 0.00 -0.04 0.06 23
-0.00 1.20 0.85 -0.64 9.94 0.01 -0.05 0.06 29
0.00 1.16 0.80 -0.61 9.97 0.00 -0.05 0.06 35
-0.01 1.13 0.74 -0.62 9.98 0.01 -0.06 0.05 41
-0.01 1.10 0.74 -0.62 9.96 0.01 -0.06 0.06 48
-0.00 1.07 0.75 -0.63 10.02 0.01 -0.06 0.06 54
0.03 1.06 0.74 -0.66 10.01 0.01 -0.06 0.06 60
0.05 1.03 0.75 -0.62 10.04 0.01 -0.06 0.06 66
0.03 0.98 0.73 -0.65 10.00 0.01 -0.06 0.06 72
0.04 0.95 0.74 -0.64 10.02 0.01 -0.06 0.06 78
0.04 0.94 0.74 -0.67 9.93 0.00 -0.06 0.06 84
0.04 0.93 0.74 -0.65 9.99 0.01 -0.06 0.06 91
0.06 0.87 0.75 -0.67 9.97 0.00 -0.07 0.06 97
0.04 0.88 0.75 -0.61 9.95 0.00 -0.07 0.05 103
0.04 0.83 0.72 -0.64 9.98 -0.00 -0.06 0.05 110
0.04 0.81 0.72 -0.63 10.02 -0.00 -0.06 0.05 116
0.05 0.79 0.73 -0.63 9.97 0.00 -0.06 0.06 122
0.05 0.76 0.66 -0.64 10.02 0.00 -0.05 0.05 129
0.05 0.70 0.70 -0.64 9.93 0.00 -0.04 0.06 135
0.05 0.70 0.73 -0.64 9.97 0.00 -0.04 0.06 141
0.05 0.72 0.75 -0.62 9.96 0.01 -0.03 0.06 147
0.06 0.70 0.72 -0.67 9.98 0.01 -0.03 0.06 153
0.06 0.66 0.70 -0.69 9.97 -0.00 -0.03 0.06 159
0.06 0.60 0.71 -0.64 9.93 0.00 -0.03 0.06 165
0.06 0.59 0.70 -0.66 9.92 0.00 -0.03 0.05 172
0.08 0.62 0.72 -0.67 9.96 0.00 -0.03 0.05 178
0.07 0.60 0.75 -0.68 9.93 -0.00 -0.03 0.06 185
0.07 0.58 0.69 -0.67 9.96 -0.01 -0.03 0.06 191
0.07 0.59 0.78 -0.68 9.90 -0.01 -0.03 0.05 197
0.09 0.58 0.71 -0.64 9.98 -0.01 -0.03 0.06 203
0.08 0.58 0.77 -0.66 10.00 -0.01 -0.03 0.05 209
0.08 0.56 0.73 -0.64 9.99 -0.01 -0.03 0.05 216
0.09 0.54 0.72 -0.62 10.08 -0.01 -0.03 0.06 222
0.11 0.53 0.76 -0.64 9.95 -0.01 -0.03 0.05 228
0.10 0.50 0.79 -0.66 10.00 -0.00 -0.04 0.04 234
0.09 0.49 0.76 -0.65 9.96 0.00 -0.05 0.05 240
0.11 0.48 0.74 -0.64 10.01 -0.00 -0.04 0.04 247
0.11 0.45 0.75 -0.67 9.97 0.00 -0.05 0.04 253
0.11 0.46 0.75 -0.66 9.96 0.00 -0.05 0.05 260
0.12 0.42 0.73 -0.66 9.96 0.00 -0.05 0.04 266
0.11 0.36 0.74 -0.69 10.00 0.01 -0.05 0.04 272
0.15 0.36 0.74 -0.72 10.00 0.01 -0.04 0.04 278
0.16 0.27 0.69 -0.70 9.92 0.01 -0.03 0.03 284
0.20 0.26 0.73 -0.68 10.00 0.02 -0.02 0.03 290
0.20 0.26 0.74 -0.66 10.14 0.02 -0.02 0.03 296
0.23 0.19 0.74 -0.71 10.01 0.03 -0.01 0.03 304
0.24 0.19 0.71 -0.65 9.94 0.03 -0.01 0.03 310
0.27 0.14 0.78 -0.68 10.03 0.03 -0.00 0.03 316
0.31 0.07 0.77 -0.68 10.14 0.04 -0.00 0.02 322
0.33 0.06 0.80 -0.68 10.07 0.04 0.00 0.02 328
0.38 0.04 0.80 -0.69 10.04 0.04 0.00 0.02 334
0.38 0.02 0.74 -0.66 10.16 0.05 0.01 0.03 340
0.43 0.02 0.73 -0.82 10.02 0.06 0.03 0.03 347
0.48 0.01 0.79 -0.74 10.13 0.07 0.03 0.03 353
0.50 -0.01 0.75 -0.76 10.13 0.10 0.05 0.03 360
0.49 -0.01 1.07 -1.31 10.64 0.11 0.07 0.03 366
0.54 -0.02 0.86 -1.12 10.15 0.15 0.07 0.03 372
0.63 -0.04 0.98 -0.93 10.21 0.19 0.09 0.03 378
0.67 -0.05 1.07 -0.91 10.42 0.24 0.12 0.01 385
0.71 -0.03 1.13 -1.01 10.55 0.34 0.18 -0.01 391
0.78 -0.03 0.95 -1.10 10.80 0.51 0.28 -0.04 397
0.79 -0.04 1.00 -0.84 11.41 0.80 0.44 -0.06 404
0.80 -0.04 1.11 -1.02 11.84 1.16 0.59 -0.09 410
0.83 -0.04 1.35 -0.98 12.22 1.49 0.63 -0.14 416
0.81 -0.04 1.18 -1.07 12.87 1.73 0.56 -0.17 422
0.81 -0.04 1.18 -1.43 13.32 1.87 0.41 -0.18 429
0.80 -0.02 0.83 -1.13 13.41 2.00 0.24 -0.18 435
0.75 -0.03 1.47 -1.56 14.05 2.21 0.08 -0.19 442
0.70 -0.03 1.92 -1.60 14.63 2.46 -0.03 -0.23 448
0.66 -0.03 2.15 -1.73 14.80 2.74 -0.06 -0.29 454
0.60 -0.03 1.97 -1.52 14.26 2.98 -0.09 -0.35 460
0.55 -0.04 1.13 -1.68 14.97 3.27 -0.18 -0.37 466
0.47 -0.01 1.70 -2.22 16.50 3.55 -0.23 -0.41 473
0.43 -0.01 2.28 -2.42 15.07 3.77 -0.29 -0.37 480
0.32 -0.01 3.03 -2.78 16.60 3.97 -0.34 -0.43 486
0.27 -0.00 2.97 -3.34 17.64 4.12 -0.45 -0.49 492
0.23 0.01 3.45 -3.98 20.55 4.27 -0.57 -0.55 498
0.16 0.01 2.79 -4.91 15.29 4.28 -0.69 -0.63 504
0.14 0.00 2.45 -5.53 17.73 4.28 -0.54 -0.62 510
0.17 0.00 2.48 -6.47 19.69 4.26 -0.31 -0.59 518
0.15 -0.00 3.16 -6.24 21.57 4.21 -0.37 -0.60 524
0.13 -0.00 3.21 -5.30 23.70 4.17 -0.59 -0.66 530
0.13 0.00 3.21 -4.11 24.98 4.02 -0.81 -0.74 536
0.13 -0.00 3.57 -3.52 23.92 3.68 -1.11 -0.79 542
0.11 -0.01 4.44 -2.07 21.83 3.34 -1.42 -0.82 548
0.08 -0.00 5.00 0.03 17.81 3.13 -1.64 -0.84 556
0.07 -0.01 5.46 3.92 17.20 2.95 -1.63 -0.81 562
0.06 -0.01 5.93 8.38 13.79 2.92 -1.29 -0.83 568
0.06 -0.01 8.02 17.28 12.60 2.56 -1.11 -0.85 574
0.05 -0.01 7.16 21.03 9.74 1.83 -0.91 -0.93 580
0.06 -0.01 7.18 14.39 9.04 0.95 -0.47 -0.93 586
0.06 -0.01 7.30 16.46 11.64 0.10 -0.08 -0.86 592
0.06 -0.01 5.18 15.05 10.28 -0.34 0.18 -0.87 599
0.06 -0.01 4.07 11.53 8.19 -0.53 0.17 -0.92 605
0.07 -0.00 2.94 9.67 6.41 -0.58 0.10 -0.96 612
0.05 -0.01 2.07 9.62 5.20 -0.63 -0.04 -0.96 618
0.05 -0.01 2.20 9.42 4.62 -0.68 -0.16 -0.96 624
0.05 0.01 2.86 8.89 4.91 -0.76 -0.22 -0.97 630
0.05 -0.01 3.53 8.45 5.48 -0.85 -0.24 -0.96 636
0.05 -0.01 4.00 8.12 5.91 -0.96 -0.19 -0.95 643
0.05 -0.01 4.33 7.87 6.72 -1.08 -0.08 -0.92 649
0.05 -0.01 4.33 7.60 6.33 -1.21 0.06 -0.87 655
0.05 0.00 4.15 7.19 6.64 -1.35 0.20 -0.78 661
0.06 -0.01 4.02 6.60 7.12 -1.45 0.32 -0.68 667
0.05 -0.00 3.89 5.84 7.97 -1.57 0.40 -0.57 673
0.05 -0.01 3.85 5.38 8.63 -1.69 0.48 -0.48 679
0.06 -0.01 3.88 4.99 9.44 -1.82 0.56 -0.37 686
0.05 -0.01 3.77 4.56 9.97 -1.97 0.65 -0.25 692
0.05 -0.01 3.63 4.09 10.40 -2.11 0.73 -0.14 698
0.05 -0.00 3.48 3.47 10.77 -2.27 0.81 -0.03 705
0.04 -0.00 3.20 2.74 11.13 -2.41 0.89 0.04 711
0.05 0.00 2.91 1.78 11.35 -2.53 0.96 0.11 717
0.05 -0.01 2.62 0.86 11.56 -2.62 1.01 0.17 723
0.05 -0.01 2.32 0.01 11.73 -2.68 1.05 0.21 730
0.04 -0.00 2.05 -0.68 11.83 -2.71 1.06 0.25 736
0.05 0.00 1.81 -1.36 12.05 -2.72 1.06 0.29 742
0.05 -0.01 1.59 -1.68 12.38 -2.71 1.06 0.33 748
0.04 -0.00 1.32 -1.96 12.67 -2.69 1.05 0.37 754
0.04 -0.00 1.16 -2.09 13.23 -2.68 1.05 0.41 761
0.05 -0.00 0.94 -2.24 13.81 -2.69 1.06 0.44 768
0.05 -0.01 0.74 -2.43 14.21 -2.70 1.09 0.47 774
0.05 -0.01 0.51 -2.83 14.56 -2.72 1.10 0.47 780
0.04 -0.00 0.35 -3.16 14.70 -2.73 1.12 0.47 786
0.05 -0.01 0.17 -3.53 14.72 -2.74 1.13 0.46 792
0.05 -0.00 0.00 -3.97 14.68 -2.74 1.12 0.43 798
0.05 -0.00 -0.01 -4.49 14.64 -2.71 1.10 0.39 804
0.04 -0.00 0.06 -4.87 14.71 -2.67 1.06 0.33 811
0.06 0.00 0.14 -5.09 14.66 -2.61 1.03 0.28 817
0.05 -0.01 0.31 -5.41 14.51 -2.55 1.02 0.23 824
0.05 -0.00 0.51 -5.53 14.51 -2.48 1.00 0.20 830
0.05 -0.00 0.53 -5.73 14.45 -2.40 0.99 0.19 836
0.05 0.00 0.55 -5.87 14.32 -2.32 0.97 0.19 842
0.05 -0.00 0.47 -6.25 14.03 -2.22 0.92 0.21 848
0.05 -0.00 0.46 -6.57 13.75 -2.09 0.84 0.25 855
0.05 -0.00 0.44 -6.93 13.43 -1.97 0.72 0.29 861
0.06 0.00 0.38 -7.21 13.29 -1.82 0.65 0.36 867
0.05 -0.01 0.52 -7.23 13.12 -1.66 0.56 0.42 873
0.05 -0.01 0.72 -7.27 12.92 -1.50 0.47 0.50 880
0.05 -0.01 0.96 -7.24 13.04 -1.36 0.41 0.57 886
0.06 -0.01 1.35 -7.27 13.64 -1.27 0.42 0.65 892
0.05 -0.00 1.83 -7.32 14.08 -1.23 0.49 0.72 899
0.05 -0.01 2.01 -7.41 14.11 -1.24 0.62 0.78 905
0.05 0.00 1.98 -7.53 14.08 -1.28 0.71 0.84 911
0.06 -0.01 1.14 -9.09 14.43 -1.31 0.77 0.88 917
0.05 -0.01 -1.63 -10.49 18.81 -1.14 0.31 0.85 923
0.04 0.00 0.77 -6.62 9.30 -1.26 0.54 0.89 929
0.05 0.01 1.19 -7.98 10.32 -1.39 0.68 0.99 936
0.05 -0.00 0.05 -11.58 16.68 -1.36 0.53 1.01 943
0.05 -0.01 0.08 -8.89 9.65 -1.43 0.65 0.99 949
0.04 -0.00 -0.64 -10.43 10.18 -1.32 0.67 1.03 955
0.05 -0.01 -1.05 -12.09 11.51 -1.23 0.68 1.06 961
0.05 -0.00 -1.02 -11.21 8.19 -1.15 0.70 1.07 967
0.05 -0.00 -0.67 -11.55 7.76 -1.07 0.76 1.08 973
0.05 0.00 -2.36 -12.40 10.82 -0.92 0.62 1.07 980
0.06 -0.01 -1.25 -11.21 7.71 -0.95 0.71 1.06 987
0.05 -0.00 -2.77 -13.84 10.83 -0.83 0.55 1.01 993
0.04 0.00 -1.97 -12.19 7.57 -0.81 0.49 0.96 999
0.05 -0.00 -3.25 -14.30 9.36 -0.66 0.32 0.88 1005
0.05 -0.00 -1.72 -11.98 5.48 -0.57 0.21 0.79 1011
0.05 -0.00 -2.56 -18.38 12.38 -0.52 0.13 0.67 1018
0.06 -0.01 -3.29 -17.17 8.36 -0.23 -0.09 0.56 1025
0.05 -0.01 -1.19 -14.04 2.73 -0.05 -0.16 0.40 1031
0.04 -0.00 -1.81 -16.47 7.97 0.14 -0.30 0.26 1037
0.06 -0.01 -0.67 -16.33 5.87 0.23 -0.32 0.16 1043
0.05 -0.00 -0.95 -16.35 8.86 0.58 -0.57 0.04 1049
0.04 -0.00 -1.23 -16.01 7.93 0.78 -0.80 -0.00 1056
0.05 0.00 -3.28 -17.68 5.50 0.89 -1.11 -0.03 1062
0.05 -0.00 -2.41 -17.13 5.38 1.19 -1.37 -0.02 1069
0.05 -0.00 -3.73 -18.61 5.78 1.36 -1.71 0.10 1075
0.05 0.02 -2.13 -18.10 4.25 1.66 -1.95 0.30 1081
0.05 0.08 -1.73 -13.15 4.74 1.91 -1.99 0.63 1087
0.03 0.18 1.42 -1.26 11.15 2.35 -1.78 0.85 1094
0.03 0.47 -2.66 -1.32 17.81 2.81 -1.49 0.94 1100
0.02 0.64 -5.13 -0.04 23.58 2.93 -1.60 0.79 1106
0.01 0.82 -4.78 0.62 17.27 2.61 -1.54 0.44 1113
0.02 0.97 -4.77 -1.47 15.74 2.63 -1.22 0.04 1120
0.01 0.98 -2.29 -3.92 23.60 2.82 -0.93 -0.31 1126
0.01 0.99 1.88 -2.28 22.10 1.05 -1.34 -0.41 1132
0.00 1.00 2.74 -2.44 11.12 0.13 -0.49 -0.04 1138
-0.00 1.02 1.26 -2.75 11.01 0.02 -0.21 0.08 1144
0.01 1.02 0.93 -1.35 10.00 0.02 -0.11 0.15 1152
