Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 1.39 -4.90 9.39 -0.78 0.23 0.11 23
0.00 0.00 0.04 -5.80 8.41 -0.79 0.21 0.10 29
0.01 -0.00 -1.27 -4.69 9.78 -0.75 0.15 0.09 35
0.00 0.00 -1.21 -5.10 11.58 -0.72 0.11 0.08 43
0.00 0.00 -1.08 -5.78 9.88 -0.67 0.09 0.08 49
0.00 0.00 -1.46 -4.81 11.30 -0.64 0.14 0.04 55
0.00 0.00 -0.05 -3.91 9.10 -0.59 0.16 0.00 61
0.00 0.00 0.30 -5.11 9.60 -0.61 0.21 -0.02 67
-0.00 0.00 1.48 -2.33 9.27 -0.61 0.28 -0.06 73
0.00 -0.00 -0.04 -3.31 8.24 -0.62 0.31 -0.06 80
0.00 0.00 0.42 -5.19 8.39 -0.65 0.33 -0.02 87
0.00 0.00 -0.83 -5.07 10.71 -0.58 0.36 -0.02 93
0.00 0.00 -1.13 -3.51 10.52 -0.60 0.28 -0.02 99
0.00 0.00 -1.25 -4.40 9.83 -0.60 0.25 -0.03 106
0.01 -0.00 0.19 -3.26 7.56 -0.55 0.27 0.02 112
0.00 0.00 1.59 -3.95 10.04 -0.53 0.33 0.06 119
0.00 0.00 -0.92 -6.10 8.84 -0.54 0.25 0.05 126
0.00 0.00 0.03 -1.27 13.61 -0.54 0.27 0.06 133
0.00 0.00 -0.21 -2.90 9.48 -0.54 0.23 0.08 140
0.00 0.00 1.39 -1.03 10.87 -0.58 0.25 0.11 146
0.00 0.00 -0.01 -1.38 11.28 -0.62 0.24 0.15 153
0.00 0.00 0.32 0.25 9.15 -0.71 0.27 0.20 160
0.00 0.00 -1.92 -2.70 9.48 -0.74 0.28 0.25 166
0.00 0.00 1.65 0.23 9.35 -0.73 0.31 0.31 173
0.00 0.00 -0.77 -0.98 11.07 -0.77 0.30 0.34 179
0.00 0.00 0.11 -0.18 9.89 -0.76 0.33 0.39 186
0.00 0.00 0.57 0.34 10.51 -0.80 0.32 0.40 192
0.00 0.00 0.34 0.27 9.18 -0.83 0.31 0.41 199
0.00 0.00 0.48 -0.09 9.88 -0.84 0.31 0.40 205
0.00 0.00 0.60 -0.11 10.12 -0.84 0.31 0.39 211
0.00 0.00 0.75 0.04 10.41 -0.86 0.31 0.36 219
0.00 0.00 0.67 0.18 10.68 -0.88 0.31 0.33 226
0.00 0.00 0.55 0.25 10.65 -0.92 0.33 0.30 233
0.00 0.00 0.45 0.35 10.64 -0.98 0.33 0.27 240
0.00 0.00 0.35 0.40 10.67 -1.03 0.35 0.24 247
0.00 0.00 0.21 0.38 10.73 -1.08 0.38 0.23 254
0.00 0.00 0.13 0.35 10.60 -1.12 0.41 0.22 262
0.00 0.00 -0.05 0.35 10.55 -1.15 0.42 0.20 269
0.00 0.00 -0.14 0.15 10.60 -1.15 0.42 0.18 276
0.00 0.00 -0.20 -0.01 10.83 -1.15 0.43 0.15 283
0.00 0.00 -0.32 -0.10 11.38 -1.15 0.43 0.12 290
0.00 0.00 -0.36 -0.33 11.01 -1.17 0.43 0.08 297
0.00 0.00 -0.38 -0.54 10.90 -1.18 0.42 0.04 305
0.00 0.00 -0.33 -0.78 10.77 -1.18 0.37 -0.01 312
0.00 0.00 -0.19 -1.03 10.65 -1.16 0.31 -0.05 319
0.00 -0.00 0.03 -1.25 10.40 -1.12 0.24 -0.08 326
0.00 0.00 0.35 -1.41 10.10 -1.07 0.16 -0.12 333
0.00 0.00 0.52 -1.45 10.03 -1.00 0.12 -0.17 340
0.00 0.00 0.75 -1.49 10.06 -0.93 0.10 -0.15 348
0.00 0.00 0.94 -1.41 10.40 -0.89 0.11 -0.15 355
0.00 0.00 0.98 -1.24 10.64 -0.87 0.15 -0.14 362
0.00 0.00 0.90 -1.23 10.82 -0.88 0.20 -0.13 369
0.00 0.00 0.82 -1.24 11.01 -0.92 0.26 -0.10 376
0.00 0.00 0.77 -1.36 11.15 -0.99 0.33 -0.07 384
0.00 0.00 0.71 -1.67 10.99 -1.04 0.39 -0.04 391
0.00 0.00 0.67 -2.02 10.53 -1.09 0.42 -0.02 398
0.00 0.00 0.66 -2.41 10.09 -1.11 0.44 -0.01 405
0.00 -0.00 0.56 -3.74 9.83 -1.09 0.44 -0.01 412
0.00 0.00 -1.87 -9.46 13.87 -0.83 0.10 -0.07 419
0.00 0.00 -0.35 -4.38 7.66 -0.48 -0.03 -0.16 427
0.00 0.00 -0.06 -6.79 4.83 -0.43 0.06 -0.20 433
0.00 0.00 -0.50 -8.48 8.61 -0.31 -0.03 -0.19 439
0.00 0.00 -0.62 -7.53 9.21 -0.20 -0.07 -0.27 445
0.00 0.00 -0.90 -8.44 8.62 -0.14 -0.09 -0.32 451
0.00 0.00 -2.50 -9.02 6.27 -0.03 -0.25 -0.37 457
0.00 0.00 -2.61 -9.76 8.73 0.06 -0.41 -0.40 463
0.00 0.00 -2.55 -11.55 7.92 0.27 -0.44 -0.39 470
0.00 0.00 -2.56 -13.07 3.49 0.54 -0.34 -0.33 477
-0.00 0.01 -3.16 -16.78 3.42 0.84 -0.53 -0.34 484
-0.00 0.02 -3.30 -23.38 3.30 1.28 -0.81 -0.41 491
0.00 0.02 -1.24 -33.27 18.30 1.78 -1.59 -0.57 499
0.02 0.02 -0.20 -2.87 17.83 0.33 -0.69 -0.16 505
0.01 0.02 1.88 -5.00 9.19 -0.18 0.03 0.06 513
0.01 0.10 1.30 -0.56 8.61 -0.25 -0.03 0.02 520
-0.00 0.13 -0.41 0.11 10.78 -0.21 -0.15 0.00 527
0.02 0.18 0.65 0.14 9.44 -0.15 -0.12 -0.05 534
0.03 0.22 0.44 -0.82 9.78 -0.13 -0.09 -0.09 541
0.01 0.27 0.09 -1.11 10.09 -0.09 -0.03 -0.09 548
0.02 0.29 -0.14 -0.68 10.01 -0.07 0.03 -0.08 556
0.02 0.31 0.01 -0.90 9.88 -0.07 0.06 -0.06 563
0.02 0.34 0.23 -0.89 9.87 -0.06 0.08 -0.06 570
0.03 0.34 0.27 -0.82 9.94 -0.05 0.08 -0.05 577
0.03 0.36 0.31 -0.77 9.74 -0.05 0.08 -0.05 584
0.02 0.37 0.36 -0.79 9.89 -0.04 0.08 -0.04 591
0.01 0.37 0.38 -0.78 9.83 -0.04 0.08 -0.05 599
0.00 0.47 0.32 -0.80 9.80 -0.03 0.07 -0.04 606
0.02 0.47 0.35 -0.80 9.78 -0.03 0.08 -0.04 613
0.04 0.47 0.40 -0.82 9.91 -0.02 0.07 -0.05 620
0.02 0.50 0.36 -0.79 9.83 -0.02 0.07 -0.05 627
0.01 0.49 0.39 -0.77 9.82 -0.02 0.07 -0.06 634
0.01 0.48 0.41 -0.78 9.21 -0.02 0.06 -0.06 642
0.02 0.48 0.39 -0.77 9.81 -0.02 0.05 -0.07 649
0.02 0.51 0.35 -0.74 9.81 -0.02 0.06 -0.07 656
0.04 0.50 0.31 -0.77 9.82 -0.02 0.06 -0.07 663
0.03 0.50 0.29 -0.74 9.82 -0.01 0.07 -0.07 670
0.02 0.50 0.34 -0.77 9.83 -0.01 0.07 -0.07 677
-0.00 0.49 0.30 -0.76 9.80 -0.00 0.07 -0.06 685
0.01 0.47 0.40 -0.75 9.82 -0.01 0.07 -0.07 692
0.02 0.47 0.35 -0.75 9.84 -0.01 0.07 -0.07 699
0.03 0.47 0.33 -0.78 9.79 -0.01 0.07 -0.06 706
0.03 0.46 0.31 -0.77 9.74 -0.01 0.08 -0.06 713
0.03 0.45 0.31 -0.77 9.81 -0.01 0.08 -0.07 720
0.02 0.45 0.36 -0.77 9.81 -0.00 0.09 -0.07 728
0.02 0.45 0.33 -0.76 9.81 -0.01 0.09 -0.07 735
0.05 0.45 0.32 -0.77 9.78 -0.01 0.10 -0.07 742
0.05 0.43 0.36 -0.76 9.81 -0.01 0.10 -0.07 749
0.05 0.41 0.37 -0.77 9.79 -0.00 0.10 -0.07 756
0.04 0.40 0.39 -0.74 9.78 -0.00 0.10 -0.07 763
0.03 0.40 0.40 -0.69 9.80 -0.00 0.10 -0.07 771
0.04 0.41 0.37 -0.76 9.80 0.00 0.10 -0.07 778
0.04 0.39 0.40 -0.74 9.82 0.00 0.10 -0.07 785
0.04 0.38 0.40 -0.77 9.81 0.00 0.10 -0.07 792
0.03 0.38 0.40 -0.77 9.81 0.00 0.10 -0.07 799
0.04 0.35 0.42 -0.76 9.20 0.01 0.10 -0.07 806
0.04 0.33 0.41 -0.74 9.82 0.00 0.10 -0.07 814
0.03 0.34 0.40 -0.77 9.84 0.00 0.11 -0.07 821
0.05 0.33 0.47 -0.76 9.77 0.00 0.11 -0.06 828
0.05 0.30 0.45 -0.75 9.78 0.01 0.10 -0.06 835
0.04 0.31 0.51 -0.84 9.77 0.01 0.10 -0.06 842
0.03 0.28 0.46 -0.76 9.82 0.01 0.10 -0.06 849
0.03 0.28 0.29 -0.72 9.82 0.01 0.10 -0.06 857
0.03 0.31 0.45 -0.79 9.80 0.01 0.09 -0.06 864
0.05 0.30 0.36 -0.76 9.85 0.01 0.09 -0.07 871
0.05 0.28 0.47 -0.80 9.77 0.01 0.09 -0.06 878
0.05 0.27 0.39 -0.73 9.81 0.01 0.08 -0.06 885
0.04 0.26 0.50 -0.80 9.82 0.01 0.08 -0.07 892
0.05 0.26 0.49 -0.81 10.39 0.00 0.08 -0.06 900
0.07 0.27 0.46 -0.78 9.78 0.01 0.07 -0.06 907
0.06 0.25 0.48 -0.83 9.81 0.01 0.07 -0.07 914
