Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.05 -0.00 4.47 11.57 19.85 -2.77 1.16 -1.49 23
0.04 -0.00 2.74 11.39 13.87 -3.25 1.01 -1.30 29
0.05 -0.00 2.15 10.39 10.92 -3.57 0.74 -1.08 35
0.05 -0.01 2.75 9.01 8.74 -3.89 0.53 -0.91 41
0.05 -0.01 3.18 7.64 7.55 -4.02 0.38 -0.82 48
0.06 -0.01 3.63 6.14 6.97 -4.02 0.27 -0.74 54
0.05 -0.00 3.64 4.88 7.14 -3.97 0.22 -0.66 60
0.05 -0.00 3.69 3.94 7.47 -3.89 0.25 -0.58 66
0.05 -0.01 4.15 3.39 7.65 -3.81 0.32 -0.52 72
0.05 -0.01 4.53 3.12 7.79 -3.78 0.42 -0.46 78
0.06 -0.01 4.54 3.19 7.96 -3.84 0.54 -0.41 84
0.07 -0.00 4.56 3.26 8.52 -3.89 0.70 -0.34 91
0.07 -0.01 4.61 3.08 9.32 -4.02 0.81 -0.24 97
0.06 -0.01 4.38 2.72 9.99 -4.14 0.93 -0.18 103
0.07 -0.01 3.89 2.26 10.47 -4.23 1.03 -0.06 109
0.05 -0.01 3.58 1.71 11.28 -4.27 1.11 0.07 115
0.06 -0.01 3.34 1.03 11.85 -4.28 1.20 0.21 122
0.06 -0.01 3.10 0.44 12.30 -4.28 1.22 0.34 129
0.05 -0.01 2.87 -0.32 12.53 -4.28 1.25 0.44 135
0.04 -0.00 2.73 -0.99 12.97 -4.28 1.27 0.52 141
0.04 -0.00 2.68 -1.65 13.40 -4.28 1.30 0.57 147
0.04 -0.00 2.62 -2.32 13.66 -4.28 1.38 0.60 153
0.04 -0.00 2.68 -3.07 13.80 -4.28 1.50 0.60 159
0.04 -0.00 2.65 -3.73 14.03 -4.28 1.60 0.57 165
0.04 0.00 2.57 -4.62 15.23 -4.28 1.75 0.54 172
0.04 -0.00 2.28 -5.30 15.51 -4.28 1.91 0.50 179
0.04 -0.00 1.76 -5.86 16.06 -4.28 2.11 0.45 185
0.03 -0.00 1.16 -6.25 16.40 -4.26 2.29 0.40 191
0.04 -0.00 0.66 -6.59 16.75 -4.22 2.43 0.36 197
