Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.18 0.08 0.36 -0.93 9.78 0.02 0.05 -0.09 24
0.22 0.02 0.33 -0.94 9.76 0.02 0.05 -0.08 31
0.22 -0.01 0.36 -0.91 9.74 0.02 0.05 -0.09 38
0.23 0.02 0.40 -0.93 9.78 0.02 0.05 -0.09 46
0.23 0.02 0.38 -0.94 9.75 0.02 0.05 -0.09 53
0.25 0.01 0.40 -0.91 9.79 0.02 0.05 -0.09 60
0.25 0.02 0.33 -0.95 9.79 0.02 0.04 -0.09 67
0.30 0.02 0.38 -0.91 9.80 0.02 0.04 -0.09 74
0.32 0.01 0.37 -0.91 9.82 0.02 0.05 -0.09 81
0.32 -0.02 0.38 -0.93 9.81 0.03 0.05 -0.09 89
0.32 -0.00 0.41 -0.89 9.80 0.02 0.05 -0.09 96
0.33 -0.01 0.34 -1.00 9.81 0.03 0.06 -0.09 103
0.33 -0.01 0.37 -0.95 10.41 0.03 0.06 -0.09 110
0.34 0.00 0.36 -0.91 9.79 0.03 0.06 -0.08 117
0.35 -0.02 0.37 -0.92 9.84 0.04 0.07 -0.09 124
0.37 -0.03 0.37 -0.90 9.82 0.05 0.07 -0.09 132
0.37 -0.02 0.39 -0.92 9.81 0.06 0.08 -0.09 139
0.40 -0.02 0.40 -0.93 9.82 0.07 0.08 -0.09 146
0.43 -0.01 0.39 -0.94 9.82 0.08 0.09 -0.09 153
0.47 -0.02 0.45 -0.97 9.83 0.09 0.10 -0.10 160
0.47 -0.02 0.38 -0.96 9.84 0.11 0.11 -0.10 167
0.49 -0.04 0.37 -0.99 9.85 0.13 0.13 -0.10 175
0.53 -0.02 0.39 -1.01 9.87 0.15 0.14 -0.10 182
0.57 -0.03 0.42 -1.03 9.96 0.19 0.17 -0.11 189
0.61 -0.03 0.42 -1.08 10.00 0.25 0.19 -0.10 196
0.61 -0.03 0.51 -1.06 10.11 0.34 0.23 -0.11 204
0.65 -0.03 0.52 -1.03 10.32 0.45 0.26 -0.11 211
0.71 -0.04 0.56 -1.13 10.50 0.61 0.28 -0.11 219
0.76 -0.04 0.48 -1.26 10.73 0.79 0.28 -0.12 226
0.87 -0.03 0.54 -1.35 10.80 0.95 0.22 -0.13 233
0.94 -0.04 0.60 -1.41 10.90 1.07 0.14 -0.14 240
1.01 -0.04 0.55 -1.42 11.39 1.16 0.05 -0.15 247
1.03 -0.04 0.53 -1.59 11.47 1.27 -0.03 -0.16 254
1.07 -0.04 0.56 -1.60 11.55 1.40 -0.10 -0.17 262
1.14 -0.05 0.63 -1.69 12.05 1.50 -0.20 -0.18 269
1.19 -0.05 0.70 -1.79 11.61 1.66 -0.21 -0.19 276
1.26 -0.05 0.59 -2.05 11.47 1.79 -0.28 -0.20 283
1.28 -0.05 0.52 -1.82 11.30 1.90 -0.33 -0.21 290
1.31 -0.05 0.84 -2.42 12.04 2.04 -0.40 -0.22 297
1.31 -0.05 0.52 -2.55 12.27 2.17 -0.48 -0.22 305
1.32 -0.04 0.36 -2.79 12.72 2.37 -0.54 -0.21 312
1.31 -0.04 1.00 -2.75 12.73 2.60 -0.64 -0.21 319
1.32 -0.05 1.60 -2.97 13.23 2.82 -0.81 -0.25 326
1.27 -0.05 1.60 -3.41 13.34 3.06 -0.96 -0.34 333
1.22 -0.05 1.66 -3.39 14.06 3.28 -1.13 -0.44 340
1.09 -0.04 1.23 -3.23 14.29 3.51 -1.30 -0.51 348
0.99 -0.03 1.93 -4.34 14.54 3.78 -1.48 -0.60 355
0.83 -0.03 1.69 -4.40 14.72 4.02 -1.64 -0.71 362
0.64 -0.03 1.58 -5.20 15.82 4.20 -1.73 -0.81 369
0.41 -0.03 0.24 -6.50 16.52 4.28 -1.76 -0.91 376
0.25 -0.02 -0.14 -5.82 16.70 4.28 -1.80 -0.98 382
0.19 -0.01 1.62 -6.95 19.92 4.28 -1.75 -1.06 391
0.18 -0.01 1.51 -9.28 19.56 4.28 -1.66 -1.11 398
0.18 -0.01 1.29 -9.48 20.10 4.28 -1.46 -1.13 405
0.17 -0.02 -0.19 -8.54 19.79 4.28 -1.14 -1.11 411
0.12 -0.01 -1.18 -7.59 20.45 4.28 -0.99 -1.05 418
0.10 -0.01 -1.01 -6.39 21.51 4.28 -1.11 -1.02 425
0.08 -0.01 0.27 -5.07 22.74 4.27 -1.43 -1.03 433
0.06 -0.01 1.95 -4.21 22.54 4.17 -1.75 -1.06 440
0.07 -0.01 3.62 -2.70 22.40 4.15 -2.10 -1.09 447
0.04 -0.00 3.85 1.13 20.48 4.18 -2.27 -1.10 454
0.00 0.00 4.28 4.16 9.85 4.04 -2.25 -1.09 461
0.00 0.00 5.83 8.61 11.50 3.76 -2.22 -1.10 467
0.00 0.00 5.50 13.23 5.71 2.90 -2.35 -1.04 475
-0.00 0.00 7.92 18.87 -0.55 2.03 -2.49 -0.89 482
0.01 -0.00 9.01 16.24 17.35 0.75 -1.30 -0.70 489
0.00 0.00 8.16 11.35 19.11 -0.90 -0.25 -0.53 496
0.00 0.00 6.50 8.20 14.51 -1.71 0.48 -0.33 503
