Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.01 0.71 0.36 -0.70 9.81 -0.03 0.08 -0.05 17
-0.01 0.74 0.46 -0.73 9.81 -0.03 0.09 -0.05 24
0.00 0.74 0.45 -0.69 9.80 -0.02 0.09 -0.05 31
-0.02 0.77 0.44 -0.74 9.82 -0.02 0.10 -0.05 38
-0.02 0.77 0.40 -0.70 9.82 -0.02 0.10 -0.05 46
-0.05 0.78 0.35 -0.70 9.83 -0.02 0.10 -0.05 53
-0.02 0.81 0.42 -0.70 9.82 -0.03 0.10 -0.05 60
-0.01 0.77 0.44 -0.73 9.81 -0.02 0.10 -0.05 67
-0.01 0.78 0.40 -0.72 9.83 -0.02 0.11 -0.05 74
-0.01 0.78 0.45 -0.69 9.82 -0.02 0.10 -0.05 81
-0.02 0.75 0.43 -0.69 9.81 -0.02 0.11 -0.05 89
-0.03 0.74 0.47 -0.72 9.83 -0.02 0.10 -0.04 96
-0.02 0.76 0.44 -0.74 9.77 -0.02 0.10 -0.05 103
-0.02 0.77 0.48 -0.69 9.80 -0.01 0.10 -0.05 110
-0.04 0.74 0.50 -0.66 9.81 -0.01 0.09 -0.05 117
-0.02 0.72 0.46 -0.67 9.79 -0.01 0.09 -0.05 124
-0.02 0.71 0.45 -0.70 9.81 -0.01 0.08 -0.05 132
-0.02 0.70 0.48 -0.64 9.75 -0.01 0.08 -0.06 139
-0.03 0.69 0.45 -0.69 9.79 -0.00 0.07 -0.05 146
-0.01 0.68 0.48 -0.71 9.81 -0.01 0.07 -0.05 153
-0.01 0.67 0.49 -0.72 9.79 -0.01 0.07 -0.06 160
-0.02 0.66 0.50 -0.70 9.81 -0.00 0.06 -0.05 167
-0.03 0.66 0.48 -0.69 9.20 -0.01 0.06 -0.05 175
-0.02 0.67 0.48 -0.69 9.81 -0.01 0.06 -0.06 182
-0.02 0.68 0.49 -0.71 9.83 -0.01 0.06 -0.05 189
-0.01 0.69 0.46 -0.69 9.81 -0.01 0.06 -0.05 196
-0.02 0.68 0.52 -0.71 9.80 -0.01 0.05 -0.06 203
-0.02 0.68 0.50 -0.69 9.81 -0.01 0.05 -0.06 210
-0.03 0.67 0.46 -0.73 9.81 -0.01 0.05 -0.06 218
-0.02 0.68 0.51 -0.72 9.82 -0.01 0.04 -0.06 225
-0.02 0.71 0.56 -0.72 9.82 -0.01 0.03 -0.06 232
-0.00 0.68 0.53 -0.70 9.79 -0.01 0.03 -0.05 239
-0.02 0.69 0.52 -0.68 9.76 -0.01 0.01 -0.06 246
-0.02 0.68 0.51 -0.66 9.78 -0.01 0.01 -0.06 253
-0.04 0.70 0.47 -0.68 9.79 -0.01 0.01 -0.06 261
-0.02 0.70 0.47 -0.70 9.81 -0.00 0.00 -0.06 268
-0.02 0.70 0.47 -0.68 9.79 0.00 0.00 -0.06 275
-0.02 0.69 0.46 -0.67 9.81 -0.00 0.01 -0.06 282
-0.02 0.69 0.47 -0.68 9.77 0.00 0.00 -0.06 289
-0.02 0.67 0.47 -0.70 9.80 0.00 0.01 -0.06 296
-0.02 0.68 0.48 -0.68 9.79 0.01 0.00 -0.06 304
-0.01 0.67 0.47 -0.73 9.81 0.01 0.00 -0.06 311
-0.01 0.67 0.47 -0.68 9.80 0.00 -0.00 -0.06 318
0.03 0.63 0.48 -0.69 9.80 0.01 -0.00 -0.07 325
0.02 0.63 0.47 -0.72 9.75 0.01 -0.00 -0.06 332
0.02 0.60 0.46 -0.73 9.76 0.01 -0.01 -0.07 339
-0.01 0.59 0.48 -0.75 9.81 0.01 -0.01 -0.07 347
0.01 0.58 0.44 -0.71 9.78 0.02 -0.01 -0.07 354
-0.00 0.56 0.47 -0.74 9.83 0.01 -0.00 -0.07 361
-0.01 0.55 0.46 -0.72 9.80 0.02 0.00 -0.07 368
-0.00 0.54 0.41 -0.71 9.81 0.01 0.00 -0.07 375
-0.00 0.51 0.44 -0.75 9.82 0.01 0.01 -0.07 382
-0.01 0.50 0.45 -0.74 9.81 0.01 0.01 -0.07 390
-0.00 0.51 0.43 -0.70 9.21 0.01 0.01 -0.07 397
0.01 0.49 0.46 -0.71 9.76 0.02 0.02 -0.08 404
0.01 0.49 0.45 -0.73 9.78 0.02 0.02 -0.08 411
0.01 0.48 0.45 -0.71 9.80 0.02 0.03 -0.08 418
0.00 0.43 0.41 -0.73 9.81 0.02 0.03 -0.08 425
-0.01 0.46 0.40 -0.74 9.78 0.03 0.04 -0.08 433
0.01 0.43 0.45 -0.76 9.81 0.03 0.05 -0.09 440
0.02 0.34 0.43 -0.75 9.83 0.03 0.05 -0.09 447
0.03 0.30 0.46 -0.75 9.84 0.04 0.06 -0.09 454
0.03 0.30 0.46 -0.76 9.78 0.04 0.06 -0.09 461
0.01 0.31 0.42 -0.75 9.80 0.05 0.07 -0.09 468
0.06 0.24 0.46 -0.76 9.83 0.06 0.07 -0.09 476
0.07 0.19 0.47 -0.79 9.78 0.06 0.08 -0.10 483
0.08 0.15 0.43 -0.77 9.83 0.07 0.08 -0.10 490
0.06 0.09 0.46 -0.80 9.84 0.06 0.09 -0.09 497
0.08 0.01 0.48 -0.80 9.87 0.07 0.10 -0.09 504
0.09 0.01 0.44 -0.81 9.85 0.07 0.10 -0.10 512
0.10 0.02 0.53 -0.87 9.85 0.07 0.11 -0.09 519
0.17 -0.01 0.52 -0.92 9.86 0.09 0.11 -0.09 526
0.18 -0.00 0.55 -0.84 9.89 0.10 0.13 -0.09 533
0.17 -0.00 0.53 -0.80 9.98 0.13 0.15 -0.09 540
0.20 -0.02 0.54 -0.86 10.00 0.18 0.19 -0.10 547
0.22 -0.02 0.63 -0.86 10.21 0.23 0.25 -0.10 556
0.24 0.00 0.60 -0.98 10.29 0.32 0.32 -0.11 562
0.28 -0.02 0.71 -1.05 10.61 0.48 0.44 -0.12 570
0.29 -0.02 0.97 -0.89 11.00 0.69 0.50 -0.15 576
0.27 -0.02 1.06 -1.08 11.43 1.02 0.48 -0.20 583
0.27 -0.02 1.05 -1.23 12.65 1.32 0.38 -0.24 591
