Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
1.25 -0.05 0.58 -1.95 10.43 1.07 -0.13 -0.11 23
1.27 -0.06 1.16 -2.08 10.51 1.11 -0.12 -0.10 29
1.27 -0.05 0.64 -2.13 10.42 1.16 -0.11 -0.10 35
1.28 -0.04 0.71 -2.39 10.38 1.20 -0.08 -0.09 41
1.31 -0.05 0.70 -2.29 10.49 1.25 -0.05 -0.10 48
1.31 -0.06 0.81 -2.42 10.57 1.31 -0.01 -0.11 55
1.31 -0.05 0.82 -2.53 10.53 1.40 0.05 -0.13 61
1.32 -0.05 0.76 -2.62 10.52 1.47 0.17 -0.14 67
1.28 -0.05 0.85 -2.64 9.82 1.57 0.39 -0.16 73
1.19 -0.06 0.65 -2.81 10.13 1.66 0.58 -0.17 79
1.10 -0.06 0.26 -2.80 11.11 1.78 0.79 -0.15 86
1.00 -0.04 0.33 -2.90 11.99 1.95 0.95 -0.13 92
0.87 -0.04 0.36 -3.16 12.30 2.14 1.09 -0.09 98
0.73 -0.05 0.03 -3.23 12.73 2.34 1.29 -0.04 104
0.61 -0.03 0.07 -3.58 12.63 2.50 1.50 0.03 111
0.42 -0.02 0.40 -3.84 13.01 2.68 1.76 0.11 117
0.25 -0.03 0.70 -4.18 13.06 2.86 2.00 0.19 123
0.19 -0.02 0.42 -4.47 14.00 3.00 2.19 0.26 130
0.19 -0.01 -0.13 -4.72 13.38 3.10 2.31 0.37 136
0.10 -0.01 -0.50 -5.69 12.82 3.01 2.35 0.55 142
0.10 -0.01 0.79 -6.51 16.24 2.91 2.38 0.74 148
0.07 -0.01 2.53 -7.47 19.66 3.07 2.65 0.85 154
0.08 0.00 4.18 -7.77 20.92 3.40 3.04 0.87 161
0.07 -0.01 3.94 -6.84 19.87 3.75 3.46 0.86 167
0.06 -0.01 3.04 -7.50 18.76 3.93 3.69 0.88 174
0.06 -0.01 2.99 -7.63 18.70 3.94 3.74 0.92 180
0.06 -0.01 4.22 -7.92 19.07 3.92 3.83 1.00 186
0.06 -0.01 4.89 -7.74 20.02 3.86 4.15 1.05 192
0.05 -0.00 4.58 -7.15 19.92 3.78 4.28 1.01 198
0.04 -0.00 3.69 -6.50 20.14 3.72 4.28 0.88 204
0.04 0.01 1.77 -5.59 19.88 3.72 4.28 0.75 210
0.05 -0.00 -0.57 -4.01 18.70 3.74 4.28 0.58 217
0.05 -0.00 -2.15 -2.58 18.12 3.74 4.28 0.40 224
0.05 0.00 -3.75 -0.85 16.92 3.72 3.85 0.23 230
0.06 -0.01 -5.04 1.14 15.48 3.68 3.00 0.10 236
0.06 -0.01 -5.61 2.32 14.63 3.59 2.11 -0.01 242
0.04 -0.00 -6.49 2.94 14.07 3.45 0.91 -0.13 248
0.03 -0.00 -10.49 5.38 11.87 3.44 -0.24 -0.52 254
0.05 -0.00 -9.70 5.57 14.10 3.07 -1.85 -1.29 261
0.05 -0.01 -6.65 6.19 15.51 1.96 -3.18 -1.90 267
0.05 -0.01 -2.27 3.69 12.10 0.66 -3.68 -2.36 273
0.04 -0.00 0.02 7.64 13.59 -0.18 -3.68 -2.83 280
0.05 -0.01 1.47 4.91 14.50 -0.91 -3.38 -3.31 286
0.04 -0.00 1.89 2.84 13.89 -1.44 -2.86 -3.72 292
0.03 -0.00 2.29 1.84 13.03 -1.76 -2.24 -4.16 299
0.04 -0.00 2.26 1.51 11.62 -1.94 -1.66 -4.28 305
0.04 -0.00 1.95 1.34 10.18 -2.06 -1.23 -4.28 311
0.04 -0.00 1.50 1.37 9.43 -2.14 -0.98 -4.28 317
0.04 -0.00 1.14 1.50 9.05 -2.25 -0.88 -4.28 323
0.03 -0.00 1.03 1.50 9.06 -2.37 -0.89 -4.28 329
0.04 0.01 1.11 1.38 9.33 -2.49 -1.01 -4.28 335
0.04 -0.00 1.39 0.92 9.58 -2.63 -1.20 -4.28 342
0.03 -0.00 1.79 0.63 9.63 -2.76 -1.42 -4.28 349
0.03 -0.00 3.00 0.74 10.05 -2.94 -1.63 -4.24 355
0.04 0.00 3.16 0.69 10.51 -3.14 -1.88 -3.94 361
0.05 -0.00 3.93 0.16 10.65 -3.35 -2.17 -3.66 367
0.04 -0.00 4.96 -0.72 10.18 -3.56 -2.44 -3.33 373
0.03 -0.00 6.20 -1.20 10.47 -3.79 -2.69 -3.04 379
0.04 -0.00 7.07 -1.44 10.75 -3.99 -2.89 -2.76 386
0.05 -0.00 8.01 -2.08 10.79 -4.10 -2.97 -2.50 392
0.03 -0.00 8.68 -2.91 10.31 -4.18 -2.95 -2.24 398
0.04 0.00 9.45 -3.48 10.10 -4.22 -2.85 -2.00 405
0.06 -0.01 10.14 -4.11 9.20 -4.24 -2.69 -1.82 411
0.04 -0.00 10.70 -4.78 9.38 -4.24 -2.43 -1.62 417
0.04 -0.00 11.32 -5.20 8.93 -4.21 -2.07 -1.43 423
0.04 -0.00 11.63 -5.55 8.43 -4.16 -1.67 -1.24 430
0.06 -0.01 11.72 -5.98 7.98 -4.09 -1.25 -1.04 436
0.04 -0.00 11.81 -6.50 8.02 -3.95 -0.82 -0.85 442
0.04 -0.00 11.92 -6.95 8.11 -3.78 -0.45 -0.65 448
0.04 0.00 11.88 -7.53 8.45 -3.58 -0.04 -0.47 455
0.04 -0.00 11.69 -8.06 8.76 -3.38 0.32 -0.24 461
0.03 -0.00 11.36 -8.51 9.06 -3.18 0.60 0.01 467
