Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.08 0.01 1.61 0.69 12.65 -4.25 1.76 1.00 17
0.06 -0.00 1.51 -0.07 13.00 -4.27 1.78 1.03 23
0.06 -0.01 1.39 -0.74 14.00 -4.28 1.81 1.05 29
0.05 0.00 1.22 -1.58 14.13 -4.28 1.86 1.04 35
0.05 0.01 0.96 -2.35 14.81 -4.27 1.90 1.01 41
0.05 0.01 0.45 -2.99 15.61 -4.26 1.95 0.96 48
0.06 -0.01 -0.01 -3.53 16.16 -4.25 1.99 0.88 54
0.04 -0.00 -0.54 -3.99 16.53 -4.23 2.00 0.78 60
0.05 0.01 -0.92 -4.34 16.89 -4.21 1.97 0.68 66
0.06 -0.01 -1.07 -4.43 17.42 -4.20 1.90 0.57 73
0.05 -0.01 -1.10 -4.44 18.16 -4.19 1.82 0.48 79
0.05 -0.01 -1.11 -4.63 18.80 -4.18 1.77 0.42 86
0.05 0.00 -1.04 -4.97 19.41 -4.16 1.78 0.36 92
0.06 0.00 -0.94 -5.32 20.01 -4.14 1.83 0.32 98
0.05 0.00 -0.89 -5.92 20.74 -4.12 1.89 0.28 104
0.05 0.00 -0.90 -6.60 21.36 -4.09 1.96 0.26 110
0.05 0.01 -1.00 -7.28 21.99 -4.07 2.03 0.26 116
0.05 -0.00 -1.05 -7.94 22.47 -4.03 2.08 0.30 122
0.05 -0.00 -1.11 -8.46 22.81 -4.00 2.06 0.35 130
0.04 0.00 -1.12 -9.05 22.79 -3.96 2.00 0.41 136
0.04 0.01 -1.16 -9.47 22.63 -3.91 1.88 0.47 142
0.04 -0.00 -1.13 -9.80 22.43 -3.85 1.73 0.52 148
0.04 -0.00 -0.99 -10.03 22.34 -3.78 1.59 0.56 154
0.04 -0.00 -0.93 -10.60 22.57 -3.70 1.48 0.59 160
0.05 -0.01 -1.90 -15.69 21.54 -3.56 1.33 0.64 166
0.04 -0.00 -2.35 -16.46 29.93 -2.32 1.03 0.80 174
0.04 -0.00 -0.62 -9.27 11.18 -2.86 0.72 0.86 180
0.05 0.00 -3.00 -12.52 12.59 -3.21 0.68 0.94 186
0.05 -0.00 -1.20 -15.65 15.49 -3.14 1.19 1.21 192
0.05 0.01 -3.45 -20.12 24.10 -3.21 1.79 1.53 198
0.07 -0.00 -3.77 -22.49 17.99 -2.88 2.42 1.70 205
0.05 -0.00 -6.44 -25.45 15.68 -2.69 2.40 1.78 211
0.05 -0.01 -8.70 -27.35 12.64 -2.53 2.10 1.85 218
0.07 -0.00 -10.62 -29.35 8.47 -2.38 1.68 1.90 224
0.07 -0.01 -11.52 -31.36 4.52 -2.15 1.23 1.89 230
0.06 -0.00 -12.05 -33.47 1.82 -1.76 0.84 1.82 236
0.07 0.00 -11.74 -34.94 0.45 -1.25 0.53 1.65 243
0.06 -0.01 -11.73 -42.83 -1.77 -0.58 0.17 1.39 249
0.06 0.01 -12.56 -37.28 6.77 1.60 -0.24 1.09 256
0.07 -0.00 -12.89 -33.59 0.91 2.14 -0.59 0.80 262
0.06 -0.00 -10.52 -32.93 -0.95 2.68 -1.07 0.47 268
0.06 0.01 -10.42 -38.42 3.17 3.18 -2.15 0.21 275
0.05 0.08 -9.35 -26.98 -3.24 3.32 -3.04 0.03 281
0.04 0.22 -1.17 0.17 5.47 3.70 -3.08 -0.01 287
0.03 0.39 0.83 -4.17 25.80 4.27 -2.07 0.18 293
0.02 0.79 5.28 4.93 27.69 4.28 -0.82 0.50 300
0.00 1.13 -3.76 -2.71 25.09 4.28 -1.10 0.45 306
-0.01 1.37 -6.91 -6.50 31.33 4.28 -1.56 0.11 313
-0.01 1.51 -1.61 -6.35 25.46 4.16 -1.44 -0.09 319
-0.00 1.53 0.30 -4.76 22.47 4.00 -0.88 -0.06 325
-0.01 1.56 -1.65 -2.93 20.94 3.62 -0.60 -0.10 331
-0.01 1.55 0.19 -2.40 20.03 3.29 -0.72 -0.30 337
-0.02 1.52 2.07 -3.15 27.91 2.54 -1.53 -0.33 345
-0.00 1.49 2.58 -1.97 13.07 0.79 -1.07 -0.02 351
0.00 1.47 0.99 -2.27 12.50 0.32 -0.62 0.16 357
-0.00 1.45 0.14 -1.41 10.61 0.09 -0.28 0.20 363
-0.01 1.47 -0.28 -0.87 10.93 0.02 -0.15 0.16 369
0.02 1.45 -0.10 -1.22 10.44 -0.01 -0.11 0.08 375
0.03 1.48 0.75 -1.24 10.12 -0.04 -0.09 0.06 381
0.00 1.51 0.82 -1.15 10.25 -0.06 -0.10 0.08 389
0.04 1.53 0.50 -0.92 10.05 -0.06 -0.09 0.09 395
0.05 1.55 0.56 -0.84 9.98 -0.06 -0.09 0.08 401
0.00 1.57 0.58 -0.81 10.06 -0.05 -0.07 0.07 407
0.01 1.56 0.66 -0.80 9.96 -0.04 -0.06 0.07 413
0.03 1.57 0.61 -0.73 9.98 -0.04 -0.06 0.07 419
0.02 1.52 0.59 -0.69 9.97 -0.03 -0.05 0.06 425
0.04 1.47 0.60 -0.64 9.81 -0.02 -0.03 0.06 432
