Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.07 -0.01 9.85 -3.57 9.61 1.23 -1.45 -3.67 17
0.07 -0.01 8.90 -3.44 9.69 1.07 -1.24 -3.96 23
0.06 -0.01 7.17 -3.27 11.06 0.84 -1.24 -4.25 29
0.05 -0.01 6.27 -2.31 12.46 0.55 -1.48 -4.28 35
0.07 -0.01 5.36 -0.81 13.05 0.24 -2.11 -4.28 41
0.05 -0.01 3.41 1.21 11.24 -0.11 -2.91 -4.28 48
0.07 -0.01 3.67 4.24 9.44 -0.41 -3.55 -4.28 54
0.04 -0.00 3.17 7.19 7.65 -0.83 -3.71 -4.28 60
0.04 -0.00 13.70 8.59 7.02 -1.11 -3.48 -3.71 66
0.05 -0.01 15.93 3.79 8.42 -1.29 -2.45 -2.27 72
0.04 -0.00 17.85 1.82 12.30 -1.50 -0.98 -1.28 78
0.04 -0.00 17.63 0.92 9.34 -1.69 -0.12 -0.65 84
0.04 -0.00 14.24 0.29 6.84 -1.78 0.47 -0.16 91
0.04 -0.00 10.05 0.12 5.82 -1.64 1.14 0.17 98
0.04 -0.00 7.12 -0.57 5.20 -1.32 1.64 0.50 104
0.03 -0.00 5.16 -1.45 5.39 -0.99 1.88 0.71 110
0.03 -0.00 3.93 -1.86 6.39 -0.71 1.90 0.80 116
0.03 -0.00 2.79 -1.83 8.05 -0.46 1.87 0.83 122
0.04 -0.00 1.74 -1.31 9.50 -0.29 1.86 0.82 129
0.05 -0.01 0.74 -0.81 10.45 -0.21 1.88 0.79 135
0.03 -0.00 -0.31 -0.51 11.16 -0.20 1.85 0.74 141
0.03 -0.00 -1.26 -0.48 11.77 -0.22 1.79 0.68 147
0.03 -0.00 -1.94 -0.77 12.18 -0.27 1.69 0.62 153
0.04 -0.00 -2.51 -1.02 12.14 -0.32 1.57 0.57 159
0.04 -0.00 -2.90 -1.33 12.16 -0.35 1.46 0.51 165
0.04 -0.00 -2.93 -1.56 11.87 -0.38 1.42 0.47 172
0.04 -0.00 -2.78 -1.74 11.72 -0.43 1.44 0.45 179
0.05 -0.01 -2.84 -1.99 11.51 -0.42 1.50 0.44 185
0.05 -0.01 -2.91 -2.29 11.41 -0.44 1.53 0.43 191
0.05 -0.00 -3.00 -2.51 11.18 -0.45 1.55 0.44 197
0.04 -0.00 -2.97 -2.76 10.48 -0.44 1.55 0.48 203
0.05 -0.01 -2.97 -2.99 11.03 -0.42 1.49 0.53 209
0.04 -0.00 -2.89 -3.25 11.02 -0.38 1.39 0.60 216
0.05 -0.00 -2.69 -3.43 11.13 -0.35 1.26 0.68 222
0.04 -0.00 -1.86 -3.49 11.19 -0.32 1.13 0.77 228
0.04 -0.00 -2.08 -3.48 11.23 -0.31 0.96 0.89 234
0.04 0.00 -1.39 -3.34 11.27 -0.31 0.81 0.97 241
0.04 -0.00 -0.71 -3.38 11.06 -0.32 0.73 1.09 247
0.03 -0.00 -0.38 -3.43 10.77 -0.34 0.71 1.22 253
0.04 -0.00 -0.45 -3.67 10.53 -0.35 0.77 1.34 260
0.03 -0.00 -0.84 -4.02 10.19 -0.34 0.87 1.45 266
0.03 -0.00 -1.24 -4.38 9.76 -0.30 0.93 1.54 272
0.03 -0.00 -1.63 -4.61 9.56 -0.24 0.96 1.60 278
0.04 -0.00 -1.71 -4.64 9.34 -0.17 0.92 1.65 284
0.05 -0.00 -1.60 -4.54 9.22 -0.09 0.86 1.67 290
0.03 -0.00 -1.19 -4.29 9.35 -0.02 0.80 1.68 296
0.04 -0.00 -0.73 -4.01 9.54 0.04 0.78 1.68 303
0.02 -0.00 -0.41 -3.80 9.75 0.08 0.80 1.66 309
0.04 -0.00 -0.27 -3.69 10.20 0.10 0.85 1.63 315
0.05 -0.00 0.04 -3.61 10.61 0.09 0.91 1.58 321
0.04 -0.00 0.08 -3.60 10.53 0.06 0.95 1.53 328
0.04 -0.00 -0.01 -3.56 10.38 0.01 0.98 1.44 334
0.03 -0.00 -0.20 -3.54 10.11 -0.03 0.97 1.43 340
0.04 0.00 -0.28 -3.47 9.72 -0.06 0.92 1.39 347
0.04 -0.00 -0.21 -3.32 9.41 -0.06 0.87 1.37 353
0.02 -0.00 0.00 -3.18 8.99 -0.04 0.84 1.36 359
0.03 -0.00 0.07 -3.13 8.83 -0.00 0.85 1.36 365
0.02 -0.00 0.16 -3.15 8.74 0.04 0.89 1.35 371
0.05 -0.00 0.25 -3.20 8.78 0.08 0.98 1.33 377
0.05 -0.01 0.03 -3.26 9.15 0.12 1.10 1.30 384
0.03 -0.00 -0.42 -3.15 9.42 0.16 1.19 1.27 390
0.03 -0.00 -1.12 -2.92 9.58 0.19 1.26 1.25 396
0.03 -0.00 -1.99 -2.68 9.72 0.20 1.26 1.23 402
0.03 -0.00 -2.82 -2.44 9.84 0.21 1.19 1.22 408
0.04 -0.00 -3.35 -2.28 10.22 0.20 1.09 1.20 414
