Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.00 1.34 1.09 -1.06 9.22 0.00 0.00 0.11 23
-0.01 1.33 1.11 -1.04 9.83 0.01 0.00 0.10 29
-0.01 1.31 1.08 -1.05 9.77 0.01 0.00 0.10 35
-0.01 1.28 1.09 -1.10 9.85 0.01 0.00 0.10 41
-0.02 1.26 1.08 -1.04 9.89 0.01 0.01 0.11 48
-0.01 1.24 1.08 -1.05 9.83 0.00 0.01 0.11 54
-0.01 1.24 1.13 -1.02 9.84 0.00 0.02 0.11 60
-0.01 1.22 1.07 -1.08 9.89 0.00 0.02 0.11 66
-0.02 1.22 1.08 -1.06 9.90 0.00 0.02 0.11 72
-0.02 1.19 1.09 -1.03 9.85 -0.00 0.03 0.11 78
-0.02 1.19 1.15 -1.06 9.83 0.00 0.03 0.11 84
-0.01 1.15 1.14 -1.05 9.84 0.01 0.02 0.11 91
0.01 1.11 1.11 -1.04 9.85 0.01 0.02 0.11 97
0.00 1.09 1.13 -1.03 9.82 0.01 0.02 0.11 103
-0.00 1.03 1.14 -1.01 9.23 0.01 0.02 0.11 109
-0.01 1.03 1.10 -1.05 9.85 0.01 0.02 0.11 115
-0.00 1.03 1.12 -1.04 9.87 0.02 0.02 0.11 121
0.01 1.01 1.09 -1.03 9.84 0.01 0.03 0.12 129
0.01 0.97 1.10 -1.05 9.86 0.01 0.03 0.11 135
0.01 0.95 1.11 -1.02 9.81 0.01 0.04 0.12 141
0.02 0.91 1.14 -1.06 9.83 0.01 0.04 0.12 147
0.02 0.89 1.15 -1.01 9.87 0.02 0.04 0.13 153
0.01 0.85 1.15 -1.02 9.84 0.02 0.04 0.13 159
0.01 0.82 1.16 -1.05 9.83 0.02 0.04 0.12 165
0.02 0.81 1.15 -1.02 9.83 0.02 0.03 0.13 172
0.03 0.79 1.20 -1.00 9.81 0.02 0.03 0.13 178
0.02 0.73 1.18 -1.03 9.83 0.02 0.03 0.13 184
0.02 0.67 1.16 -1.02 9.82 0.02 0.03 0.13 190
0.01 0.68 1.19 -1.09 9.85 0.02 0.03 0.13 196
0.02 0.68 1.16 -1.06 9.82 0.02 0.03 0.13 203
0.02 0.63 1.20 -1.00 9.82 0.01 0.02 0.13 209
0.02 0.60 1.18 -0.97 10.40 0.02 0.01 0.13 216
0.02 0.59 1.17 -1.03 9.78 0.02 0.00 0.13 222
0.04 0.58 1.19 -1.00 9.81 0.02 -0.00 0.14 228
0.04 0.59 1.14 -1.00 9.82 0.02 -0.01 0.13 234
0.04 0.57 1.15 -1.04 9.87 0.03 -0.01 0.13 240
0.03 0.54 1.20 -1.04 9.79 0.02 -0.02 0.13 246
0.04 0.51 1.13 -1.05 10.40 0.03 -0.02 0.12 252
0.05 0.52 1.17 -1.01 9.82 0.02 -0.03 0.13 259
0.05 0.50 1.17 -1.00 9.83 0.03 -0.03 0.14 265
0.03 0.46 1.14 -1.01 9.82 0.03 -0.04 0.13 272
0.06 0.42 1.12 -1.02 9.79 0.03 -0.05 0.15 278
0.08 0.39 1.12 -1.02 9.78 0.03 -0.06 0.14 284
0.11 0.40 1.16 -1.02 9.82 0.03 -0.06 0.14 290
0.08 0.37 1.15 -1.01 9.83 0.04 -0.06 0.15 296
0.08 0.37 1.15 -0.99 9.82 0.03 -0.06 0.14 303
0.11 0.30 1.13 -1.01 9.81 0.04 -0.07 0.14 309
0.13 0.28 1.14 -1.03 9.83 0.04 -0.07 0.15 315
0.12 0.21 1.12 -1.04 9.86 0.04 -0.07 0.14 321
