Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.51 -0.03 0.37 -1.37 10.02 0.05 -0.11 0.05 23
0.52 -0.02 0.64 -0.92 9.98 0.07 -0.10 0.04 29
0.56 -0.04 0.53 -1.18 10.14 0.09 -0.10 0.04 35
0.65 -0.04 0.50 -1.16 10.10 0.11 -0.10 0.04 41
0.71 -0.05 0.47 -1.11 10.23 0.14 -0.09 0.05 48
0.76 -0.04 0.48 -1.29 10.15 0.18 -0.09 0.05 54
0.81 -0.04 0.54 -1.36 10.36 0.23 -0.10 0.05 60
0.86 -0.04 0.46 -1.21 10.49 0.30 -0.13 0.04 66
0.89 -0.05 0.63 -1.28 10.65 0.40 -0.14 0.03 73
0.93 -0.04 0.49 -1.17 10.97 0.55 -0.17 0.02 79
0.98 -0.04 0.40 -1.25 11.04 0.70 -0.20 0.02 86
1.00 -0.05 0.52 -1.45 11.28 0.83 -0.20 0.02 92
1.05 -0.05 0.56 -1.56 11.40 0.96 -0.20 0.02 98
1.06 -0.05 0.36 -1.69 11.20 1.03 -0.16 0.02 104
1.09 -0.05 0.32 -1.72 11.45 1.08 -0.11 0.02 110
1.13 -0.05 0.39 -1.52 11.46 1.13 -0.06 0.01 116
1.09 -0.05 0.63 -1.78 11.37 1.21 -0.04 0.01 123
1.13 -0.04 0.62 -1.93 11.36 1.28 -0.04 -0.01 130
1.10 -0.05 0.50 -2.01 11.62 1.38 -0.07 -0.03 136
1.06 -0.05 0.73 -1.84 11.64 1.46 -0.08 -0.05 142
1.05 -0.04 0.75 -2.05 12.01 1.56 -0.10 -0.07 148
1.04 -0.05 0.84 -1.87 12.11 1.67 -0.11 -0.09 154
0.97 -0.05 0.82 -2.46 12.21 1.74 -0.12 -0.11 160
0.91 -0.04 0.93 -2.66 11.90 1.83 -0.13 -0.14 167
0.88 -0.03 1.23 -3.04 12.19 1.94 -0.14 -0.18 174
0.80 -0.04 1.19 -3.27 12.59 2.05 -0.18 -0.22 180
0.75 -0.04 1.37 -3.26 12.36 2.17 -0.25 -0.27 186
0.64 -0.03 1.41 -3.44 12.77 2.34 -0.27 -0.32 192
0.52 -0.04 1.56 -3.61 13.34 2.52 -0.30 -0.35 199
0.45 -0.03 1.30 -3.70 14.26 2.68 -0.30 -0.40 205
0.45 -0.03 1.34 -4.72 15.08 2.90 -0.26 -0.43 211
0.39 -0.03 0.99 -4.80 16.10 3.13 -0.25 -0.45 218
0.34 -0.02 1.04 -4.61 16.25 3.36 -0.21 -0.45 224
0.34 -0.02 0.82 -5.02 16.28 3.50 -0.16 -0.44 230
0.35 -0.02 0.99 -5.42 15.38 3.56 -0.09 -0.41 237
0.29 -0.02 0.61 -5.34 15.28 3.58 -0.03 -0.39 243
0.26 -0.02 0.33 -5.09 14.93 3.61 -0.06 -0.38 249
0.24 -0.02 0.82 -5.28 15.63 3.62 -0.08 -0.37 256
0.20 -0.02 0.96 -5.11 16.28 3.60 -0.11 -0.38 262
0.17 -0.02 0.28 -5.35 16.08 3.55 -0.17 -0.40 268
0.18 -0.02 -0.14 -5.09 15.61 3.50 -0.34 -0.42 274
0.14 -0.01 0.42 -4.80 15.18 3.45 -0.53 -0.43 280
0.10 -0.01 1.10 -4.54 14.61 3.42 -0.68 -0.45 287
0.10 -0.01 2.06 -4.35 14.03 3.41 -0.75 -0.48 293
0.12 -0.01 3.07 -4.10 12.96 3.43 -0.73 -0.52 300
0.11 -0.01 3.81 -3.32 12.32 3.47 -0.62 -0.56 306
0.11 -0.01 4.11 -3.01 13.19 3.59 -0.53 -0.63 312
0.08 0.00 3.31 -2.32 13.91 3.94 -0.41 -0.71 318
0.08 -0.01 2.90 -1.45 11.41 4.19 -0.18 -0.77 324
0.10 -0.01 3.27 1.36 9.57 4.16 0.09 -0.84 330
0.07 -0.01 2.25 2.70 5.92 3.99 0.04 -0.97 336
0.08 -0.01 2.11 9.86 4.64 3.63 -0.16 -1.11 343
0.09 -0.01 2.02 16.58 3.89 2.71 -0.42 -1.33 350
0.07 -0.01 2.91 10.71 12.12 1.28 -0.48 -1.50 356
0.06 -0.01 2.11 7.71 18.19 -0.02 -0.31 -1.43 362
0.07 -0.00 2.18 6.48 18.26 -0.72 -0.01 -1.32 368
0.07 -0.01 2.02 6.89 13.02 -1.15 0.11 -1.27 374
0.06 -0.01 1.84 7.00 8.91 -1.46 0.02 -1.24 380
0.05 -0.01 1.71 6.08 6.99 -1.68 -0.06 -1.21 387
0.07 -0.01 2.07 5.13 6.87 -1.87 -0.08 -1.18 393
0.07 -0.01 2.45 4.26 7.08 -1.99 -0.05 -1.16 399
0.06 -0.01 2.54 3.92 6.68 -2.07 0.03 -1.12 405
0.06 -0.01 2.54 3.91 5.98 -2.17 0.11 -1.07 411
0.05 -0.01 2.38 3.92 5.66 -2.21 0.15 -1.00 417
0.06 -0.01 2.28 3.74 5.84 -2.29 0.17 -0.88 424
0.07 -0.01 2.16 3.40 6.14 -2.34 0.18 -0.80 431
0.07 -0.01 2.23 3.27 6.64 -2.38 0.18 -0.66 437
0.06 -0.01 2.29 3.28 7.12 -2.41 0.18 -0.51 443
0.05 -0.00 2.52 3.16 7.61 -2.47 0.21 -0.36 449
0.06 -0.01 2.74 3.00 8.30 -2.55 0.27 -0.21 455
0.07 -0.01 2.79 2.76 8.88 -2.67 0.38 -0.10 461
0.06 -0.01 2.84 2.46 9.51 -2.82 0.50 0.00 467
0.06 -0.01 2.74 2.06 9.93 -2.99 0.64 0.08 474
0.06 -0.01 2.62 1.56 10.21 -3.13 0.79 0.14 480
0.06 -0.01 2.45 1.04 10.54 -3.28 0.88 0.20 486
0.07 -0.01 2.22 0.40 10.75 -3.40 0.99 0.18 492
0.05 -0.01 2.03 -0.46 11.06 -3.49 1.10 0.19 498
0.05 -0.01 1.80 -1.21 11.51 -3.53 1.20 0.19 504
0.05 -0.01 1.42 -1.96 11.92 -3.55 1.30 0.19 512
0.06 -0.01 1.11 -2.69 12.28 -3.54 1.35 0.18 518
0.05 -0.00 0.81 -3.35 12.72 -3.52 1.39 0.17 524
0.04 -0.00 0.49 -4.07 13.07 -3.48 1.40 0.16 530
0.04 -0.00 0.43 -4.72 13.42 -3.42 1.38 0.17 536
0.05 -0.01 0.38 -5.15 13.83 -3.36 1.36 0.20 542
0.04 -0.00 0.39 -5.50 14.35 -3.30 1.34 0.24 548
0.05 -0.00 0.35 -5.76 14.74 -3.24 1.32 0.28 555
0.04 -0.00 0.28 -6.01 15.19 -3.18 1.32 0.35 561
0.06 -0.01 0.09 -6.16 15.52 -3.13 1.31 0.41 567
0.04 -0.00 0.09 -6.33 15.71 -3.09 1.31 0.48 574
0.05 -0.00 -0.03 -6.47 15.74 -3.04 1.31 0.55 580
0.05 -0.00 -0.10 -6.59 15.49 -3.00 1.30 0.61 586
0.05 -0.01 -0.12 -6.90 15.48 -2.93 1.26 0.66 592
