Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.03 -0.00 1.84 -3.01 9.00 -0.33 0.26 0.74 23
0.01 -0.00 1.76 -3.08 9.05 -0.33 0.26 0.77 30
0.00 0.00 1.81 -3.05 9.17 -0.32 0.25 0.79 37
0.00 0.00 1.85 -3.05 9.28 -0.32 0.24 0.81 44
0.01 0.00 1.90 -3.00 9.40 -0.32 0.27 0.83 50
0.02 -0.00 2.04 -2.99 9.45 -0.33 0.24 0.85 57
0.01 -0.00 2.05 -2.87 9.50 -0.35 0.25 0.87 64
0.00 -0.00 2.07 -2.94 9.59 -0.37 0.26 0.89 70
0.00 -0.00 2.00 -3.05 9.60 -0.38 0.30 0.90 76
0.01 -0.00 1.90 -3.09 9.56 -0.39 0.34 0.89 82
0.01 -0.00 1.79 -3.12 9.45 -0.40 0.36 0.88 89
0.02 -0.00 1.67 -3.16 9.38 -0.41 0.37 0.86 96
0.01 -0.00 1.58 -3.08 9.42 -0.40 0.38 0.82 103
0.01 -0.00 1.72 -3.02 9.56 -0.38 0.39 0.79 110
0.01 -0.00 1.89 -2.91 9.75 -0.36 0.42 0.76 117
0.00 0.00 2.07 -2.83 9.83 -0.36 0.47 0.73 124
0.02 -0.00 2.20 -2.74 9.90 -0.37 0.55 0.72 131
0.01 -0.00 2.13 -2.70 9.99 -0.39 0.65 0.70 138
0.01 -0.00 1.93 -2.82 10.12 -0.42 0.75 0.70 145
0.00 0.00 1.63 -2.95 10.10 -0.45 0.83 0.70 152
0.00 0.00 1.25 -3.03 10.18 -0.46 0.87 0.71 159
0.00 0.00 0.82 -3.10 10.09 -0.47 0.90 0.72 166
0.00 0.00 0.42 -3.11 10.01 -0.47 0.90 0.74 174
0.01 -0.00 0.12 -3.10 9.93 -0.46 0.89 0.77 181
0.00 0.00 -0.18 -3.06 9.96 -0.45 0.86 0.79 188
0.00 -0.00 -0.33 -3.00 10.06 -0.40 0.80 0.82 194
0.00 0.00 -0.39 -3.05 10.10 -0.43 0.72 0.83 201
0.00 0.00 -0.32 -3.08 10.13 -0.43 0.63 0.84 208
0.00 0.00 -0.21 -3.03 10.12 -0.42 0.58 0.83 216
0.01 -0.00 -0.06 -3.02 10.25 -0.41 0.56 0.82 223
0.01 -0.00 -0.12 -3.09 10.37 -0.41 0.58 0.80 230
0.00 -0.00 -0.20 -3.14 10.21 -0.42 0.59 0.76 237
0.00 0.00 -0.44 -3.14 10.12 -0.42 0.62 0.73 244
0.00 0.00 -0.68 -3.16 9.90 -0.41 0.65 0.68 251
0.00 0.00 -0.80 -3.24 9.82 -0.40 0.67 0.65 258
0.03 -0.00 -1.01 -3.25 9.80 -0.37 0.70 0.60 264
0.01 -0.00 -1.13 -3.13 9.87 -0.36 0.72 0.55 271
0.00 0.00 -1.30 -2.99 10.10 -0.37 0.75 0.50 278
0.00 0.00 -1.64 -2.81 10.24 -0.39 0.82 0.45 285
0.00 0.00 -1.96 -2.66 10.25 -0.46 0.88 0.44 292
0.00 -0.00 -2.34 -2.67 10.20 -0.52 0.91 0.45 300
0.01 -0.00 -2.70 -2.89 9.95 -0.57 0.85 0.46 307
0.00 -0.00 -2.84 -3.17 9.59 -0.58 0.74 0.47 314
0.00 0.00 -2.83 -3.48 9.20 -0.56 0.61 0.49 321
0.00 0.00 -2.89 -3.74 8.89 -0.51 0.53 0.51 327
0.00 0.00 -2.89 -3.97 8.64 -0.43 0.47 0.51 333
0.01 -0.00 -2.90 -4.17 8.40 -0.33 0.43 0.51 339
0.01 -0.00 -2.94 -10.30 8.14 -0.25 0.42 0.51 347
0.01 -0.00 -9.44 -5.91 7.99 0.12 -0.69 0.62 354
0.01 -0.00 -5.04 -3.77 6.71 0.13 -1.13 0.60 361
0.00 0.00 -5.99 -6.75 8.30 0.19 -1.36 0.61 368
0.00 0.00 -8.39 -9.66 9.11 0.33 -1.50 0.63 374
0.01 -0.00 -3.65 -7.80 9.37 0.63 -1.06 0.74 380
0.02 -0.00 -2.55 -4.66 7.77 0.90 -0.50 0.88 388
0.01 -0.00 -10.26 -4.32 25.45 0.45 -1.05 0.59 396
0.00 0.00 -1.67 -2.94 6.13 -0.07 0.04 -0.07 402
-0.00 0.00 0.00 -1.92 9.13 -0.14 0.04 -0.02 408
-0.00 0.01 -0.27 -0.74 9.37 -0.21 -0.01 -0.07 415
-0.00 0.03 0.65 -0.72 9.39 -0.26 -0.04 -0.06 422
0.01 0.04 0.36 -1.01 10.03 -0.31 -0.04 -0.02 430
0.01 0.05 0.59 -1.01 10.58 -0.26 -0.06 -0.02 437
0.00 0.09 0.45 -0.87 10.28 -0.19 -0.03 -0.04 444
0.00 0.11 0.39 -0.92 10.14 -0.14 -0.04 -0.06 451
0.01 0.15 0.46 -0.97 10.00 -0.12 -0.04 -0.06 458
0.03 0.19 0.45 -1.01 9.93 -0.10 -0.03 -0.06 465
0.03 0.20 0.28 -0.96 9.97 -0.09 -0.01 -0.07 473
0.04 0.18 0.23 -0.92 9.84 -0.06 0.01 -0.07 480
0.02 0.25 0.31 -0.95 9.82 -0.06 0.02 -0.07 487
0.00 0.23 0.26 -0.90 9.83 -0.05 0.04 -0.07 494
0.02 0.23 0.30 -0.91 9.83 -0.04 0.04 -0.06 501
0.05 0.24 0.36 -0.90 9.82 -0.05 0.04 -0.06 508
0.05 0.24 0.37 -0.88 9.81 -0.04 0.04 -0.06 516
0.04 0.29 0.35 -0.86 9.80 -0.04 0.04 -0.06 523
0.04 0.28 0.29 -0.83 9.76 -0.04 0.04 -0.05 530
0.04 0.32 0.31 -0.85 10.42 -0.04 0.05 -0.05 537
0.05 0.29 0.29 -0.83 9.82 -0.03 0.05 -0.05 544
0.06 0.37 0.32 -0.81 9.82 -0.03 0.06 -0.05 551
0.08 0.36 0.37 -0.83 9.81 -0.03 0.06 -0.05 559
0.04 0.33 0.36 -0.86 9.82 -0.02 0.06 -0.06 566
0.06 0.33 0.33 -0.86 9.81 -0.02 0.05 -0.06 573
0.07 0.34 0.35 -0.83 9.81 -0.02 0.05 -0.06 580
0.09 0.39 0.30 -0.87 9.82 -0.02 0.05 -0.06 587
0.12 0.38 0.36 -0.86 9.81 -0.02 0.05 -0.06 594
0.11 0.38 0.33 -0.82 9.82 -0.02 0.05 -0.06 602
0.11 0.41 0.33 -0.82 9.81 -0.01 0.05 -0.06 609
0.11 0.38 0.32 -0.79 9.81 -0.01 0.05 -0.06 616
0.10 0.38 0.33 -0.84 9.83 -0.00 0.05 -0.06 623
0.10 0.39 0.37 -0.83 9.20 -0.01 0.05 -0.06 630
0.08 0.39 0.33 -0.83 9.80 0.00 0.05 -0.06 637
0.11 0.37 0.33 -0.85 9.82 0.00 0.05 -0.06 645
0.10 0.36 0.34 -0.85 9.82 0.00 0.06 -0.06 652
0.12 0.33 0.33 -0.87 9.82 0.01 0.06 -0.06 659
0.14 0.32 0.37 -0.83 9.81 0.01 0.05 -0.06 666
0.14 0.32 0.32 -0.83 9.81 0.01 0.06 -0.06 673
0.14 0.28 0.30 -0.82 9.81 0.01 0.06 -0.06 680
0.14 0.27 0.36 -0.84 9.81 0.01 0.05 -0.06 688
0.12 0.26 0.34 -0.88 9.79 0.01 0.05 -0.06 695
0.09 0.26 0.37 -0.84 9.80 0.01 0.05 -0.07 702
0.12 0.25 0.36 -0.86 9.81 0.01 0.05 -0.06 709
0.12 0.26 0.35 -0.86 9.80 0.01 0.06 -0.07 716
0.12 0.24 0.33 -0.87 9.81 0.01 0.05 -0.06 723
0.13 0.21 0.36 -0.82 9.78 0.01 0.06 -0.06 731
0.12 0.21 0.36 -0.83 9.80 0.01 0.05 -0.06 738
0.11 0.21 0.34 -0.86 9.80 0.01 0.06 -0.06 745
0.13 0.18 0.35 -0.86 9.78 0.01 0.06 -0.06 752
0.15 0.17 0.34 -0.88 9.77 0.00 0.06 -0.06 759
0.16 0.18 0.36 -0.85 9.78 0.00 0.05 -0.06 766
0.17 0.17 0.37 -0.85 9.79 0.00 0.06 -0.07 774
0.17 0.15 0.40 -0.88 9.81 0.01 0.05 -0.06 781
0.16 0.17 0.36 -0.87 9.81 0.00 0.05 -0.06 788
0.17 0.14 0.35 -0.85 10.39 0.00 0.05 -0.06 795
0.18 0.11 0.36 -0.87 9.82 0.00 0.05 -0.07 802
0.19 0.09 0.36 -0.87 9.75 0.01 0.05 -0.06 809
0.19 0.11 0.34 -0.89 9.81 0.01 0.05 -0.07 817
0.18 0.14 0.39 -0.88 9.81 0.01 0.05 -0.06 824
0.18 0.15 0.36 -0.86 9.82 0.01 0.05 -0.07 831
0.18 0.14 0.37 -0.87 9.80 0.01 0.05 -0.06 838
0.21 0.09 0.34 -0.89 9.79 0.01 0.05 -0.06 845
0.21 0.07 0.39 -0.90 9.82 0.01 0.05 -0.07 852
0.23 0.01 0.40 -0.88 9.81 0.01 0.05 -0.07 860
0.24 0.02 0.40 -0.85 9.81 0.01 0.05 -0.07 867
0.25 0.01 0.37 -0.90 9.81 0.01 0.05 -0.06 874
0.24 0.02 0.38 -0.90 9.78 0.01 0.05 -0.06 881
0.24 -0.00 0.37 -0.86 10.42 0.01 0.05 -0.06 888
0.23 0.01 0.39 -0.89 9.79 0.01 0.05 -0.06 896
0.23 -0.01 0.36 -0.87 9.82 0.00 0.05 -0.06 903
0.23 0.00 0.38 -0.89 9.80 0.00 0.05 -0.07 910
0.24 0.01 0.36 -0.91 9.82 -0.00 0.05 -0.06 917
0.24 0.02 0.40 -0.89 9.20 0.00 0.04 -0.06 924
0.24 0.01 0.37 -0.88 9.82 0.00 0.04 -0.06 931
0.24 -0.00 0.37 -0.91 9.79 -0.00 0.04 -0.07 939
