Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.58 -0.03 1.15 -4.44 14.82 3.19 -1.20 -0.42 17
0.48 -0.03 1.44 -4.85 14.87 3.27 -1.22 -0.46 23
0.41 -0.02 1.23 -5.08 15.49 3.31 -1.24 -0.49 29
0.35 -0.02 0.94 -5.40 15.46 3.35 -1.31 -0.52 35
0.33 -0.02 0.88 -6.03 15.70 3.38 -1.35 -0.54 41
0.35 -0.03 0.97 -6.16 16.05 3.40 -1.28 -0.57 48
0.27 -0.02 1.03 -5.93 15.73 3.40 -1.20 -0.60 55
0.20 -0.01 0.94 -5.39 15.28 3.40 -1.18 -0.63 61
0.23 -0.01 0.79 -5.74 15.58 3.38 -1.19 -0.66 67
0.14 -0.01 1.33 -5.49 15.31 3.34 -1.18 -0.68 73
0.15 -0.00 1.48 -5.68 15.07 3.28 -1.18 -0.71 79
0.13 -0.01 1.38 -5.36 15.39 3.17 -1.19 -0.73 86
0.13 -0.01 1.29 -5.21 14.81 3.05 -1.26 -0.75 92
0.10 -0.01 1.19 -4.81 14.29 2.97 -1.36 -0.77 98
0.07 -0.01 1.53 -4.17 14.07 2.96 -1.50 -0.80 104
0.06 -0.01 2.24 -3.87 14.11 3.09 -1.73 -0.90 110
0.06 -0.01 2.62 -1.48 12.71 3.19 -1.85 -0.91 117
0.05 -0.01 2.52 -0.04 8.94 2.97 -1.83 -0.92 123
0.05 -0.00 2.50 1.37 6.15 2.57 -1.74 -0.90 130
0.04 0.00 3.02 5.75 3.79 2.17 -1.60 -0.88 136
0.05 -0.01 3.82 10.48 4.38 1.62 -1.41 -0.89 142
0.05 -0.01 5.77 11.83 6.74 1.10 -1.05 -0.86 148
0.05 -0.00 5.51 5.91 12.15 0.69 -0.43 -0.80 154
0.06 -0.00 5.60 4.48 17.44 -0.08 0.06 -0.73 160
0.08 -0.01 4.02 6.61 13.56 -0.63 0.23 -0.63 166
0.06 -0.01 3.21 7.59 9.55 -0.86 0.23 -0.55 173
0.06 -0.01 3.11 6.74 7.39 -1.16 0.15 -0.46 179
0.06 -0.01 2.68 6.42 6.66 -1.43 0.04 -0.39 185
0.07 -0.01 2.59 5.28 6.49 -1.54 -0.01 -0.30 192
0.07 -0.01 2.70 4.51 6.60 -1.57 -0.03 -0.24 198
0.06 -0.01 3.05 4.37 6.17 -1.56 -0.02 -0.19 204
0.05 -0.00 3.13 4.38 5.89 -1.55 0.01 -0.17 210
0.06 -0.01 3.22 4.44 5.94 -1.55 0.10 -0.15 217
0.06 -0.00 3.22 4.37 6.47 -1.57 0.24 -0.13 223
0.06 -0.01 3.16 4.30 7.34 -1.62 0.41 -0.10 229
0.06 -0.01 2.96 4.15 8.21 -1.67 0.58 -0.06 235
0.05 -0.01 2.68 4.14 9.06 -1.76 0.71 -0.03 241
0.06 -0.01 2.37 4.13 9.59 -1.89 0.84 0.00 247
0.05 -0.00 2.09 4.06 10.22 -2.06 0.93 0.04 253
0.06 -0.01 1.96 3.89 10.73 -2.25 1.01 0.08 260
0.06 -0.01 1.80 3.62 11.04 -2.42 1.08 0.13 266
0.05 -0.01 1.73 3.22 11.35 -2.61 1.14 0.17 272
0.05 -0.01 1.61 2.77 11.42 -2.78 1.23 0.21 279
0.06 -0.01 1.42 2.20 11.52 -2.92 1.32 0.24 285
0.05 -0.01 1.25 1.58 11.52 -3.03 1.40 0.27 291
0.05 -0.01 1.00 1.01 11.71 -3.09 1.45 0.31 297
0.05 -0.01 0.75 0.61 11.99 -3.10 1.49 0.35 304
0.06 -0.01 0.55 0.27 12.28 -3.09 1.53 0.40 310
0.06 -0.01 0.37 0.12 12.60 -3.06 1.55 0.44 316
0.05 -0.01 0.16 -0.02 12.95 -3.03 1.58 0.47 322
