Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.15 0.47 0.37 -1.12 10.07 0.04 0.05 0.14 17
0.15 0.46 0.43 -1.16 9.99 0.04 0.05 0.14 23
0.14 0.46 0.40 -1.15 9.97 0.04 0.05 0.13 29
0.13 0.46 0.38 -1.12 9.90 0.05 0.05 0.13 35
0.15 0.46 0.41 -1.14 9.93 0.04 0.05 0.13 41
0.15 0.46 0.43 -1.12 9.95 0.05 0.05 0.13 48
0.15 0.45 0.46 -1.08 9.92 0.05 0.04 0.12 54
0.14 0.42 0.47 -1.10 9.92 0.05 0.04 0.12 60
0.14 0.40 0.50 -1.14 9.90 0.05 0.02 0.12 66
0.16 0.38 0.46 -1.16 9.91 0.05 0.02 0.12 72
0.17 0.35 0.46 -1.13 9.93 0.05 0.02 0.11 78
0.18 0.33 0.48 -1.16 9.94 0.06 0.01 0.11 84
0.18 0.31 0.51 -1.13 9.95 0.05 0.00 0.11 91
0.18 0.25 0.52 -1.17 9.96 0.05 -0.01 0.11 97
0.19 0.21 0.52 -1.15 9.95 0.05 -0.02 0.10 103
0.22 0.19 0.57 -1.19 9.98 0.04 -0.04 0.10 109
0.21 0.20 0.51 -1.17 9.95 0.04 -0.04 0.10 116
0.22 0.14 0.46 -1.14 9.90 0.04 -0.05 0.10 122
0.21 0.11 0.46 -1.20 9.96 0.04 -0.05 0.10 129
0.24 0.12 0.46 -1.12 9.94 0.04 -0.05 0.09 135
0.27 0.07 0.46 -1.19 9.95 0.04 -0.06 0.09 141
0.27 0.06 0.47 -1.18 9.97 0.03 -0.06 0.09 147
0.26 0.05 0.42 -1.25 9.96 0.03 -0.06 0.09 153
0.27 0.04 0.46 -1.82 9.95 0.03 -0.06 0.09 159
0.29 0.07 0.44 -1.23 9.93 0.03 -0.07 0.09 165
0.30 0.00 0.47 -1.21 9.91 0.03 -0.07 0.09 172
0.31 -0.00 0.44 -1.20 9.93 0.02 -0.07 0.08 178
0.31 0.00 0.44 -1.24 9.94 0.02 -0.07 0.09 184
0.35 0.00 0.31 -0.82 9.96 0.03 -0.07 0.09 190
0.40 -0.03 0.47 -1.23 9.98 0.03 -0.08 0.09 197
0.40 -0.02 0.49 -1.20 9.95 0.03 -0.08 0.09 203
0.42 -0.04 0.48 -1.22 10.00 0.04 -0.08 0.08 209
0.43 -0.03 0.41 -1.17 9.93 0.04 -0.08 0.08 216
0.46 -0.02 0.42 -1.25 10.03 0.04 -0.09 0.09 222
