Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.06 0.19 0.38 -0.94 9.78 -0.04 0.04 -0.05 24
0.07 0.18 0.44 -0.98 9.22 -0.03 0.03 -0.06 31
0.07 0.18 0.43 -0.94 9.82 -0.04 0.03 -0.06 38
0.07 0.17 0.41 -0.97 9.83 -0.04 0.02 -0.06 46
0.06 0.15 0.34 -0.94 9.76 -0.04 0.03 -0.06 53
0.07 0.17 0.38 -0.97 9.82 -0.03 0.03 -0.07 60
0.08 0.17 0.39 -0.93 9.78 -0.03 0.03 -0.07 67
0.05 0.23 0.36 -0.94 9.81 -0.03 0.03 -0.07 74
0.03 0.26 0.34 -0.95 9.83 -0.03 0.04 -0.06 81
0.02 0.24 0.36 -0.98 9.79 -0.04 0.04 -0.06 89
0.01 0.23 0.37 -0.96 9.82 -0.03 0.04 -0.06 96
0.03 0.22 0.36 -0.94 9.83 -0.03 0.05 -0.06 103
0.03 0.26 0.36 -0.91 9.77 -0.03 0.05 -0.05 110
0.02 0.26 0.34 -0.94 9.85 -0.03 0.06 -0.05 117
0.02 0.26 0.39 -0.95 9.75 -0.03 0.06 -0.06 124
0.02 0.23 0.38 -0.94 9.81 -0.03 0.06 -0.06 132
0.01 0.28 0.38 -0.86 9.86 -0.02 0.06 -0.05 139
0.02 0.33 0.38 -0.95 9.83 -0.02 0.06 -0.06 146
0.04 0.31 0.37 -0.89 9.80 -0.03 0.05 -0.06 153
0.02 0.31 0.43 -0.91 9.21 -0.02 0.05 -0.06 160
0.02 0.31 0.41 -0.88 9.80 -0.02 0.05 -0.06 167
0.01 0.29 0.40 -0.93 9.80 -0.02 0.05 -0.06 175
0.01 0.32 0.43 -0.88 9.81 -0.02 0.05 -0.06 182
0.02 0.33 0.37 -0.89 9.80 -0.01 0.04 -0.06 189
0.03 0.33 0.41 -0.86 9.82 -0.01 0.04 -0.06 196
0.02 0.33 0.39 -0.90 9.82 -0.01 0.03 -0.06 203
0.01 0.31 0.40 -0.89 9.80 -0.01 0.04 -0.06 210
0.01 0.33 0.42 -0.92 9.81 -0.02 0.04 -0.06 218
0.02 0.34 0.40 -0.91 9.78 -0.01 0.04 -0.06 225
0.01 0.33 0.38 -0.89 9.73 -0.01 0.04 -0.06 232
0.02 0.33 0.40 -0.90 9.75 -0.01 0.04 -0.06 239
0.02 0.34 0.34 -0.91 9.80 -0.01 0.04 -0.06 246
0.02 0.33 0.37 -0.93 9.21 -0.01 0.04 -0.06 253
-0.00 0.35 0.35 -0.88 9.79 -0.01 0.04 -0.06 261
0.00 0.34 0.39 -0.89 9.77 -0.01 0.04 -0.06 268
0.02 0.36 0.40 -0.92 9.78 -0.01 0.04 -0.06 275
0.02 0.35 0.38 -0.90 9.81 -0.01 0.04 -0.06 282
0.02 0.34 0.38 -0.91 9.78 -0.01 0.04 -0.06 289
0.02 0.34 0.37 -0.92 9.81 -0.01 0.05 -0.06 296
0.01 0.35 0.40 -0.89 9.80 -0.00 0.05 -0.06 304
0.03 0.34 0.37 -0.91 9.83 -0.01 0.06 -0.06 311
0.05 0.34 0.34 -0.92 9.82 -0.01 0.06 -0.06 318
0.04 0.34 0.42 -0.91 9.83 0.00 0.05 -0.06 325
0.04 0.32 0.39 -0.90 9.77 -0.00 0.05 -0.07 332
0.04 0.31 0.43 -0.91 9.80 -0.00 0.06 -0.06 339
0.04 0.32 0.40 -0.90 9.80 -0.00 0.05 -0.06 347
0.04 0.32 0.38 -0.90 9.80 -0.01 0.05 -0.06 354
0.06 0.32 0.42 -0.92 9.79 -0.01 0.05 -0.06 361
0.05 0.31 0.38 -0.88 9.80 -0.00 0.05 -0.07 368
0.03 0.31 0.40 -0.90 9.80 -0.00 0.05 -0.07 375
0.02 0.31 0.40 -0.90 9.81 0.00 0.05 -0.06 382
