Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.05 -0.01 0.18 -1.71 11.40 -0.54 1.37 0.30 17
0.05 -0.00 0.15 -1.66 11.43 -0.53 1.33 0.36 23
0.04 -0.00 0.19 -1.58 11.45 -0.51 1.24 0.48 29
0.04 -0.00 0.33 -1.45 11.56 -0.51 1.13 0.61 35
0.04 -0.00 0.37 -1.48 11.44 -0.51 1.03 0.75 41
0.05 -0.01 0.46 -1.67 11.38 -0.52 0.93 0.84 48
0.04 -0.00 0.59 -2.06 11.41 -0.51 0.86 0.94 54
0.04 -0.00 0.61 -2.57 11.36 -0.47 0.84 1.01 60
0.04 -0.00 0.59 -3.01 11.23 -0.45 0.83 1.05 66
0.04 -0.00 0.52 -3.39 11.07 -0.40 0.85 1.05 72
0.05 -0.00 0.39 -3.55 10.99 -0.35 0.87 1.03 78
0.06 -0.01 0.31 -3.71 10.91 -0.29 0.91 1.01 84
0.05 -0.00 0.09 -3.68 10.75 -0.23 0.94 0.99 91
0.04 -0.00 -0.13 -3.65 10.65 -0.18 0.94 0.99 97
0.05 -0.00 -0.33 -3.60 10.56 -0.13 0.93 0.99 103
0.05 -0.01 -0.51 -3.60 10.55 -0.07 0.89 0.99 110
0.05 -0.01 -0.66 -3.66 10.39 -0.03 0.84 0.98 116
0.04 -0.00 -0.83 -3.58 10.30 0.01 0.80 0.97 122
0.04 -0.00 -1.02 -3.42 10.40 0.03 0.78 0.97 129
0.04 0.00 -1.20 -3.21 10.63 0.04 0.78 0.97 135
0.05 -0.00 -1.33 -3.06 10.94 0.02 0.79 0.99 141
0.04 -0.00 -1.49 -2.96 11.06 -0.01 0.77 1.01 147
0.03 -0.00 -1.52 -2.91 11.15 -0.08 0.72 1.03 153
0.04 0.01 -1.47 -2.93 10.98 -0.18 0.64 1.04 159
0.05 -0.00 -1.59 -3.09 10.53 -0.24 0.56 1.05 165
0.04 -0.00 -1.81 -3.41 9.98 -0.28 0.51 1.07 172
0.04 -0.00 -2.05 -3.86 9.44 -0.27 0.49 1.07 178
0.04 -0.00 -2.46 -4.27 9.16 -0.22 0.50 1.06 185
0.04 -0.00 -2.86 -4.53 8.94 -0.15 0.49 1.04 191
0.04 -0.00 -3.37 -4.60 8.71 -0.04 0.47 1.01 197
0.04 -0.00 -3.92 -4.54 8.79 -0.01 0.43 0.97 203
0.04 -0.00 -4.28 -4.29 9.06 0.04 0.35 0.93 209
0.04 -0.00 -4.25 -3.89 9.26 0.04 0.26 0.90 216
0.04 0.00 -4.44 -3.86 9.79 -0.01 0.12 0.86 222
0.05 -0.00 -12.80 -7.39 15.35 0.18 -0.93 0.93 228
