Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.06 -0.01 -1.21 -13.98 7.43 -0.52 0.17 0.38 23
0.06 -0.01 -1.04 -14.50 7.23 -0.40 0.26 0.21 29
0.07 -0.01 -1.00 -14.73 7.02 -0.30 0.29 0.05 35
0.07 -0.01 -1.06 -14.83 6.82 -0.22 0.29 -0.13 41
0.06 -0.01 -0.86 -14.91 6.81 -0.13 0.28 -0.29 48
0.04 -0.00 -0.70 -14.89 6.74 -0.02 0.25 -0.43 54
0.05 -0.01 -0.56 -14.81 6.65 0.11 0.22 -0.56 60
0.06 -0.00 -0.43 -15.51 5.01 0.27 0.15 -0.62 66
0.06 -0.01 -9.27 -20.58 29.64 1.34 -0.92 -0.58 72
0.05 -0.00 -2.60 -12.25 5.91 1.47 -1.17 -0.46 78
0.05 -0.00 -3.16 -14.13 3.98 1.79 -1.90 -0.41 84
0.06 -0.00 -2.28 -15.05 7.93 1.98 -2.30 -0.20 92
0.04 -0.00 3.00 -8.76 8.66 2.15 -2.48 -0.03 98
0.05 0.00 5.02 -0.15 10.30 2.15 -2.23 0.09 104
0.04 0.06 5.66 3.57 10.95 2.12 -1.73 0.34 110
0.03 0.20 4.89 3.19 14.58 2.07 -1.23 0.74 116
0.03 0.40 1.43 4.79 13.10 2.07 -0.81 1.11 122
0.01 0.65 -3.56 1.50 10.68 2.20 -0.78 1.14 129
0.01 0.80 -6.47 -1.30 12.68 2.71 -0.95 0.85 135
0.01 0.90 -6.34 -2.84 14.43 3.19 -1.11 0.42 142
0.01 0.88 -5.39 -2.96 18.05 3.42 -1.28 -0.00 148
0.01 0.90 -3.10 -3.16 23.07 3.37 -1.11 -0.30 154
0.02 0.96 0.63 -4.97 39.59 2.57 -1.65 -0.53 160
-0.00 0.97 3.82 -2.67 15.41 0.36 -1.03 -0.25 166
-0.00 1.01 1.93 -2.58 11.83 0.04 -0.30 0.03 173
0.02 1.15 1.26 -2.17 10.42 -0.05 -0.10 0.07 180
0.00 1.11 0.64 -0.82 9.94 0.01 -0.12 0.12 186
0.01 1.13 0.44 -0.36 10.27 0.04 -0.13 0.09 192
0.00 1.10 0.35 -0.41 10.16 0.00 -0.07 0.08 198
0.02 1.12 0.57 -0.76 10.20 -0.02 -0.05 0.06 204
0.01 1.19 0.86 -1.06 10.11 -0.03 -0.04 0.06 210
-0.01 1.16 0.74 -1.14 9.98 -0.04 -0.04 0.07 217
0.01 1.24 0.63 -0.90 10.22 -0.04 -0.03 0.08 224
0.01 1.24 0.58 -0.77 10.19 -0.04 -0.02 0.07 230
0.00 1.25 0.69 -0.78 9.99 -0.04 -0.02 0.05 236
0.00 1.28 0.10 -0.84 9.82 -0.04 -0.01 0.05 242
0.02 1.30 0.71 -0.74 10.08 -0.03 -0.01 0.06 248
0.01 1.26 0.68 -0.69 10.04 -0.03 0.00 0.05 254
0.01 1.26 0.73 -0.65 10.01 -0.02 0.00 0.05 261
0.02 1.28 0.77 -0.71 10.10 -0.01 0.01 0.05 267
0.02 1.28 0.73 -0.75 9.97 -0.01 -0.01 0.05 273
0.02 1.26 0.75 -0.73 9.97 -0.00 -0.01 0.05 279
0.01 1.23 0.72 -0.72 10.07 -0.00 -0.01 0.06 286
0.00 1.22 0.70 -0.73 9.98 0.00 -0.02 0.06 292
0.03 1.18 0.77 -0.73 10.04 0.00 -0.02 0.06 299
0.02 1.13 0.69 -0.73 10.05 0.01 -0.03 0.07 305
0.02 1.09 0.73 -0.71 9.97 0.01 -0.03 0.06 311
0.01 1.01 0.70 -0.70 10.02 0.01 -0.04 0.06 317
0.03 0.96 0.67 -0.71 10.08 0.02 -0.03 0.07 323
0.03 0.95 0.69 -0.72 10.03 0.02 -0.03 0.06 329
0.03 0.88 0.70 -0.73 10.00 0.03 -0.03 0.07 336
0.04 0.85 0.71 -0.73 9.97 0.02 -0.04 0.06 343
0.08 0.78 0.71 -0.72 9.97 0.02 -0.04 0.06 349
0.09 0.71 0.73 -0.72 9.98 0.03 -0.04 0.06 355
0.10 0.68 0.73 -0.79 10.00 0.03 -0.04 0.06 361
0.10 0.60 0.73 -0.77 9.98 0.02 -0.04 0.06 367
0.12 0.56 0.72 -0.76 9.97 0.02 -0.04 0.05 373
0.12 0.47 0.69 -0.76 9.95 0.02 -0.04 0.05 379
0.12 0.47 0.70 -0.78 9.99 0.02 -0.04 0.05 386
0.11 0.46 0.65 -0.74 10.03 0.02 -0.03 0.06 392
0.12 0.45 0.69 -0.76 10.06 0.02 -0.03 0.06 398
0.11 0.46 0.69 -0.77 9.95 0.02 -0.03 0.06 405
0.11 0.44 0.69 -0.78 9.99 0.02 -0.02 0.06 411
0.10 0.37 0.70 -0.78 9.97 0.02 -0.02 0.06 417
0.12 0.35 0.65 -0.78 9.99 0.01 -0.02 0.06 423
0.12 0.34 0.68 -0.78 9.99 0.01 -0.02 0.06 430
0.14 0.31 0.77 -0.78 9.98 0.02 -0.01 0.05 436
0.13 0.29 0.65 -0.76 9.95 0.01 -0.02 0.05 442
0.14 0.29 0.76 -0.80 9.92 0.01 -0.01 0.05 448
0.15 0.29 0.72 -0.82 9.98 0.00 -0.01 0.05 454
0.14 0.24 0.73 -0.83 9.99 0.00 -0.01 0.05 460
0.15 0.24 0.71 -0.79 9.93 -0.00 -0.02 0.04 466
0.15 0.22 0.71 -0.78 9.96 -0.00 -0.02 0.04 473
0.17 0.23 0.74 -0.79 9.94 -0.01 -0.02 0.04 480
0.15 0.21 0.73 -0.80 9.95 -0.01 -0.02 0.04 486
0.16 0.21 0.73 -0.80 9.92 -0.01 -0.03 0.04 492
0.18 0.20 0.76 -0.78 9.99 -0.01 -0.03 0.04 498
0.18 0.20 0.69 -0.82 9.95 -0.01 -0.03 0.04 504
0.18 0.19 0.74 -0.80 10.03 -0.00 -0.02 0.04 510
0.19 0.12 0.74 -0.81 10.00 -0.00 -0.02 0.04 517
0.20 0.11 0.79 -0.79 10.07 -0.00 -0.01 0.03 523
0.24 0.12 0.73 -0.80 10.09 0.00 -0.00 0.03 529
0.29 0.08 0.76 -0.80 10.03 0.01 0.00 0.03 535
0.32 0.04 0.77 -0.77 10.01 0.01 0.01 0.03 542
0.27 0.03 0.79 -0.85 10.09 0.02 0.01 0.03 548
0.33 0.02 0.79 -0.83 10.10 0.03 0.01 0.03 555
0.35 0.01 0.76 -0.80 9.98 0.04 0.02 0.03 561
0.36 0.00 0.79 -0.83 10.06 0.06 0.03 0.03 567
0.39 -0.02 0.81 -0.85 10.12 0.07 0.03 0.02 573
0.43 -0.01 0.86 -1.02 10.05 0.09 0.04 0.02 579
0.50 -0.04 1.54 -0.90 10.20 0.11 0.05 0.02 585
0.54 -0.04 0.84 -0.87 10.19 0.14 0.06 0.03 592
0.61 -0.03 0.91 -0.88 10.26 0.19 0.07 0.02 599
0.64 -0.04 0.82 -0.92 10.47 0.27 0.11 0.01 605
0.67 -0.04 0.83 -0.99 10.61 0.38 0.17 0.00 611
0.71 -0.04 0.90 -0.96 11.21 0.58 0.28 -0.01 617
0.73 -0.03 0.90 -1.00 11.74 0.87 0.41 -0.03 623
0.78 -0.05 1.12 -0.96 12.46 1.24 0.54 -0.05 629
0.82 -0.04 1.28 -1.14 12.89 1.59 0.57 -0.10 636
0.84 -0.04 1.17 -1.31 13.02 1.90 0.46 -0.13 643
0.85 -0.04 1.37 -1.44 13.36 2.09 0.34 -0.18 649
0.86 -0.05 1.28 -1.73 13.28 2.23 0.20 -0.20 655
0.86 -0.03 0.90 -1.66 14.32 2.42 0.07 -0.20 661
0.87 -0.04 1.27 -1.90 14.77 2.64 -0.06 -0.19 667
0.87 -0.04 1.73 -1.79 14.68 2.91 -0.10 -0.21 674
0.79 -0.03 1.96 -1.42 14.39 3.18 -0.13 -0.26 680
0.74 -0.03 1.53 -1.98 14.81 3.46 -0.16 -0.28 687
0.72 -0.04 1.47 -2.15 15.31 3.73 -0.21 -0.29 693
0.57 -0.01 2.36 -3.04 16.07 3.96 -0.30 -0.38 699
0.45 -0.01 3.68 -2.14 17.59 4.17 -0.43 -0.41 705
0.37 -0.01 3.06 -3.40 20.59 4.28 -0.56 -0.46 712
0.30 -0.00 2.88 -4.34 20.44 4.28 -0.47 -0.55 718
0.24 -0.00 3.30 -5.15 18.04 4.28 -0.33 -0.61 724
0.20 -0.01 2.28 -5.76 17.90 4.28 -0.20 -0.64 731
0.16 0.00 1.94 -7.47 21.74 4.28 -0.02 -0.58 737
0.20 -0.01 2.71 -8.49 24.34 4.28 0.05 -0.50 743
0.18 -0.02 3.61 -9.05 23.92 4.28 0.02 -0.50 750
0.11 -0.01 4.43 -7.58 25.27 4.28 -0.12 -0.59 756
0.13 -0.01 4.75 -6.62 25.82 4.28 -0.34 -0.70 762
0.12 -0.01 4.67 -5.07 26.25 4.21 -0.57 -0.83 769
0.08 -0.01 4.73 -2.56 23.84 4.02 -0.79 -0.87 775
0.08 -0.01 4.89 0.85 25.23 3.84 -0.89 -0.92 781
0.06 -0.01 4.94 4.77 19.05 3.83 -0.72 -0.92 787
0.06 -0.01 4.39 12.03 14.21 3.67 -0.91 -0.95 793
0.05 -0.01 4.97 18.42 12.33 3.29 -1.02 -1.07 800
0.04 -0.00 3.34 21.03 7.33 2.66 -0.86 -1.26 806
0.04 -0.00 6.07 15.64 9.92 1.67 -0.85 -1.33 813
0.04 -0.00 6.84 16.60 12.90 0.38 -0.46 -1.26 819
0.05 -0.00 5.97 17.62 11.83 -0.57 0.08 -1.24 825
0.04 -0.00 5.07 14.99 9.42 -1.01 0.38 -1.32 831
0.06 -0.01 4.00 12.10 7.77 -1.22 0.46 -1.41 837
0.04 -0.00 2.99 10.57 5.74 -1.31 0.50 -1.45 843
0.05 -0.00 2.37 9.93 4.05 -1.34 0.48 -1.44 849
0.05 -0.00 1.83 9.66 3.01 -1.34 0.42 -1.40 856
0.06 -0.00 1.61 9.02 3.79 -1.36 0.29 -1.32 863
0.07 -0.01 1.73 8.42 4.56 -1.38 0.16 -1.21 869
0.06 -0.01 2.15 8.02 5.41 -1.43 0.03 -1.08 875
0.04 -0.00 2.47 7.85 6.07 -1.50 -0.06 -0.91 881
0.04 -0.00 2.60 7.70 6.57 -1.62 -0.10 -0.73 887
0.05 -0.00 2.70 7.37 6.96 -1.78 -0.12 -0.57 893
0.06 -0.01 2.88 6.78 7.40 -1.96 -0.11 -0.39 900
0.05 -0.01 3.02 6.10 7.93 -2.11 -0.06 -0.23 906
0.05 -0.00 3.68 5.29 8.51 -2.28 0.03 -0.08 912
0.05 -0.00 3.19 4.64 9.09 -2.44 0.09 0.06 918
0.05 -0.00 3.38 3.94 9.64 -2.59 0.22 0.15 924
0.06 -0.01 3.54 3.34 10.15 -2.73 0.37 0.25 930
0.05 -0.01 3.52 2.83 10.71 -2.85 0.55 0.33 936
0.04 -0.00 3.32 2.24 11.42 -2.97 0.73 0.40 943
0.05 -0.00 3.00 1.50 12.24 -3.11 0.88 0.46 950
0.05 -0.01 2.60 0.89 13.10 -3.23 1.03 0.49 956
0.05 -0.01 2.08 -0.03 13.68 -3.36 1.13 0.52 962
0.04 -0.00 1.73 -0.82 14.37 -3.47 1.19 0.54 968
0.06 -0.01 1.39 -1.71 14.85 -3.55 1.19 0.56 974
0.05 -0.01 1.20 -2.52 15.20 -3.61 1.15 0.57 980
0.05 -0.01 1.09 -3.35 15.30 -3.64 1.10 0.56 987
0.04 -0.00 1.19 -4.04 15.31 -3.65 1.03 0.56 993
0.05 -0.00 1.30 -4.57 15.38 -3.62 0.97 0.55 999
0.05 -0.00 1.44 -5.00 15.44 -3.57 0.94 0.55 1005
0.05 -0.01 1.59 -5.37 15.59 -3.50 0.92 0.53 1012
0.04 0.00 1.74 -5.73 15.69 -3.44 0.93 0.51 1018
0.05 -0.01 1.95 -5.95 15.77 -3.37 0.94 0.48 1025
0.04 -0.00 2.18 -6.12 15.90 -3.32 0.96 0.47 1031
0.04 -0.00 2.28 -6.19 16.00 -3.25 0.98 0.47 1037
0.06 -0.01 2.33 -6.23 16.14 -3.18 1.00 0.47 1043
0.04 -0.00 2.35 -6.33 16.10 -3.10 1.03 0.49 1050
0.04 -0.00 2.43 -6.52 16.19 -3.02 1.05 0.51 1056
0.05 -0.01 2.55 -6.80 16.21 -2.93 1.06 0.53 1062
0.05 -0.00 2.60 -7.19 16.19 -2.85 1.07 0.54 1069
0.04 -0.00 2.58 -7.68 16.29 -2.77 1.06 0.54 1075
