Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
-0.01 0.09 -3.35 -0.67 9.66 -0.50 -0.30 0.28 24
-0.02 0.18 -2.60 -0.94 9.94 -0.37 -0.16 -0.22 31
-0.02 0.17 1.92 -0.65 11.49 -0.10 0.05 -0.13 38
-0.02 0.20 1.28 -0.80 10.73 -0.16 0.01 0.03 46
0.03 0.21 -0.59 -1.06 10.24 -0.07 -0.10 0.00 53
0.03 0.21 -0.35 -1.13 9.62 -0.05 -0.02 -0.03 60
0.06 0.19 0.03 -1.14 9.64 -0.05 0.07 -0.02 67
0.06 0.20 0.03 -0.93 9.52 -0.05 0.11 -0.02 74
0.06 0.22 -0.07 -0.95 9.56 -0.04 0.15 -0.02 81
0.06 0.21 0.03 -1.25 9.74 -0.04 0.18 -0.01 89
0.07 0.20 0.21 -1.37 9.73 -0.07 0.21 -0.01 96
0.06 0.23 0.35 -1.28 9.96 -0.10 0.20 -0.01 103
0.08 0.22 0.41 -1.19 9.92 -0.10 0.18 -0.02 110
0.07 0.24 0.45 -1.15 9.87 -0.11 0.16 -0.02 117
0.09 0.22 0.38 -1.09 9.79 -0.11 0.14 -0.02 124
0.09 0.27 0.30 -1.07 9.72 -0.10 0.13 -0.03 132
0.08 0.25 0.23 -1.00 9.69 -0.11 0.13 -0.03 139
0.07 0.28 0.16 -0.97 9.78 -0.11 0.14 -0.03 146
0.08 0.28 0.18 -0.97 9.81 -0.11 0.14 -0.04 153
0.08 0.32 0.20 -0.91 9.80 -0.10 0.15 -0.03 160
0.08 0.34 0.22 -0.88 9.83 -0.08 0.15 -0.03 167
0.09 0.34 0.23 -0.89 9.81 -0.06 0.15 -0.03 175
0.09 0.34 0.29 -0.88 9.82 -0.04 0.14 -0.02 182
0.09 0.33 0.28 -0.89 9.82 -0.03 0.14 -0.02 189
0.09 0.31 0.30 -0.89 9.82 -0.01 0.12 -0.02 196
0.08 0.32 0.33 -0.92 9.82 0.00 0.11 -0.01 203
0.09 0.30 0.36 -0.92 9.77 0.02 0.10 -0.02 210
0.10 0.27 0.35 -0.93 9.77 0.02 0.08 -0.02 218
0.10 0.27 0.38 -0.91 9.74 0.02 0.06 -0.01 225
0.10 0.25 0.37 -0.93 9.77 0.02 0.05 -0.02 232
0.09 0.25 0.35 -0.94 9.76 0.02 0.03 -0.02 239
0.10 0.25 0.31 -0.93 9.77 0.02 0.02 -0.02 246
0.12 0.25 0.32 -0.95 9.76 0.02 0.02 -0.02 253
0.12 0.25 0.30 -0.91 9.69 0.02 0.01 -0.02 261
0.11 0.25 0.29 -0.90 9.73 0.01 0.02 -0.02 268
0.10 0.23 0.29 -0.88 9.64 0.02 0.02 -0.02 275
0.10 0.23 0.26 -0.91 9.63 0.02 0.03 -0.03 282
0.11 0.22 0.24 -0.91 9.65 0.02 0.06 -0.02 289
0.13 0.22 0.31 -0.93 9.70 0.03 0.07 -0.02 296
0.13 0.20 0.31 -0.95 9.65 0.01 0.08 -0.02 304
0.12 0.21 0.35 -0.93 9.66 0.00 0.08 -0.02 311
0.12 0.20 0.36 -0.97 9.70 0.00 0.07 -0.02 318
0.11 0.21 0.32 -0.99 9.72 -0.00 0.07 -0.02 325
0.12 0.20 0.30 -0.98 9.70 -0.00 0.06 -0.02 332
0.13 0.20 0.32 -0.95 9.67 -0.00 0.07 -0.02 339
0.13 0.19 0.34 -0.96 9.72 0.00 0.06 -0.02 347
0.12 0.18 0.33 -0.95 10.38 0.01 0.06 -0.02 354
0.12 0.17 0.35 -0.95 9.75 0.02 0.05 -0.02 361
0.11 0.16 0.35 -0.94 9.76 0.03 0.04 -0.02 368
0.11 0.16 0.35 -0.98 9.75 0.04 0.04 -0.03 375
0.14 0.13 0.37 -0.99 9.78 0.04 0.04 -0.03 382
0.14 0.11 0.35 -0.94 9.76 0.05 0.03 -0.03 390
0.15 0.10 0.31 -0.93 9.74 0.06 0.02 -0.03 397
0.13 0.13 0.38 -0.93 9.72 0.07 0.01 -0.03 404
0.14 0.10 0.36 -1.00 9.79 0.08 0.00 -0.04 411
0.15 0.09 0.34 -1.00 9.74 0.08 -0.01 -0.04 418
0.16 0.08 0.36 -1.05 9.74 0.09 -0.01 -0.04 425
0.16 0.08 0.35 -1.03 9.80 0.09 -0.02 -0.05 433
0.16 0.04 0.36 -1.05 9.75 0.10 -0.03 -0.04 440
0.15 0.04 0.29 -1.06 9.76 0.11 -0.03 -0.05 447
0.16 0.04 0.32 -1.11 9.85 0.13 -0.03 -0.05 454
0.17 0.04 0.35 -1.05 9.74 0.14 -0.03 -0.06 461
0.18 0.03 0.35 -1.09 9.80 0.16 -0.04 -0.06 468
0.18 0.01 0.29 -1.08 9.87 0.18 -0.05 -0.07 476
0.18 0.01 0.31 -1.13 9.81 0.20 -0.05 -0.07 483
0.18 -0.01 0.30 -1.16 9.80 0.21 -0.05 -0.07 490
0.19 0.00 0.24 -1.21 9.83 0.22 -0.05 -0.08 497
0.20 -0.01 0.40 -1.20 9.94 0.23 -0.06 -0.08 504
0.19 -0.02 0.33 -1.27 9.92 0.25 -0.06 -0.09 512
0.19 -0.01 0.26 -1.28 9.91 0.27 -0.05 -0.10 519
0.22 -0.02 0.16 -1.32 10.11 0.28 -0.04 -0.10 526
0.21 -0.02 0.25 -1.34 10.27 0.31 -0.03 -0.10 533
0.25 -0.01 0.21 -1.46 10.49 0.37 -0.04 -0.09 540
0.28 -0.02 0.35 -1.29 10.95 0.44 -0.08 -0.09 547
0.30 -0.02 0.90 -1.61 11.78 0.64 -0.16 -0.11 556
0.31 -0.02 1.51 -1.54 12.53 0.94 -0.14 -0.19 563
0.30 -0.03 0.99 -1.50 12.64 1.15 -0.09 -0.27 569
0.31 -0.03 0.53 -1.78 12.76 1.33 -0.16 -0.28 577
0.34 -0.01 0.47 -1.75 13.57 1.53 -0.22 -0.29 584
0.37 -0.02 0.71 -1.82 14.90 1.74 -0.28 -0.28 591
0.33 -0.02 1.04 -1.90 15.93 2.08 -0.40 -0.29 599
0.35 -0.03 2.00 -1.98 16.33 2.44 -0.68 -0.32 606
0.38 -0.02 3.32 -2.15 15.37 2.78 -0.97 -0.42 613
0.35 -0.02 4.24 -2.45 14.33 3.00 -1.24 -0.64 620
0.33 -0.01 3.36 -3.03 15.80 3.17 -1.35 -0.85 627
0.33 -0.02 3.62 -3.57 15.99 3.38 -1.71 -0.98 634
0.27 -0.03 6.86 -4.14 14.58 3.50 -2.27 -1.21 641
0.21 -0.02 8.66 -5.36 15.93 3.52 -2.43 -1.55 648
0.15 -0.02 9.46 -5.87 15.20 3.50 -2.53 -1.96 655
0.09 -0.01 10.99 -5.70 14.44 3.43 -2.49 -2.40 663
0.08 -0.00 13.47 -5.60 14.09 3.27 -2.14 -2.82 670
0.05 -0.00 13.10 -5.60 13.32 3.05 -1.66 -3.33 677
0.04 -0.00 11.33 -5.13 12.89 2.78 -1.28 -3.80 685
0.00 0.00 9.19 -3.98 11.85 2.43 -1.24 -4.25 691
0.00 0.00 7.37 -1.71 11.06 2.15 -1.47 -4.28 698
0.00 0.00 7.84 1.10 8.94 1.78 -1.81 -4.28 705
0.00 0.00 11.06 2.45 7.49 1.54 -2.04 -4.27 711
0.00 0.00 17.19 0.93 5.58 1.39 -1.81 -3.23 718
0.00 0.00 16.21 0.57 12.31 1.02 -0.53 -1.71 726
0.00 0.00 14.69 1.93 6.88 0.65 -0.04 -0.68 733
0.00 0.00 11.04 2.79 8.04 0.37 0.15 0.12 740
0.00 0.00 8.79 3.27 8.33 -0.03 0.07 0.80 747
0.00 -0.00 7.96 3.46 7.83 -0.41 -0.04 1.16 753
