Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.14 0.02 0.21 -1.33 9.74 -0.02 0.04 -0.07 24
0.14 0.02 0.20 -1.33 9.76 -0.02 0.04 -0.07 31
0.15 0.02 0.23 -1.34 9.74 -0.02 0.03 -0.07 38
0.15 0.01 0.23 -1.32 9.75 -0.02 0.03 -0.07 46
0.15 0.02 0.20 -1.32 9.78 -0.01 0.03 -0.07 53
0.14 0.01 0.23 -1.32 9.77 -0.02 0.03 -0.07 60
0.13 0.02 0.20 -1.32 9.76 -0.02 0.03 -0.07 67
0.14 0.02 0.21 -1.34 9.78 -0.02 0.04 -0.07 74
0.16 0.02 0.20 -1.37 9.74 -0.02 0.03 -0.07 81
0.15 0.01 0.19 -1.31 9.80 -0.02 0.03 -0.07 89
0.14 0.01 0.18 -1.37 9.75 -0.02 0.04 -0.07 96
0.13 0.02 0.21 -1.37 9.76 -0.02 0.03 -0.07 103
0.14 0.03 0.19 -1.35 9.76 -0.03 0.03 -0.07 110
0.13 0.05 0.19 -1.34 9.74 -0.03 0.03 -0.07 117
0.15 0.04 0.20 -1.33 9.75 -0.03 0.04 -0.06 124
0.15 0.03 0.23 -1.30 9.75 -0.03 0.04 -0.07 132
0.14 0.02 0.16 -1.35 9.72 -0.03 0.03 -0.07 139
0.14 0.02 0.21 -1.31 9.76 -0.03 0.04 -0.06 146
0.14 0.03 0.15 -1.33 9.73 -0.03 0.04 -0.07 153
0.14 0.06 0.22 -1.30 9.78 -0.03 0.04 -0.07 160
0.15 0.06 0.18 -1.34 9.74 -0.02 0.04 -0.06 167
0.14 0.06 0.19 -1.31 9.79 -0.02 0.04 -0.06 175
0.14 0.05 0.17 -1.35 9.78 -0.03 0.04 -0.07 182
0.12 0.06 0.18 -1.33 9.74 -0.02 0.04 -0.07 189
0.12 0.06 0.20 -1.33 9.75 -0.02 0.04 -0.06 196
0.12 0.07 0.21 -1.32 9.74 -0.03 0.04 -0.07 203
0.13 0.05 0.25 -1.31 9.75 -0.03 0.04 -0.07 210
0.12 0.07 0.22 -1.29 9.77 -0.03 0.04 -0.07 218
0.11 0.06 0.23 -1.33 9.76 -0.03 0.04 -0.07 225
0.11 0.08 0.16 -1.31 9.76 -0.02 0.04 -0.07 232
0.11 0.09 0.19 -1.30 9.78 -0.03 0.04 -0.07 239
0.11 0.08 0.21 -1.32 9.76 -0.02 0.04 -0.07 246
0.11 0.08 0.16 -1.30 9.74 -0.02 0.04 -0.07 253
0.11 0.06 0.19 -1.32 9.76 -0.02 0.04 -0.07 261
0.10 0.05 0.23 -1.30 9.75 -0.02 0.04 -0.07 268
0.11 0.05 0.24 -1.31 9.79 -0.02 0.04 -0.06 275
0.11 0.06 0.22 -1.33 9.76 -0.02 0.04 -0.07 282
0.12 0.06 0.20 -1.32 9.80 -0.02 0.04 -0.07 289
0.11 0.06 0.23 -1.32 9.76 -0.02 0.04 -0.07 296
0.11 0.05 0.22 -1.32 9.78 -0.02 0.04 -0.07 304
0.09 0.05 0.14 -1.29 9.80 -0.02 0.04 -0.06 311
0.09 0.05 0.21 -1.34 9.74 -0.02 0.04 -0.07 318
0.10 0.06 0.21 -1.34 9.71 -0.03 0.05 -0.07 325
0.09 0.05 0.21 -1.29 9.77 -0.03 0.05 -0.07 332
0.07 0.05 0.23 -1.31 9.82 -0.04 0.05 -0.06 339
0.06 0.04 0.18 -1.31 9.73 -0.04 0.04 -0.06 347
0.05 0.04 0.22 -1.31 9.78 -0.04 0.04 -0.06 354
0.06 0.04 0.23 -1.37 9.82 -0.05 0.04 -0.06 361
0.06 0.05 0.22 -1.31 9.79 -0.05 0.04 -0.06 368
0.07 0.05 0.22 -1.36 9.81 -0.07 0.04 -0.07 375
0.05 0.04 0.21 -1.30 9.82 -0.08 0.04 -0.07 382
0.05 0.03 0.20 -1.30 9.74 -0.09 0.04 -0.07 390
0.02 0.07 0.20 -1.33 9.77 -0.10 0.05 -0.06 397
0.04 0.08 0.28 -1.29 9.82 -0.10 0.05 -0.07 404
0.06 0.10 0.22 -1.24 9.75 -0.10 0.05 -0.07 411
0.05 0.09 0.22 -1.24 9.74 -0.10 0.05 -0.07 418
0.04 0.09 0.28 -1.23 9.72 -0.10 0.05 -0.07 425
0.02 0.13 0.18 -1.22 9.70 -0.09 0.05 -0.07 433
0.02 0.12 0.21 -1.18 9.79 -0.09 0.05 -0.07 440
0.02 0.13 0.27 -1.22 9.75 -0.08 0.06 -0.07 447
0.02 0.13 0.30 -1.25 9.78 -0.08 0.05 -0.06 454
0.01 0.16 0.28 -1.27 9.77 -0.08 0.05 -0.06 461
0.01 0.17 0.24 -1.27 9.72 -0.08 0.06 -0.07 468
-0.01 0.17 0.22 -1.26 9.73 -0.08 0.06 -0.06 476
-0.00 0.18 0.21 -1.21 9.70 -0.08 0.06 -0.06 483
-0.00 0.20 0.28 -1.16 9.70 -0.08 0.07 -0.05 490
