Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.00 0.00 0.27 11.10 7.36 -0.68 0.07 0.67 23
0.02 -0.00 0.20 10.70 7.62 -0.88 0.13 0.67 29
0.00 0.00 -0.14 10.44 7.81 -1.12 0.20 0.66 36
0.00 0.00 -0.45 9.76 8.23 -1.28 0.25 0.65 43
0.00 0.00 -0.59 9.29 8.69 -1.47 0.28 0.63 49
0.00 0.00 -0.97 8.72 9.06 -1.65 0.27 0.60 55
0.00 0.00 -1.11 7.78 9.68 -1.79 0.26 0.58 61
-0.00 0.00 -1.09 7.20 10.15 -1.94 0.24 0.57 67
0.00 0.00 -0.92 6.33 10.68 -2.12 0.21 0.55 74
0.00 -0.00 -0.69 5.57 11.30 -2.24 0.21 0.53 80
0.00 0.00 -0.54 4.83 11.75 -2.37 0.23 0.53 88
0.00 0.00 -0.25 4.05 12.18 -2.47 0.25 0.52 94
0.00 0.00 -0.11 3.33 12.63 -2.53 0.28 0.52 100
-0.00 0.00 0.12 2.66 12.94 -2.60 0.30 0.54 107
0.00 0.00 0.29 1.83 13.27 -2.62 0.34 0.56 114
0.00 0.00 0.30 1.15 13.58 -2.63 0.38 0.59 121
0.00 0.00 0.31 0.43 13.73 -2.60 0.40 0.63 129
0.00 0.00 0.08 -0.30 13.99 -2.55 0.42 0.66 136
0.00 0.00 0.04 -0.90 14.03 -2.47 0.42 0.69 143
0.00 0.00 -0.10 -1.56 14.07 -2.37 0.40 0.72 150
0.00 0.00 -0.13 -2.12 14.10 -2.26 0.39 0.73 157
0.00 0.00 -0.56 -2.55 13.99 -2.14 0.40 0.72 164
0.00 0.00 -0.89 -2.91 13.94 -2.02 0.43 0.68 172
0.00 0.00 -1.24 -3.25 13.92 -1.89 0.47 0.63 179
0.00 0.00 -1.62 -3.59 13.75 -1.76 0.52 0.56 186
0.00 0.00 -1.93 -4.06 13.48 -1.66 0.56 0.47 193
0.00 0.00 -2.17 -4.41 13.34 -1.55 0.59 0.39 200
0.00 0.00 -2.28 -4.79 13.22 -1.46 0.60 0.29 207
0.00 0.00 -2.35 -5.06 12.99 -1.36 0.59 0.21 215
0.00 0.00 -2.48 -5.32 12.84 -1.28 0.57 0.13 222
0.00 0.00 -2.68 -5.48 12.51 -1.24 0.56 0.05 229
0.00 0.00 -2.84 -5.58 12.25 -1.22 0.54 0.01 236
0.00 0.00 -3.11 -5.83 11.86 -1.22 0.51 -0.03 243
0.00 0.00 -3.30 -6.18 11.54 -1.23 0.48 -0.06 250
0.00 0.00 -3.58 -6.55 11.25 -1.24 0.43 -0.09 258
0.00 0.00 -3.74 -6.85 10.73 -1.26 0.33 -0.14 265
0.00 0.00 -3.78 -7.05 10.10 -1.31 0.21 -0.19 272
0.00 -0.00 -3.42 -7.38 9.15 -1.38 0.02 -0.26 279
0.00 0.00 -2.50 -7.85 8.25 -1.45 -0.18 -0.39 286
0.00 0.00 -1.02 -8.81 7.86 -1.55 -0.46 -0.54 293
0.00 0.00 0.56 -9.79 7.50 -1.60 -0.64 -0.72 301
0.00 0.00 1.57 -10.43 6.71 -1.62 -0.57 -0.88 307
0.00 0.00 2.28 -11.56 5.97 -1.55 -0.24 -1.04 314
0.00 0.00 2.14 -12.79 5.50 -1.43 0.19 -1.23 321
0.00 0.00 1.33 -13.80 5.15 -1.22 0.47 -1.38 328
0.00 0.00 0.33 -14.75 4.97 -0.96 0.63 -1.53 335
0.00 0.00 -0.52 -15.17 4.97 -0.69 0.60 -1.61 343
0.00 0.00 -1.18 -15.45 5.19 -0.36 0.41 -1.65 350
0.00 0.00 -1.47 -15.44 5.72 -0.09 0.10 -1.64 357
0.00 0.00 -1.19 -15.77 4.81 0.20 -0.20 -1.60 364
0.00 0.00 -1.46 -29.16 20.67 1.93 -0.97 -1.81 371
