Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
5000
0.19 0.22 0.06 -0.99 9.72 0.03 -0.05 -0.02 17
0.20 0.20 0.05 -1.01 9.73 0.03 -0.05 -0.02 24
0.22 0.21 0.02 -1.00 9.73 0.03 -0.04 -0.02 31
0.21 0.21 0.01 -0.99 9.65 0.02 -0.04 -0.02 38
0.22 0.19 0.00 -0.99 9.77 0.02 -0.03 -0.02 46
0.23 0.16 0.05 -0.99 9.79 0.02 -0.02 -0.02 53
0.25 0.13 0.01 -1.00 9.68 0.03 -0.00 -0.02 60
0.23 0.14 0.61 -0.97 9.70 0.04 0.00 -0.02 67
0.24 0.13 0.06 -0.99 9.75 0.06 0.00 -0.02 74
0.23 0.12 0.10 -1.01 9.75 0.06 0.01 -0.03 81
0.25 0.08 0.00 -1.04 9.71 0.07 0.01 -0.02 89
0.26 0.07 0.01 -1.11 9.68 0.06 0.01 -0.03 96
0.28 0.05 -0.03 -1.05 9.75 0.06 0.03 -0.02 103
0.26 0.07 0.02 -1.06 9.76 0.05 0.04 -0.03 110
0.26 0.05 0.09 -1.08 9.76 0.05 0.04 -0.02 117
0.25 0.03 0.08 -1.06 9.78 0.05 0.04 -0.03 124
0.29 0.04 0.09 -1.12 9.73 0.05 0.03 -0.03 132
0.30 0.05 0.02 -1.08 9.72 0.05 0.03 -0.03 139
0.30 0.04 0.05 -1.06 9.81 0.06 0.04 -0.03 146
0.30 0.01 0.02 -1.10 9.83 0.07 0.03 -0.03 153
0.30 0.01 0.10 -1.02 9.86 0.08 0.04 -0.04 160
0.30 -0.01 0.09 -1.10 9.85 0.10 0.04 -0.04 167
0.29 0.00 0.01 -1.10 9.81 0.11 0.04 -0.04 175
0.30 0.01 0.07 -1.10 9.82 0.12 0.03 -0.05 182
0.30 -0.01 0.09 -1.15 9.81 0.12 0.03 -0.05 189
0.29 -0.03 0.05 -1.16 9.73 0.12 0.03 -0.05 196
0.28 -0.02 0.09 -1.16 9.80 0.13 0.03 -0.05 203
